"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1768","Choanozoa sensu stricto y Choanozoa sensu histórico no tienen la misma circunscripción.","Choanozoa sensu stricto","no_equivale_a*","Choanozoa sensu histórico","sintesis(C-1763, C-1764)","S125; S134","consenso amplio","alta","La versión histórica excluye Metazoa y contiene protistas adicionales.","resuelta","vigente"
"C-1769","La etimología colonial propuesta para Apoikozoa no constituye una sinapomorfía filogenética del clado.","Apoikozoa sensu Budd y Jensen","no_respaldado_por*","colonialidad como carácter exclusivo","expresa","S134 discusión terminológica; S01 nota de Choanozoa [sin localizar con mayor precisión]","no evaluado","baja","Colonias no son universales en el clado ni exclusivas de él.","resuelta","vigente"
"C-1770","Este corpus usa Choanozoa sensu stricto ≈ Apoikozoa y conserva ambas entidades de nombre por separado.","Choanozoa sensu stricto ≈ Apoikozoa","clasificado_como_por","equivalencia condicionada con dos historias nomenclaturales","sintesis(C-1763, C-1764, C-1765, C-1766, C-1767, C-1768, C-1769)","n/a; derivación documental de C-1763–C-1769","no evaluado","alta","Evita fusionar el uso histórico de Choanozoa con el moderno.","resuelta","vigente"
"C-1771","Corallochytrium es un género.","Corallochytrium","clasificado_como_por","género","expresa","S01 clasificación [sin localizar con mayor precisión]; S129 fig. 1","no evaluado","alta","La categoría del nombre está explícita.","resuelta","vigente"
"C-1772","Corallochytrea es un clado que contiene Corallochytrium bajo la clasificación adoptada.","Corallochytrium","miembro_de","Corallochytrea","expresa","S01 clasificación [sin localizar con mayor precisión]; S129 fig. 1","no evaluado","media","Género y clado se distinguen en la clasificación.","resuelta","vigente"
"C-1773","Hehenberger et al. propusieron Pluriformea para Syssomonas más Corallochytrium en su muestreo.","Pluriformea sensu Hehenberger et al. 2017","propuesto_por","Hehenberger et al. 2017","expresa","S129 resumen; fig. 1","no evaluado","media","La fuente define el nombre mediante la topología recuperada.","resuelta","vigente"
"C-1774","Pluriformea sensu Hehenberger et al. contiene Corallochytrea y no es sinónimo pleno de Corallochytrea.","Corallochytrea","miembro_de","Pluriformea sensu Hehenberger et al. 2017","sintesis(C-1771, C-1772, C-1773)","S01; S129 fig. 1","no evaluado","alta","Pluriformea añade al menos Syssomonas al linaje de Corallochytrium.","resuelta","vigente"
"C-1775","Liu et al. usaron “Pluriformea/Corallochytrea” como etiqueta operacional de determinadas matrices.","Pluriformea/Corallochytrea sensu Liu et al.","clasificado_como_por","abreviación operacional","expresa","S126 Methods [sin localizar con mayor precisión]; figs. 2 y 4","no evaluado","baja","Una etiqueta de matriz no establece sinonimia nomenclatural.","resuelta","vigente"
"C-1776","Pluriformea, Corallochytrea y Corallochytrium se conservan como entidades separadas en el corpus.","Pluriformea, Corallochytrea y Corallochytrium","se_distingue_de*","clado amplio, clado contenido y género","sintesis(C-1771, C-1772, C-1773, C-1774, C-1775)","n/a; derivación documental de C-1771–C-1775","no evaluado","alta","La separación preserva nivel, contenido y fuente de cada nombre.","resuelta","vigente"
"C-1777","Haeckel propuso el reino Protista en 1866.","Protista sensu Haeckel","propuesto_por","Haeckel 1866","expresa","S386 historia [sin localizar con mayor precisión]; S422 historia [sin localizar con mayor precisión]","no evaluado","media","Dos revisiones históricas localizan la propuesta.","resuelta","histórica"
"C-1778","Las circunscripciones históricas de Protista incluyeron conjuntos distintos de microorganismos e incluso bacterias en algunos sistemas.","Protista","tiene_circunscripcion_variable*","conjuntos históricos no coincidentes","expresa","S386 [sin localizar con mayor precisión]; S422 [sin localizar con mayor precisión]","no evaluado","alta","La composición cambió entre Haeckel y sistemas posteriores.","resuelta","histórica"
"C-1779","Protista entendido como todos los eucariotas que no son animales, plantas ni hongos es parafilético.","Protista residual","clasificado_como_por","agrupación parafilética","expresa","S01 introducción; S137 fig. 1","no evaluado","media","Excluye tres coronas anidadas dentro de la diversidad eucariota.","resuelta","vigente"
"C-1780","Protista no se sustituye por un único clado moderno.","Protista residual","no_equivale_a*","un clado único","sintesis(C-1778, C-1779)","S01 clasificación; S137","consenso amplio","alta","Sus miembros se distribuyen por múltiples supergrupos.","resuelta","vigente"
"C-1781","“Protista” conserva uso legítimo como rótulo histórico de un reino especificado.","Protista","tiene_uso_legitimo*","historia de la clasificación con circunscripción explícita","expresa","S386 [sin localizar con mayor precisión]; S422 [sin localizar con mayor precisión]","no evaluado","media","El uso histórico no afirma monofilia actual.","resuelta","vigente"
"C-1782","“Protista” o “protista” conserva uso ecológico y organizativo para eucariotas predominantemente microbianos cuando no se presenta como clado.","protista informal","tiene_uso_legitimo*","rótulo ecológico y práctico no cladístico","expresa","S01 introducción; S05 tesis general [sin localizar con mayor precisión]","no evaluado","baja","La comunidad mantiene el término con advertencias de no monofilia.","resuelta","vigente"
"C-1783","La cronología inicial de Protozoa distingue su aparición impresa en una obra de Goldfuss de 1817 y su sistematización como primera clase zoológica en 1818.","cronología inicial de Protozoa sensu Goldfuss","depende_de*","distinción entre aparición impresa en 1817 y sistematización como clase en 1818","expresa","S422 p. 280; S551 §biografía profesional","no evaluado","alta","S422 atribuye la aparición del nombre a la obra de 1817; la biografía institucional S551 sitúa en 1818 su incorporación a la clasificación de Zoophyta como primera clase. Se conserva la discrepancia historiográfica en vez de imponer una fecha única.","resuelta","histórica"
"C-1784","Ruggiero et al. 2015 clasificaron Protozoa, en la circunscripción de su sistema, como un taxón parafilético.","Protozoa sensu Ruggiero et al. 2015","clasificado_como_por","taxón parafilético","expresa","S388 §Protozoa, “Protozoa ... is certainly a paraphyletic taxon”","no evaluado","alta","La afirmación se limita a la circunscripción explícita de S388 y no atribuye una única topología a todos los usos históricos de Protozoa.","resuelta","vigente"
"C-1785","En la clasificación de Ruggiero et al. 2015, Protozoa no equivale al conjunto de eucariotas unicelulares: las levaduras se asignan a Fungi y las algas verdes a Plantae.","Protozoa sensu Ruggiero et al. 2015","no_equivale_a*","conjunto de eucariotas unicelulares","expresa","S388 §Protozoa and Chromista, “Yeasts are unicellular fungi” y “all green algae ... are excluded from Protozoa”","no evaluado","alta","Los dos contraejemplos verifican la no equivalencia dentro de esta clasificación; la fila no universaliza su circunscripción de Protozoa.","resuelta","vigente"
"C-1786","El reemplazo taxonómico de Protozoa es la identificación del clado específico al que pertenece cada organismo.","Protozoa histórico","sustituido_por*","clados eucariotas específicos","expresa","S01 clasificación [sin localizar con mayor precisión]","no evaluado","alta","La clasificación distribuye sus miembros entre múltiples ramas.","resuelta","vigente"
"C-1787","Protozoo conserva un uso acotado en historia, medicina, parasitología y ecología cuando la categoría funcional se define.","protozoo informal","tiene_uso_legitimo*","categoría funcional o profesional explícita","expresa","S386 [sin localizar con mayor precisión]; S422 [sin localizar con mayor precisión]","no evaluado","baja","El término puede comunicar modo de vida sin afirmar monofilia.","resuelta","vigente"
"C-1788","Alga no designa un único clado.","alga","clasificado_como_por","categoría funcional y tradicional no monofilética","expresa","S390 título; resumen; S01 clasificación [sin localizar con mayor precisión]","no evaluado","media","AlgaeBase distribuye algas entre varios reinos y clados.","resuelta","vigente"
"C-1789","Guiry distribuyó las algas documentadas por AlgaeBase entre cuatro reinos, catorce filos y sesenta y tres clases.","algas en Guiry 2024","tiene_valor_medido","4 reinos, 14 filos y 63 clases","expresa","S390 título; resumen","no evaluado","alta","Son recuentos explícitos de la perspectiva publicada.","resuelta","vigente"
"C-1790","Guiry informó 50.589 especies vivientes y 10.556 especies fósiles en AlgaeBase al 1 de noviembre de 2023.","AlgaeBase en Guiry 2024","tiene_valor_medido","50.589 vivientes y 10.556 fósiles","expresa","S390 resumen","no evaluado","alta","Las cifras están fechadas y dependen de la versión de la base.","resuelta","vigente"
"C-1791","Las cianobacterias son Bacteria aunque “algas verdeazules” persista como nombre tradicional.","Cyanobacteria","miembro_de","Bacteria","expresa","S06 fig. 1; S391 tesis general [sin localizar con mayor precisión]","no evaluado","media","La posición celular y filogenética no depende del nombre vernáculo.","resuelta","vigente"
"C-1792","Incluir cianobacterias dentro de “algas” es un uso funcional o histórico, no una afirmación de parentesco eucariota.","algas verdeazules","clasificado_como_por","uso funcional o histórico","expresa","S391 tesis general [sin localizar con mayor precisión]; S390 resumen","no evaluado","baja","La literatura difiere sobre la conveniencia del uso, pero no sobre la posición bacteriana.","resuelta","vigente"
"C-1793","Alga conserva uso legítimo en ecología, ficología y descripción de productores fotosintéticos si se identifica la circunscripción.","alga","tiene_uso_legitimo*","categoría ecológica o disciplinaria explícita","expresa","S390 [sin localizar con mayor precisión]; S391 [sin localizar con mayor precisión]","no evaluado","baja","El término resume función o tradición sin exigir monofilia.","resuelta","vigente"
"C-1794","Lamarck introdujo el uso zoológico de animales sin vértebras y se le atribuye la acuñación de invertebrados alrededor de 1801.","invertebrados sensu Lamarck","propuesto_por","Lamarck alrededor de 1801","expresa","S418 historia [sin localizar con mayor precisión]; S419 perfil institucional [sin localizar con mayor precisión]","no evaluado","baja","La atribución es histórica y la fecha se asocia con Système des animaux sans vertèbres.","resuelta","histórica"
"C-1795","Invertebrado define animales por ausencia de vértebras.","invertebrado","clasificado_como_por","categoría negativa","expresa","S419 historia [sin localizar con mayor precisión]; S388 clasificación [sin localizar con mayor precisión]","no evaluado","media","El criterio es la ausencia de un carácter del subclado Vertebrata.","resuelta","vigente"
"C-1796","Animalia menos Vertebrata es parafilético respecto de Vertebrata.","invertebrados","clasificado_como_por","agrupación parafilética","sintesis(C-1794, C-1795)","S388; S137 árbol eucariota como contexto","consenso amplio","alta","Vertebrata está anidado dentro de Animalia.","resuelta","vigente"
"C-1797","Invertebrado no se sustituye por un único clado.","invertebrados","no_equivale_a*","un clado zoológico único","sintesis(C-1794, C-1795, C-1796)","S388","no evaluado","alta","La categoría reúne múltiples clados animales.","resuelta","vigente"
"C-1798","Invertebrado conserva uso práctico en zoología, ecología y conservación si no se presenta como grupo monofilético.","invertebrado","tiene_uso_legitimo*","categoría práctica no cladística","sintesis(C-1794, C-1795, C-1796, C-1797)","n/a; uso disciplinario derivado de S419","no evaluado","media","El uso acotado no altera la topología.","resuelta","vigente"
"C-1799","Chatton usó por primera vez las formas procaryotes y eucaryotes en un artículo publicado en 1925.","uso de procaryotes y eucaryotes por Chatton","tiene_edad_estimada","1925","expresa","S393 §The Tale of Edouard Chatton; ref. 7, “Chatton first used the words in a much less commonly cited paper of 1925”","no evaluado","alta","La fila registra solo la primera ocurrencia localizada; la datación y corrección del compendio se separan en C-1896.","resuelta","histórica"
"C-1800","Stanier y van Niel reintrodujeron y difundieron la dicotomía procariota–eucariota en 1962.","dicotomía procariota–eucariota","respaldado_por","Stanier y van Niel 1962","expresa","S393 historia [sin localizar con mayor precisión]","no evaluado","alta","La revisión documenta la reintroducción en microbiología.","resuelta","histórica"
"C-1801","Procariota define células por ausencia de un núcleo eucariota y otros rasgos de organización eucariota.","procariota","clasificado_como_por","categoría celular negativa","expresa","S393 discusión conceptual","no evaluado","media","La categoría se construyó como contraste con eucariota.","resuelta","vigente"
"C-1802","Bacteria más Archaea excluyendo Eukaryota no forma un clado bajo un árbol de dos dominios.","procariotas como Bacteria+Archaea sin Eukaryota","clasificado_como_por","agrupación parafilética bajo dos dominios","expresa","S392 tesis general [sin localizar con mayor precisión]; S394 discusión","no evaluado","media","Eukaryota se ramifica dentro de Archaea en la topología de dos dominios.","resuelta","vigente"
"C-1803","Pace propuso abandonar procariota como categoría taxonómica.","abandono de procariota como categoría taxonómica","propuesto_por","Pace 2006","expresa","S392 tesis general [sin localizar con mayor precisión]","no evaluado","media","La crítica apunta a una división que no representa el árbol.","resuelta","vigente"
"C-1804","Procariota conserva uso descriptivo para un grado de organización celular si se aclara que no es un clado.","procariota descriptivo","tiene_uso_legitimo*","categoría de organización celular","sintesis(C-1801, C-1802, C-1803)","S392; S393; S394","no evaluado","media","La conclusión combina la definición celular con el problema filogenético y la crítica taxonómica; la fecha de primer uso de C-1799 y la reintroducción histórica de C-1800 no son dependencias necesarias.","resuelta","vigente"
"C-1805","Evitt introdujo acritarch en 1963 para microfósiles orgánicos de afinidad incierta.","acritarco","propuesto_por","Evitt 1963","expresa","S395 título y propuesta","no evaluado","media","La fuente primaria vincula la propuesta del término con 1963.","resuelta","vigente"
"C-1806","Acritarco es un taxón de forma artificial y no un clado.","acritarco","clasificado_como_por","categoría artificial de afinidad incierta","expresa","S395 [sin localizar con mayor precisión]; S396 [sin localizar con mayor precisión]","no evaluado","media","Las fuentes describen una categoría de afinidad incierta, no un clado.","resuelta","vigente"
"C-1807","Un acritarco cuya afinidad biológica se resuelve puede ser reclasificado fuera de Acritarcha.","acritarco identificado","pierde_clasificacion*","acritarco operacional","expresa","S397 texto principal [sin localizar con mayor precisión]","no evaluado","media","La categoría fue concebida para afinidades no resueltas.","resuelta","vigente"
"C-1808","Acritarco no es sinónimo de eucariota.","acritarco","no_equivale_a*","Eukaryota","expresa","S396 revisión [sin localizar con mayor precisión]; Parte 2 §5.1","no evaluado","media","La afinidad puede ser eucariota, procariota o indeterminada según el caso.","resuelta","vigente"
"C-1809","Acritarco conserva uso legítimo en paleontología y bioestratigrafía como categoría morfológica explícitamente artificial.","acritarco","tiene_uso_legitimo*","categoría paleontológica y estratigráfica","expresa","S396 [sin localizar con mayor precisión]; S397 [sin localizar con mayor precisión]","no evaluado","media","El uso permite describir material sin inventar afinidad.","resuelta","vigente"
"C-1810","Whittaker propuso un sistema de cinco reinos en 1969.","sistema de cinco reinos","propuesto_por","Whittaker 1969","expresa","S387 título y esquema","no evaluado","media","La propuesta está en la publicación original.","resuelta","histórica"
"C-1811","Cavalier-Smith publicó un sistema revisado de seis reinos en 1998.","sistema de seis reinos","propuesto_por","Cavalier-Smith 1998","expresa","S389 título y resumen","no evaluado","alta","El número y la propuesta están en el título.","resuelta","vigente"
"C-1812","Ruggiero et al. propusieron una clasificación de siete reinos en 2015.","sistema de siete reinos","propuesto_por","Ruggiero et al. 2015","expresa","S388 resumen y tabla de clasificación","no evaluado","media","La fuente presenta el sistema jerárquico.","resuelta","vigente"
"C-1813","Cinco, seis y siete reinos no son tres recuentos empíricos incompatibles de una magnitud natural única.","número de reinos","depende_de*","criterio de clasificación","sintesis(C-1810, C-1811, C-1812)","S387; S388; S389","consenso amplio","alta","Cada sistema adopta circunscripciones y filosofía taxonómica distintas.","resuelta","vigente"
"C-1814","El rango reino no tiene una equivalencia filogenética uniforme entre sistemas.","reino","no_equivale_a*","profundidad cladística constante","sintesis(C-1810, C-1811, C-1812, C-1813)","S387; S388; S389","consenso amplio","alta","Los sistemas asignan el rango a clados o agrupaciones de profundidades diferentes.","resuelta","vigente"
"C-1815","Reino conserva uso legítimo cuando se cita el sistema y la circunscripción adoptados.","reino","tiene_uso_legitimo*","rango dentro de una clasificación especificada","sintesis(C-1810, C-1811, C-1812, C-1813, C-1814)","n/a; derivación documental de C-1810–C-1814","no evaluado","alta","El problema es tratar el rango como universal sin nombrar el sistema.","resuelta","vigente"
"C-1816","Archezoa agrupó eucariotas interpretados como primitivamente carentes de mitocondria.","Archezoa","clasificado_como_por","hipótesis de amitochondrialidad primaria","expresa","S398 resumen e historia","no evaluado","media","La categoría dependía de una hipótesis sobre el estado ancestral.","resuelta","histórica"
"C-1817","Genes de ascendencia mitocondrial fueron identificados en linajes incluidos en Archezoa.","linajes arquezoos históricos","posee_rasgo","genes de ascendencia mitocondrial","expresa","S398 resumen; S399 revisión [sin localizar con mayor precisión]","no evaluado","alta","La evidencia molecular contradice una separación previa a la endosimbiosis.","resuelta","vigente"
"C-1818","Hidrogenosomas y mitosomas son orgánulos derivados de mitocondrias.","hidrogenosomas y mitosomas","desciende_de","mitocondria ancestral","expresa","S399 título y síntesis","no evaluado","media","Homologías moleculares y rutas conservadas sostienen el origen.","resuelta","vigente"
"C-1819","La hipótesis de que los miembros de Archezoa carecían primitivamente de mitocondria fue refutada.","afirmación C-1816","cuestionado_por","genes y orgánulos derivados de mitocondria","sintesis(C-1816, C-1817, C-1818)","S398; S399","no evaluado","alta","Los supuestos ejemplos son reducciones secundarias.","resuelta","rechazada"
"C-1820","Los antiguos miembros de Archezoa se sustituyen por sus clados filogenéticos y por descripciones del orgánulo mitocondrial reducido.","Archezoa","sustituido_por*","clados específicos y tipos de MRO","expresa","S01 clasificación [sin localizar con mayor precisión]; S399 [sin localizar con mayor precisión]","no evaluado","alta","Se separan parentesco y fisiología.","resuelta","vigente"
"C-1821","Archezoa conserva uso legítimo como nombre histórico de una hipótesis refutada.","Archezoa","tiene_uso_legitimo*","historia de la eucariogénesis","sintesis(C-1816, C-1819, C-1820)","S398; S399","consenso amplio","alta","El rótulo permite rastrear literatura antigua sin revivir la clasificación.","resuelta","histórica"
"C-1822","Excavata fue propuesto para varios linajes de protistas con caracteres de surco alimentario y aparato flagelar comparables.","Excavata sensu histórico","clasificado_como_por","supergrupo morfológico y molecular","expresa","S400 introducción; S137 §Supergroups","no evaluado","baja","Los caracteres no están presentes o preservados en todos los miembros propuestos.","parcialmente resuelta","histórica"
"C-1823","Hampl et al. analizaron 143 proteínas y 48 taxones al apoyar la monofilia de Excavata.","análisis de Excavata de Hampl et al.","tiene_valor_medido","143 proteínas y 48 taxones","expresa","S400 título; Methods","no evaluado","media","Son recuentos del conjunto publicado.","resuelta","vigente"
"C-1824","La monofilia de Excavata fue sensible a muestreo y análisis posteriores.","afirmación C-1823","cuestionado_por","filogenómica posterior y linajes de posición variable","expresa","S137 §Excavata and orphan lineages","no evaluado","media","Las ramas tradicionales no forman consistentemente un clado único.","sin resolver","vigente"
"C-1825","Adl et al. 2019 abandonaron Excavata como supergrupo y usaron informalmente Excavates para Discoba, Metamonada y Malawimonada de posición incierta.","Excavata como supergrupo en Adl et al. 2019","tiene_estado*","abandonado en favor de Excavates informal","expresa","S01 §The Revision Since 2012, “We have dropped the supergroup Excavata in favour of the informal Excavates”","no evaluado","alta","La fuente vincula el cambio a la pérdida de monofilia y mantiene inciertas las relaciones entre los tres clados.","resuelta","vigente"
"C-1826","Excavata se sustituye en afirmaciones filogenéticas por nombres de sus clados componentes y por la topología concreta.","Excavata","sustituido_por*","Discoba, Metamonada, Malawimonadida y otros componentes especificados","sintesis(C-1822, C-1824, C-1825)","S01; S137","no evaluado","alta","Evita atribuir monofilia donde no está resuelta.","resuelta","vigente"
"C-1827","Excavata conserva uso histórico o comparativo cuando se especifica la circunscripción y no se presupone monofilia.","Excavata","tiene_uso_legitimo*","rótulo histórico o morfológico acotado","sintesis(C-1822, C-1823, C-1824, C-1825, C-1826)","n/a; derivación documental de S400, S137","no evaluado","media","El término puede identificar una hipótesis o literatura previa.","resuelta","histórica"
"C-1828","La hipótesis Chromalveolata propuso un origen único de plastos secundarios rojos en un ancestro común de varios grandes linajes.","hipótesis Chromalveolata","propuesto_por","Cavalier-Smith 1999","expresa","S401 título y modelo","no evaluado","media","La fuente expone el escenario de una endosimbiosis y pérdidas posteriores.","resuelta","histórica"
"C-1829","Chromalveolata requería pérdidas secundarias de plastos para explicar numerosos miembros no fotosintéticos.","hipótesis Chromalveolata","requiere*","pérdidas múltiples de plastos","expresa","S401 modelo [sin localizar con mayor precisión]; S403 discusión","no evaluado","media","La predicción deriva de un ancestro plastidial común.","resuelta","histórica"
"C-1830","Filogenias nucleares no recuperaron de manera estable la monofilia de los hospedadores chromalveolates.","afirmación C-1828","cuestionado_por","filogenias nucleares","expresa","S137 [sin localizar con mayor precisión]; S403 [sin localizar con mayor precisión]","no evaluado","media","Los linajes hospedadores se distribuyen en ramas distintas.","resuelta","vigente"
"C-1831","Pietluch et al. informaron que sus filogenias plastidiales rechazaron consistentemente la monofilia original de plastos Chromalveolata.","afirmación C-1828","cuestionado_por","filogenias plastidiales de Pietluch et al. 2024","expresa","S404 resumen; Results","no evaluado","media","La contraevidencia procede de múltiples matrices plastidiales.","resuelta","vigente"
"C-1832","Chromalveolata no se acepta actualmente como un único clado de hospedadores en la clasificación adoptada.","Chromalveolata","tiene_estado*","hipótesis histórica no adoptada como clado único","sintesis(C-1828, C-1829, C-1830, C-1831)","S01; S137; S404","no evaluado","alta","Clasificación y filogenias no sostienen la circunscripción original.","resuelta","superada"
"C-1833","El rechazo de Chromalveolata no implica que todos los plastos complejos rojos tengan orígenes totalmente independientes.","rechazo de Chromalveolata","no_implica*","independencia completa de todos los plastos complejos","expresa","S403 discusión; S404 Discussion [sin localizar con mayor precisión]","no evaluado","baja","Se consideran transferencias secundarias, terciarias y modelos reticulados.","parcialmente resuelta","vigente"
"C-1834","Chromalveolata conserva uso legítimo para nombrar la hipótesis histórica y sus predicciones.","Chromalveolata","tiene_uso_legitimo*","historia de hipótesis plastidiales","sintesis(C-1828, C-1832, C-1833)","S401; S403; S404","consenso amplio","alta","El uso histórico permite evaluar qué evidencia la modificó.","resuelta","histórica"
"C-1835","Unikonta y Bikonta codificaron reconstrucciones ancestrales de aparatos flagelares además de circunscripciones taxonómicas.","Unikonta y Bikonta","clasificado_como_por","nombres con hipótesis morfológica incorporada","expresa","S89 [sin localizar con mayor precisión]; S137 §Rooting","no evaluado","baja","La etimología se vinculó a estados ancestrales no observados directamente.","parcialmente resuelta","histórica"
"C-1836","Los nombres Unikonta y Bikonta pueden inducir a atribuir uno o dos flagelos a todos sus miembros vivientes.","Unikonta y Bikonta","puede_inducir_error*","lectura literal de estados vivientes","sintesis(C-1835)","S137; S412","consenso amplio","media","Los linajes presentan pérdidas y modificaciones y no son ancestros vivientes.","resuelta","vigente"
"C-1837","Amorphea reemplaza Unikonta en la clasificación ISP adoptada, pero no constituye sinonimia histórica exacta.","Amorphea","sustituido_por*","Unikonta en la clasificación ISP","expresa","S124 nota de Amorphea [sin localizar con mayor precisión]; S01 [sin localizar con mayor precisión]","no evaluado","media","El reemplazo evita un diagnóstico flagelar problemático y modifica la referencia.","resuelta","vigente"
"C-1838","Las raíces Opimoda–Diphoda y Opimoda+–Diphoda+ no deben denominarse simplemente Unikonta–Bikonta.","raíz Unikonta–Bikonta","no_equivale_a*","raíces Opimoda–Diphoda","expresa","S137 §Rooting; Parte 1C §4.2","no evaluado","media","Los contenidos de ambos lados no coinciden.","resuelta","vigente"
"C-1839","Unikonta y Bikonta conservan uso legítimo para describir hipótesis históricas con su circunscripción original.","Unikonta y Bikonta","tiene_uso_legitimo*","historia de la raíz eucariota","sintesis(C-1835, C-1836, C-1837, C-1838)","n/a; derivación documental de C-1835–C-1838","no evaluado","alta","El contexto histórico no implica aceptación actual.","resuelta","histórica"
"C-1840","Los oomicetos fueron llamados hongos por convergencias de crecimiento filamentoso, absorción y reproducción por esporas.","oomicetos llamados hongos","converge_con","Fungi en rasgos de modo de vida","expresa","S405 introducción y revisión","no evaluado","alta","La semejanza es funcional y morfológica.","resuelta","vigente"
"C-1841","Oomycota pertenece a Stramenopiles y no a Fungi.","Oomycota","miembro_de","Stramenopiles","expresa","S405 título y filogenia; S01 clasificación [sin localizar con mayor precisión]","no evaluado","media","Filogenias moleculares resuelven la posición.","resuelta","vigente"
"C-1842","Los mohos mucilaginosos no constituyen Fungi.","mohos mucilaginosos","no_miembro_de*","Fungi","expresa","S406 [sin localizar con mayor precisión]; S407 [sin localizar con mayor precisión]; S01 [sin localizar con mayor precisión]","no evaluado","media","Los grupos estudiados se ubican principalmente en Amoebozoa.","resuelta","vigente"
"C-1843","Diversos mohos mucilaginosos pertenecen a Amoebozoa.","mohos mucilaginosos estudiados","miembro_de","Amoebozoa","expresa","S406 filogenia [sin localizar con mayor precisión]; S407 filogenia [sin localizar con mayor precisión]","no evaluado","alta","Los estudios recuperan sus clados dentro de Amoebozoa.","resuelta","vigente"
"C-1844","“Hongo” aplicado a oomicetos o mohos mucilaginosos no equivale a pertenencia taxonómica a Fungi.","hongo vernacular","no_equivale_a*","Fungi","sintesis(C-1840, C-1841, C-1842, C-1843)","S405, S406, S407","consenso amplio","alta","El uso vernáculo refleja semejanza, no ascendencia común exclusiva.","resuelta","vigente"
"C-1845","“Fungus-like” o “semejante a hongo” conserva uso ecológico si se acompaña del clado real.","organismo semejante a hongo","tiene_uso_legitimo*","descripción funcional con identificación filogenética","sintesis(C-1840, C-1841, C-1842, C-1843, C-1844)","n/a; derivación documental de S405, S406, S407","no evaluado","media","El calificativo comunica convergencia sin reclasificar el organismo.","resuelta","vigente"
"C-1846","El flagelo bacteriano es un motor rotatorio extracelular ensamblado con proteínas bacterianas.","flagelo bacteriano","clasificado_como_por","sistema de motilidad bacteriano","expresa","S408 comparación estructural [sin localizar con mayor precisión]","no evaluado","alta","La arquitectura y el mecanismo están documentados.","resuelta","vigente"
"C-1847","El cilio o flagelo eucariota se basa en microtúbulos, dineínas y membrana celular.","cilio eucariota","clasificado_como_por","orgánulo microtubular eucariota","expresa","S408 comparación estructural [sin localizar con mayor precisión]","no evaluado","alta","La composición difiere del sistema bacteriano.","resuelta","vigente"
"C-1848","Khan et al. describieron el flagelo bacteriano y el cilio eucariota como sistemas de motilidad de ascendencia distinta que ejemplifican evolución convergente.","flagelo bacteriano","no_homologo_de*","cilio eucariota","expresa","S408 resumen, “the motility devices of the three domains display fundamental differences in their properties and ancestry, reflecting a striking example of convergent evolution”","no evaluado","alta","El triple compara los orgánulos completos y no niega homologías parciales hipotéticas entre proteínas individuales; la fuente atribuye su similitud funcional a convergencia.","resuelta","vigente"
"C-1849","El término flagelo sin calificador mezcla sistemas no homólogos.","flagelo","puede_inducir_error*","homología entre dominios","sintesis(C-1846, C-1847, C-1848)","S408","no evaluado","alta","La misma palabra describe soluciones de motilidad distintas.","resuelta","vigente"
"C-1850","Este corpus usa flagelo bacteriano y cilio eucariota, conservando “flagelo eucariota” solo cuando reproduce la terminología de una fuente.","terminología de motilidad del corpus","clasificado_como_por","calificadores de dominio y estructura","glosa","n/a","no evaluado","alta","Reduce ambigüedad sin corregir retrospectivamente los títulos citados.","resuelta","vigente"
"C-1851","Simbiosis tiene usos históricos amplios que incluyen mutualismo, comensalismo y parasitismo.","simbiosis sensu lato","clasificado_como_por","asociación persistente entre organismos de especies distintas","expresa","S409 revisión terminológica [sin localizar con mayor precisión]","no evaluado","alta","La revisión documenta el uso amplio dominante en parte de la literatura.","resuelta","vigente"
"C-1852","Simbiosis no es sinónimo necesario de mutualismo.","simbiosis","no_equivale_a*","mutualismo","expresa","S409 resumen y discusión","no evaluado","media","El efecto sobre los participantes puede ser positivo, neutro o negativo.","resuelta","vigente"
"C-1853","Mutualismo describe una asociación con beneficio neto para ambos participantes bajo las condiciones especificadas.","mutualismo","clasificado_como_por","interacción +/+ condicionada","expresa","S409 terminología [sin localizar con mayor precisión]","no evaluado","baja","Los signos dependen de ambiente y escala temporal.","parcialmente resuelta","vigente"
"C-1854","Parasitismo puede ser una forma de simbiosis bajo la definición amplia.","parasitismo","miembro_de","simbiosis sensu lato","expresa","S409 revisión terminológica [sin localizar con mayor precisión]","no evaluado","media","La inclusión depende de usar symbiosis en sentido amplio.","resuelta","vigente"
"C-1855","Toda aparición de simbiosis en este corpus debe especificar efecto, localización, duración y transmisión cuando se conozcan.","simbiosis en el corpus","requiere*","tipo de interacción explícito","glosa","n/a","no evaluado","alta","Evita convertir una categoría amplia en mutualismo implícito.","resuelta","vigente"
"C-1856","Sagan formuló en 1967 una teoría de origen endosimbiótico seriado de componentes de la célula eucariota.","teoría de endosimbiosis seriada","propuesto_por","Sagan 1967","expresa","S410 título y modelo","no evaluado","alta","La publicación expone múltiples adquisiciones simbióticas.","resuelta","histórica"
"C-1857","El origen bacteriano de mitocondrias es un componente aceptado de la teoría endosimbiótica.","origen endosimbiótico de mitocondrias","tiene_estado*","aceptado ampliamente","expresa","S411 síntesis [sin localizar con mayor precisión]; Parte 1A §2.6","no evaluado","media","Filogenia, genomas y biología celular sostienen el origen.","resuelta","vigente"
