"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1568","La tabla comparativa publicada de Thecamonas trahens informa 26.68 Mb, 10,544 péptidos predichos, 1.04 intrones por gen y una longitud media de intrón de 442.67 bp.","genoma de Thecamonas trahens en la comparación de 2015","tiene_valor_medido","26.68 Mb; 10,544 péptidos predichos; 1.04 intrones por gen; 442.67 bp por intrón","expresa","S483 tabla 3","no evaluado","alta","Son métricas homogéneas de la versión comparada en 2015; la anotación actual del ensamblaje puede diferir.","resuelta","vigente"
"C-1569","Monosiga brevicollis posee 23 genes con dominios de cadherina en la anotación publicada.","Monosiga brevicollis","tiene_valor_medido","23 genes con dominios de cadherina","expresa","S147 §Cadherins; Supplementary Notes","no evaluado","alta","Recuento de dominios en el genoma publicado.","resuelta","vigente"
"C-1570","Monosiga brevicollis posee 17 genes con dominios similares al dominio extracelular de integrina alfa, pero el estudio no localizó una integrina beta canónica.","Monosiga brevicollis","posee_rasgo","dominios de integrina alfa sin integrina beta canónica detectada","expresa","S147 §Integrin-related domains","no evaluado","baja","La arquitectura de dominios no equivale a un receptor de integrina animal completo.","parcialmente resuelta","vigente"
"C-1571","El genoma de Monosiga brevicollis contiene cinco genes con dominios de colágeno y dos proteínas con repeticiones Gly-X-Y extensas.","Monosiga brevicollis","tiene_valor_medido","cinco genes con dominios de colágeno y dos con repeticiones Gly-X-Y","expresa","S147 §Extracellular matrix proteins","no evaluado","baja","Recuento de dominios y motivos; no demuestra fibrillas de colágeno animal.","parcialmente resuelta","vigente"
"C-1572","Capsaspora owczarzaki conserva integrina alfa, integrina beta y componentes citoplasmáticos del adhesoma.","Capsaspora owczarzaki","posee_rasgo","maquinaria de adhesión mediada por integrinas","expresa","S436 resultados; fig. 1","no evaluado","alta","La presencia conjunta de receptores y adaptadores fue recuperada por genómica comparada.","resuelta","vigente"
"C-1573","Los componentes del adhesoma de Capsaspora owczarzaki se regulan durante su ciclo vital y varios aumentan durante agregación.","Capsaspora owczarzaki","posee_rasgo","despliegue regulado del adhesoma","expresa","S206 transcriptómica; S441 figs. 2–4","no evaluado","alta","RNA-seq y cromatina mostraron expresión dependiente del estadio.","resuelta","vigente"
"C-1574","La distribución de integrinas entre holozoos unicelulares es parcheada y no sigue una simple secuencia de adición acumulativa hacia Metazoa.","integrinas preanimales","posee_rasgo","ganancias, pérdidas y arquitecturas mosaico","expresa","S435 resultados; S436 discusión","no evaluado","baja","El muestreo ampliado recuperó pérdidas secundarias y combinaciones de dominios.","parcialmente resuelta","vigente"
"C-1575","La presencia de dominios de cadherina, integrina o colágeno en un unicelular no demuestra que cumplan la misma función tisular que en animales.","dominios preanimales de adhesión y matriz","no_demuestra*","función animal completa","expresa","S147 discusión; S352 discusión; S134 §Co-option","no evaluado","media","La homología de dominio no establece arquitectura, ligandos ni contexto funcional completos.","resuelta","vigente"
"C-1576","No se localizó una medición comparable del coste energético de producir matriz extracelular en los ocho holozoos genómicos solicitados.","producción de matriz extracelular preanimal","carece_de_presupuesto_publicado*","coste energético comparable en ocho holozoos","glosa","BN-083","no evaluado","desconocida","Las fuentes evaluadas informan presencia y expresión, no presupuestos energéticos homogéneos.","información insuficiente","vigente"
"C-1577","Monosiga brevicollis posee aproximadamente 120 tirosina quinasas, 30 tirosina fosfatasas y 80 proteínas con dominios SH2 en el inventario publicado.","Monosiga brevicollis","tiene_valor_medido","aproximadamente 120 TK, 30 PTP y 80 proteínas SH2","expresa","S147 §Tyrosine kinase signaling","no evaluado","alta","Recuentos de dominios en el genoma publicado.","resuelta","vigente"
"C-1578","La señalización por fosfotirosina estaba diversificada antes de Metazoa.","señalización por fosfotirosina","posee_rasgo","diversificación premetazoana","expresa","S147 §Tyrosine kinase signaling; S352 resumen; S440 resumen y discusión","no evaluado","media","Los inventarios genómicos sostienen la diversificación; la diferencia regulatoria funcional queda en C-1611.","resuelta","vigente"
"C-1579","Las quinasas CoSrc1 y CoSrc2 de Capsaspora owczarzaki mostraron actividad y aumentaron su actividad por autofosforilación del bucle de activación.","CoSrc1 y CoSrc2 de Capsaspora owczarzaki","posee_rasgo","actividad tirosina-quinasa aumentada por autofosforilación","expresa","S550 resumen, “Both CoSrc1 and CoSrc2 are active tyrosine kinases, and their activity is enhanced by autophosphorylation of the activation loop tyrosine”","no evaluado","alta","S550 caracteriza bioquímicamente CoSrc1/2; los resultados sobre CoCsk quedan atomizados en C-1608–C-1610.","resuelta","vigente"
"C-1580","El muestreo de 19 transcriptomas choanoflagelados reveló componentes de Notch y Delta en distribuciones mosaico.","Choanoflagellata","posee_rasgo","componentes de Notch y Delta distribuidos de forma parcheada","expresa","S435 fig. 2 y suplementos","no evaluado","baja","La ausencia en transcriptomas puede reflejar pérdida o falta de expresión; la arquitectura de dominios fue evaluada.","parcialmente resuelta","vigente"
"C-1581","Suga et al. no localizaron receptores ni ligandos de la vía Hedgehog en Capsaspora owczarzaki ni Monosiga brevicollis.","receptores y ligandos de Hedgehog en Capsaspora y Monosiga","no_localizado_en*","comparación genómica de Suga et al. 2013","expresa","S352 §Signalling pathways, “Both Capsaspora and M. brevicollis lack receptors and ligands ... in the Hedgehog ... pathways”","no evaluado","alta","La ausencia se limita a los dos genomas y a las familias que el estudio pudo anotar; no se extrapola a todos los holozoos unicelulares. La proposición de Hedgehog queda separada de la observación de Notch y Delta en C-1580.","resuelta","vigente"
"C-1582","Los receptores acoplados a proteína G y otras familias de señalización tienen historias anteriores a Metazoa y expansiones y pérdidas posteriores.","familias de señalización preanimales","posee_rasgo","origen antiguo con evolución mosaico","expresa","S352 resultados; S434 figs. 2–4; S435","no evaluado","media","Reconstrucciones de familias y dominios dependen de ortología y muestreo.","parcialmente resuelta","vigente"
"C-1583","Los 235 dominios que Suga y colaboradores clasificaron como innovaciones del tallo metazoano incluyen ligandos y componentes extracelulares ausentes en los unicelulares comparados.","tallo de Metazoa","adquiere_rasgo","235 dominios clasificados como metazoanos en el análisis","expresa","S352 fig. 2; resultados","no evaluado","media","El número depende del conjunto de genomas y de Dollo parsimony usado en 2013.","parcialmente resuelta","vigente"
"C-1584","Capsaspora owczarzaki posee dos genes Runx con dominios Runt conservados, pero carece de CBFβ y del motivo WRPY en esos genes.","Capsaspora owczarzaki","posee_rasgo","dos Runx sin CBFβ ni motivo WRPY","expresa","S437 §Runx; fig. 1","no evaluado","media","Inventario genómico y alineamiento de dominios.","resuelta","vigente"
"C-1585","Capsaspora owczarzaki posee tres genes T-box en el inventario publicado.","Capsaspora owczarzaki","tiene_valor_medido","tres genes T-box","expresa","S437 §T-box; S438 resultados","no evaluado","alta","Identificación por dominio y filogenia.","resuelta","vigente"
"C-1586","Uno de los T-box de Capsaspora fue clasificado dentro de Brachyury con soporte bootstrap de 50% en el análisis inicial.","T-box de Capsaspora owczarzaki","clasificado_como_por","Brachyury con bootstrap 50%","expresa","S437 fig. 2","no evaluado","baja","El soporte fue bajo y análisis posteriores refinaron la familia.","sin resolver","vigente"
"C-1587","Los análisis posteriores respaldaron que Brachyury es la clase más antigua de la familia T-box y que su función de unión a ADN precede a Metazoa.","Brachyury","posee_rasgo","origen premetazoano y unión a ADN conservada","expresa","S438 resumen; resultados","no evaluado","baja","Filogenia y ensayos funcionales apoyan antigüedad; el uso celular ancestral no se observa directamente.","parcialmente resuelta","vigente"
"C-1588","Homólogos de Myc y Max están presentes en Monosiga brevicollis y Capsaspora owczarzaki.","Myc y Max","miembro_de","repertorio preanimal de regulación","expresa","S439 resumen; fig. 1","no evaluado","media","Homología respaldada por secuencia y filogenia.","resuelta","vigente"
"C-1589","Myc y Max de Monosiga brevicollis heterodimerizan y se unen a secuencias E-box canónicas y no canónicas.","Myc–Max de Monosiga brevicollis","posee_funcion*","heterodimerización y unión a E-box","expresa","S439 resumen; resultados bioquímicos","no evaluado","media","Ensayos de interacción y unión a ADN con proteínas del organismo.","resuelta","vigente"
"C-1590","Los genomas unicelulares holozoos contienen familias de homeodominio, pero su distribución y arquitectura difieren entre linajes.","familias de homeodominio preanimales","posee_rasgo","distribución mosaico","expresa","S437 resultados; suplementos","no evaluado","media","Inventario dependiente de homología de dominios y pérdidas secundarias.","parcialmente resuelta","vigente"
"C-1591","Sebé-Pedrós et al. infirieron que el último ancestro común de Holozoa poseía un único gen p53/p63/p73.","último ancestro común de Holozoa","posee_rasgo","un gen p53/p63/p73 inferido","expresa","S437 §p53, “The tree topology implies that the last common ancestor of holozoans had a single p53/63/73 gene”","no evaluado","media","La fuente presenta una inferencia de topología génica, no una observación del ancestro ni una demostración de función animal. Runx queda documentado por separado en C-1584.","parcialmente resuelta","vigente"
"C-1592","La presencia de un factor de transcripción preanimal no demuestra que regulase tipos celulares coexistentes.","factor de transcripción preanimal","no_demuestra*","regulación espacial de tipos celulares","expresa","S441 discusión; S134 §Temporal-to-spatial","no evaluado","media","La misma proteína puede regular respuestas ambientales o fases temporales en una célula.","resuelta","vigente"
"C-1593","Capsaspora owczarzaki despliega programas transcriptómicos distintos en los estadios filopodial, agregativo y quístico.","Capsaspora owczarzaki","posee_rasgo","programas transcriptómicos dependientes del estadio","expresa","S206 resultados; S441 figs. 1–4","no evaluado","alta","RNA-seq replicado separó los tres estados.","resuelta","vigente"
"C-1594","La accesibilidad de cromatina y las modificaciones de histonas de Capsaspora owczarzaki cambian entre estadios.","Capsaspora owczarzaki","posee_rasgo","regulación dinámica de cromatina","expresa","S441 resumen; figs. 2–5","no evaluado","alta","Perfiles de cromatina y transcripción se midieron en los tres estadios.","resuelta","vigente"
"C-1595","Los genes asociados con adhesión y señalización animal se expresan diferencialmente durante el ciclo de Capsaspora owczarzaki.","genes preanimales de adhesión y señalización","posee_rasgo","expresión diferencial temporal","expresa","S206; S441 resultados","no evaluado","alta","La expresión diferencial se midió; la equivalencia funcional con animales es parcial.","parcialmente resuelta","vigente"
"C-1596","La hipótesis de transición de regulación temporal a espacial propone que programas usados en fases sucesivas de un unicelular fueron cooptados para tipos celulares coexistentes.","hipótesis temporal-a-espacial","propuesto_por","cooptación de programas de ciclo vital","expresa","S206 discusión; S441 discusión; S134","no evaluado","baja","Es una síntesis evolutiva consistente con expresión por estadios, pero no observación del ancestro.","sin resolver","vigente"
"C-1597","La expresión por estadios de Capsaspora apoya la plausibilidad de la hipótesis temporal-a-espacial, pero no identifica qué programa originó cada tipo celular animal.","hipótesis temporal-a-espacial","respaldado_por","expresión diferencial en Capsaspora","expresa","S206; S441","no evaluado","baja","El caso demuestra modularidad temporal, no correspondencias históricas uno a uno.","sin resolver","vigente"
"C-1598","Ministeria vibrans reguló 4,884 genes entre estados de agregación en el análisis publicado.","Ministeria vibrans","tiene_valor_medido","4,884 genes diferencialmente expresados","expresa","S376 transcriptómica; Extended Data","no evaluado","media","Recuento del pipeline del estudio y su anotación; sensible a umbrales estadísticos.","parcialmente resuelta","vigente"
"C-1599","El estudio de Ministeria vibrans identificó 521 homólogos de genes animales relacionados con multicelularidad, incluidos 68 de adhesión, 400 de señalización y 53 factores de transcripción.","Ministeria vibrans","tiene_valor_medido","521 homólogos: 68 adhesión, 400 señalización y 53 regulación","expresa","S376 fig. 5; Supplementary Data","no evaluado","baja","Clasificación funcional del estudio; categorías amplias y no equivalentes a vías completas.","parcialmente resuelta","vigente"
"C-1600","De los 521 homólogos de Ministeria vibrans, 332 cambiaron significativamente durante la agregación.","Ministeria vibrans","tiene_valor_medido","332 homólogos con cambio significativo","expresa","S376 fig. 5; resultados","no evaluado","media","Resultado transcriptómico dependiente del umbral de significación.","parcialmente resuelta","vigente"
"C-1601","La regulación de repertorios durante agregación en Capsaspora y Ministeria es compatible con un uso preanimal en ciclos y colectivos, pero no demuestra que la agregación fuese ancestral en Filozoa.","agregación filasterea","respaldado_por","despliegue regulado de repertorios preanimales","expresa","S206; S376 discusión","no evaluado","baja","Dos linajes aportan congruencia; la reconstrucción ancestral sigue dependiendo de topología y pérdidas.","sin resolver","vigente"
"C-1602","No se ha establecido si el ancestro común de Filozoa era agregativo, clonal, cenocítico o combinaba más de una capacidad.","ancestro común de Filozoa","posee_rasgo","LA LITERATURA DECLARA QUE NO SE SABE","expresa","S376 introducción y discusión; S134","no evaluado","desconocida","Los estados actuales son diversos y la reconstrucción depende de pérdidas y convergencias.","sin resolver","vigente"
"C-1603","No se localizaron presupuestos energéticos directos para mantener rosetas de Salpingoeca rosetta, producir matriz extracelular en holozoos unicelulares, invertir o agregar láminas de Choanoeca flexa o celularizar Sphaeroforma arctica, ni una comparación de las rutas clonal, agregativa y cenocítica en una unidad común.","costes energéticos de transiciones multicelulares en holozoos unicelulares","carece_de_presupuesto_publicado*","comparación energética directa bajo una unidad común","glosa","BN-083","no evaluado","desconocida","El modelo reducido recuperado cuantifica flujo y disipación hidrodinámica del collar, no ATP, oxígeno, calor, coste de crecimiento ni una comparación metabólica común de rutas.","información insuficiente","vigente"
"C-1604","No se ha demostrado una correspondencia uno a uno entre estadios de Capsaspora y tipos celulares animales.","Capsaspora y tipos celulares animales","converge_con","correspondencia uno a uno no demostrada","expresa","S441 discusión","no evaluado","media","La fuente propone cooptación de regulación, no homología directa de cada estadio.","resuelta","vigente"
"C-1605","La arquitectura del repertorio preanimal se reconstruye con pérdidas, duplicaciones y muestreo incompleto, por lo que una ausencia en una especie no prueba origen posterior.","ausencia de familia génica en un holozoo unicelular","no_demuestra*","origen posterior de la familia","expresa","S352; S434; S435 métodos y discusión","no evaluado","media","Pérdidas secundarias y transcriptomas incompletos generan falsos negativos históricos.","resuelta","vigente"
"C-1606","El inventario operacional de Lamża contabilizó 23 instancias por no separación tras división, 9 por compartimentación de un plasmodio y 12 agregativas, más una por gemación endógena; no es una partición universal de las rutas clonal, cenocítica y agregativa.","inventario operacional de multicelularidad eucariota simple","tiene_valor_medido","23 por no separación; 9 por compartimentación plasmodial; 12 agregativas; 1 por gemación endógena","expresa","S458 tablas 1–2; limitaciones","no evaluado","baja","La equivalencia entre compartimentación plasmodial y la ruta cenocítica del corpus es un mapeo editorial; el autor declara que 45 casos totales son un mínimo dependiente de criterios y filogenia.","parcialmente resuelta","vigente"
"C-1607","La evidencia experimental muestra que multicelularidad simple puede evolucionar con rapidez bajo selección intensa, mientras que la historia natural del corredor abarca divergencias profundas no reproducidas por esos ensayos.","rapidez experimental y tiempo macroevolutivo","se_distingue_de*","escalas temporales","expresa","S432; S433; S134 discusión","no evaluado","media","Los experimentos miden adaptación en laboratorios y no datan transiciones antiguas.","resuelta","vigente"
"C-1608","La proteína CoCsk purificada no mostró actividad tirosina-quinasa mensurable.","CoCsk de Capsaspora owczarzaki","no_posee_rasgo*","actividad tirosina-quinasa mensurable en el ensayo","expresa","S550 resumen, “it has no measurable tyrosine kinase activity”","no evaluado","alta","Resultado bioquímico negativo del estudio primario.","resuelta","vigente"
"C-1609","CoCsk no fosforiló ni reguló CoSrc1 o CoSrc2 en células o in vitro.","CoCsk de Capsaspora owczarzaki","no_regula*","CoSrc1 y CoSrc2","expresa","S550 resumen, “does not phosphorylate or regulate CoSrc1 or CoSrc2”","no evaluado","alta","La negación y el alcance celular e in vitro se conservan literalmente.","resuelta","vigente"
"C-1610","Los autores de S550 infirieron que la función de Csk como regulador negativo de quinasas Src parece haber surgido con Metazoa.","regulación negativa de Src por Csk","tiene_origen_propuesto*","emergencia de Metazoa","expresa","S550 resumen, “appears to have arisen with the emergence of metazoans”","no evaluado","media","La formulación conserva el modal appears y no presenta la inferencia como demostración histórica.","parcialmente resuelta","vigente"
"C-1611","La regulación de Src en Capsaspora difiere de la regulación negativa mediada por Csk en animales.","regulación preanimal de Src","se_distingue_de*","regulación animal de Src por Csk","sintesis(C-1579, C-1608, C-1609, C-1610)","S550 resumen","no evaluado","alta","La síntesis depende de los resultados bioquímicos atomizados y preserva el alcance de Capsaspora.","resuelta","vigente"
"C-1612","En el modelo reducido de Iqbal et al., el flujo efectivo y la disipación de potencia alcanzaron máximos a lo largo de crestas del espacio definido por el radio y la separación de las microvellosidades del collar.","geometría del collar de choanoflagelados en el modelo reducido de Iqbal et al.","depende_de*","radio y separación microvillar, con crestas de máximo flujo y disipación","expresa","S549 resumen, “both effective flux and power dissipation are maximized”","no evaluado","media","El modelo reducido omite la longitud finita del collar y no es una medición metabólica celular.","resuelta","vigente"
"C-1613","La disipación de potencia hidrodinámica del modelo S549 no es una medición de ATP, consumo de oxígeno, calor o coste de crecimiento celular y no resuelve BN-083.","disipación hidrodinámica modelada en S549","no_equivale_a*","coste metabólico celular medido","glosa","BN-083","no evaluado","alta","El modelo cuantifica física del flujo; BN-083 exige presupuestos metabólicos directos y comparables.","información insuficiente","vigente"
"C-1614","No se localizaron aptitud relativa en competencia prolongada ni coeficiente de selección para la agregación de Ministeria vibrans.","beneficio evolutivo de agregación de Ministeria vibrans","carece_de_métricas_evolutivas*","aptitud relativa prolongada y coeficiente de selección","glosa","BN-090","no evaluado","desconocida","La reducción de replicación bajo perturbación no es una medida de competencia prolongada.","información insuficiente","vigente"
"C-1615","No se localizaron experimentos que definan un genotipo tramposo, midan su ventaja reproductiva o identifiquen castigo en agregados de Capsaspora owczarzaki.","conflicto social en agregados de Capsaspora owczarzaki","carece_de_ensayo_social*","genotipo tramposo, ventaja reproductiva y castigo","glosa","BN-078","no evaluado","desconocida","La agregación quimérica no constituye por sí sola un ensayo de explotación o policing.","información insuficiente","vigente"
"C-1616","No se localizaron experimentos que identifiquen tramposos, ventaja genotípica o sanción en agregados de Ministeria vibrans.","conflicto social en agregados de Ministeria vibrans","carece_de_ensayo_social*","tramposos, ventaja genotípica y sanción","glosa","BN-079","no evaluado","desconocida","La coagregación de aislados no mide explotación ni selección social prolongada.","información insuficiente","vigente"
