"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1061","Cornejo-Castillo et al. infirieron que la asociación del ancestro de UCYN-A1 y UCYN-A2 con un hospedador relacionado con Braarudosphaera ya estaba establecida hacia el Cretácico tardío.","asociación ancestral UCYN-A–prymnesiófito","tiene_edad_inferida*","hacia el Cretácico tardío, sobre la base de una divergencia de aproximadamente 91 Ma","expresa","S455 resultados y discusión; fig. 3","no evaluado","baja","La fecha medida por reloj corresponde a divergencia de linajes simbióticos; la asociación ancestral es una inferencia, no una fecha directa de captura.","parcialmente resuelta","vigente"
"C-1062","Hatena arenicola incorpora por fagocitosis una célula de Nephroselmis.","Hatena arenicola","depreda_a","Nephroselmis","expresa","S249 resultados; S250 resultados","no evaluado","alta","La ingestión fue observada directamente.","resuelta","vigente"
"C-1063","El simbionte de Nephroselmis aumenta de tamaño y reorganiza estructuras dentro de Hatena.","Nephroselmis dentro de Hatena","posee_rasgo","remodelación intracelular","expresa","S249 resultados","no evaluado","alta","Los cambios morfológicos se documentaron por microscopía.","resuelta","vigente"
"C-1064","Durante la división de Hatena, solo una célula hija hereda el compartimento de Nephroselmis.","Hatena arenicola","posee_rasgo","herencia asimétrica del simbionte","expresa","S249 resultados; S250 resumen","no evaluado","alta","La asimetría fue observada en divisiones celulares.","resuelta","vigente"
"C-1065","La hija sin Nephroselmis conserva un aparato de alimentación y puede capturar otra presa compatible.","célula hija de Hatena sin simbionte","posee_rasgo","reacquisición horizontal por alimentación","expresa","S250 resultados","no evaluado","media","La alimentación fue observada por microscopía de alta resolución.","resuelta","vigente"
"C-1066","Hatena combina transmisión vertical incompleta con readquisición horizontal.","Hatena–Nephroselmis","posee_rasgo","transmisión mixta asimétrica","sintesis(C-1064, C-1065)","S249; S250","no evaluado","alta","Una hija hereda el socio y la otra debe capturarlo.","resuelta","vigente"
"C-1067","No se localizó una demostración revisada por pares de EGT funcional desde Nephroselmis al núcleo de Hatena con localización y validación de los candidatos.","Hatena–Nephroselmis","carece_de_demostración_funcional*","EGT funcional revisada por pares con localización y validación","glosa","BN-040","no evaluado","desconocida","Un listado de candidatos posibles no demuestra origen, inserción nuclear, expresión ni función de una transferencia.","información insuficiente","vigente"
"C-1068","Los cuerpos esferoidales de Rhopalodia gibba poseen genes de fijación de nitrógeno de afinidad cianobacteriana.","cuerpo esferoidal de Rhopalodia gibba","posee_rasgo","aparato nif de origen cianobacteriano","expresa","S251 resultados","no evaluado","alta","Las filogenias de 16S y nifD y la fisiología convergen.","resuelta","vigente"
"C-1069","El cuerpo esferoidal de Epithemia turgida conserva un genoma cianobacteriano reducido y no fotosintético.","cuerpo esferoidal de Epithemia turgida","posee_rasgo","genoma reducido especializado en fijación de nitrógeno","expresa","S252 resumen y resultados","no evaluado","media","El genoma completo fue secuenciado.","resuelta","vigente"
"C-1070","Los cuerpos esferoidales muestran que la fijación de nitrógeno puede mantenerse después de perder la fotosíntesis del simbionte.","cuerpos esferoidales de Rhopalodia y Epithemia","pierde_rasgo","fotosíntesis con retención de fijación de N₂","sintesis(C-1068, C-1069)","S251; S252","no evaluado","alta","Los genomas y la fisiología separan ambas funciones.","resuelta","vigente"
"C-1071","El informe final KAKENHI 23117004 declaró 30 genes de Hatena como posibles candidatos de transferencia génica endosimbiótica.","genes de Hatena analizados por el proyecto KAKENHI 23117004","tiene_numero_de_candidatos*","30 posibles candidatos de EGT","expresa","S511 resumen final del proyecto","no evaluado","desconocida","Es un informe institucional de proyecto y formula candidatos posibles; no aporta allí validación funcional ni un genoma nuclear completo publicado.","parcialmente resuelta","vigente"
"C-1072","Mesodinium rubrum adquiere de criptófitas plastos, mitocondrias, nucleomorfos y núcleos.","Mesodinium rubrum","depreda_a","orgánulos y núcleo de criptófitas","expresa","S253 resumen","no evaluado","alta","El destino de los componentes se siguió durante hambre y realimentación.","resuelta","vigente"
"C-1073","Los núcleos criptófitos secuestrados por Mesodinium cambian en número y tamaño durante hambre y realimentación.","núcleos secuestrados en Mesodinium","posee_rasgo","dinámica dependiente de alimentación","expresa","S253 resultados","no evaluado","alta","La dinámica se observó en series temporales.","resuelta","vigente"
"C-1074","Mesodinium necesita reponer material criptófito para mantener a largo plazo el sistema fotosintético.","Mesodinium rubrum","posee_rasgo","dependencia de alimentación periódica","expresa","S253 discusión","no evaluado","media","La persistencia disminuye con hambre y se restaura con presas.","parcialmente resuelta","vigente"
"C-1075","Dinophysis consume Mesodinium y retiene plastos de origen criptófito.","Dinophysis","depreda_a","Mesodinium y sus plastos criptófitos","expresa","S254 introducción; S255 resumen","no evaluado","alta","La ruta trófica se documentó en cultivo y por marcadores plastidiales.","resuelta","vigente"
"C-1076","Dinophysis no retiene de forma equivalente todos los componentes celulares que Mesodinium obtiene de su presa.","Dinophysis","posee_rasgo","retención selectiva principalmente de plastos","expresa","S255 resumen y resultados","no evaluado","media","La comparación ultraestructural distingue plastos de otros componentes.","resuelta","vigente"
"C-1077","La fotoaclimatación de los plastos retenidos por Dinophysis es más limitada que en el donante fotosintético.","Dinophysis con kleptoplastos","posee_rasgo","control fotoaclimatativo limitado","expresa","S255 resultados","no evaluado","alta","La respuesta fotosintética se midió bajo cambios de luz.","resuelta","vigente"
"C-1078","Elysia chlorotica obtiene plastos al consumir el alga Vaucheria litorea.","Elysia chlorotica","depreda_a","Vaucheria litorea y sus plastos","expresa","S256 introducción","no evaluado","alta","La adquisición por alimentación está observada.","resuelta","vigente"
"C-1079","El análisis de ADN de huevos de Elysia chlorotica no encontró evidencia de transferencia extensa de genes fotosintéticos a la línea germinal.","Elysia chlorotica","no_posee_rasgo*","HGT germinal extensa localizada","expresa","S256 título y resultados","no evaluado","media","La búsqueda genómica dirigida contradijo reclamos previos.","resuelta","vigente"
"C-1080","El genoma de Plakobranchus ocellatus no contiene los genes nucleares algales necesarios para explicar la fotosíntesis por transferencia horizontal.","Plakobranchus ocellatus","no_posee_rasgo*","genes nucleares fotosintéticos adquiridos","expresa","S257 resumen y resultados","no evaluado","media","La conclusión se basa en ensamblaje genómico y búsquedas de homología.","resuelta","vigente"
"C-1081","La kleptoplastia puede transferir temporalmente una función sin transferir hereditariamente los genes nucleares que la sostienen en el donante.","kleptoplastia","posee_rasgo","adquisición fenotípica no genética","sintesis(C-1078, C-1079, C-1080)","S253; S256; S257","no evaluado","alta","Mesodinium y babosas marinas separan persistencia funcional de HGT germinal.","resuelta","vigente"
"C-1082","El nucleomorfo de Bigelowiella natans mide aproximadamente 373.000 bp y contiene 331 genes.","genoma nucleomórfico de Bigelowiella natans","tiene_valor_medido","373.000 bp y 331 genes","expresa","S258 resumen","no evaluado","alta","El genoma fue secuenciado por completo.","resuelta","vigente"
"C-1083","El nucleomorfo de Bigelowiella natans está distribuido en tres cromosomas lineales.","genoma nucleomórfico de Bigelowiella natans","posee_rasgo","tres cromosomas lineales","expresa","S258 resultados","no evaluado","alta","La arquitectura se obtuvo del ensamblaje completo.","resuelta","vigente"
"C-1084","El nucleomorfo de Guillardia theta mide aproximadamente 551 kb.","genoma nucleomórfico de Guillardia theta","tiene_valor_medido","551 kb","expresa","S259 resumen","no evaluado","alta","El genoma completo fue secuenciado.","resuelta","vigente"
"C-1085","El nucleomorfo de Guillardia theta contiene 17 intrones espliceosomales diminutos y 44 genes solapados.","genoma nucleomórfico de Guillardia theta","tiene_valor_medido","17 intrones y 44 genes solapados","expresa","S259 resumen","no evaluado","alta","Los recuentos proceden de la anotación completa.","resuelta","vigente"
"C-1086","Los nucleomorfos de criptófitos y cloraracniófitos tuvieron orígenes independientes en algas rojas y verdes incorporadas.","nucleomorfos","posee_rasgo","dos orígenes endosimbióticos eucariotas independientes","expresa","S258 introducción; S259 introducción","consenso amplio","alta","La identidad filogenética de los núcleos donantes es diferente.","resuelta","vigente"
"C-1087","Un nucleomorfo no es una etapa cronológica universal situada entre endosimbionte y orgánulo.","nucleomorfo","no_equivale_a*","fase intermedia obligatoria","sintesis(C-1082, C-1083, C-1084, C-1085, C-1086)","n/a; síntesis de C-1082–C-1086","no evaluado","alta","Es un desenlace retenido en dos linajes, mientras otros perdieron el núcleo endosimbiótico.","resuelta","vigente"
"C-1088","En más de 200 genomas de Enterobacterales, Forni et al. reconstruyeron un pico de pérdida génica al iniciarse la endosimbiosis seguido por una erosión más lenta y continua.","reducción genómica de endosimbiontes de Enterobacterales","tiene_trayectoria_reconstruida*","pico inicial de pérdida seguido por erosión más lenta","expresa","S512 resumen; resultados de reconstrucción de familias génicas","no evaluado","media","El patrón comparativo del orden no proporciona una tasa universal en genes por millón de años.","parcialmente resuelta","vigente"
"C-1089","Cada célula de Tremblaya princeps en Planococcus citri contiene células de Moranella endobia.","Tremblaya princeps","es_huesped_de","Moranella endobia","expresa","S260 introducción y resultados","no evaluado","alta","La disposición anidada fue observada por microscopía.","resuelta","vigente"
"C-1090","El genoma de Tremblaya princeps mide 138.927 bp.","genoma de Tremblaya princeps","tiene_valor_medido","138.927 bp","expresa","S260 resultados","no evaluado","alta","El valor procede de secuencia genómica completa.","resuelta","vigente"
"C-1091","El genoma de Moranella endobia mide 538.294 bp.","genoma de Moranella endobia","tiene_valor_medido","538.294 bp","expresa","S260 resultados","no evaluado","alta","El valor procede de secuencia genómica completa.","resuelta","vigente"
"C-1092","Tremblaya, Moranella y el piojo harinoso completan conjuntamente rutas de aminoácidos esenciales.","consorcio Planococcus–Tremblaya–Moranella","posee_rasgo","mosaico metabólico tripartito","expresa","S260 resultados; S261 resultados","no evaluado","alta","Los genes necesarios están repartidos entre tres genomas.","resuelta","vigente"
"C-1093","Genes bacterianos adquiridos por el genoma del insecto completan funciones ausentes en ambos endosimbiontes.","Planococcus citri","adquiere_rasgo","genes bacterianos para la simbiosis tripartita","expresa","S261 título y resultados","no evaluado","alta","Filogenias y expresión localizan genes de donantes bacterianos diversos.","resuelta","vigente"
"C-1094","El endosimbionte interno de Tremblaya fue reemplazado repetidamente en distintos linajes de piojos harinosos.","endosimbionte intrabacteriano de Tremblaya","posee_rasgo","reemplazo evolutivo repetido","expresa","S262 título y resultados","no evaluado","alta","Filogenias de hospedadores y simbiontes muestran adquisiciones independientes.","resuelta","vigente"
"C-1095","La asociación anidada demuestra que dependencia del sistema no equivale a permanencia de una especie simbionte concreta.","simbiosis anidada de piojos harinosos","no_implica*","identidad invariable del endosimbionte interno","sintesis(C-1092, C-1093, C-1094)","S261; S262","no evaluado","alta","La función persiste mientras el socio interno es sustituido.","resuelta","vigente"
"C-1096","El genoma de Buchnera sp. APS contiene un cromosoma de 640.681 bp y dos plásmidos pequeños.","genoma de Buchnera sp. APS","tiene_valor_medido","640.681 bp y dos plásmidos","expresa","S263 resumen","no evaluado","alta","La secuencia fue completada y anotada.","resuelta","vigente"
"C-1097","Buchnera suministra aminoácidos esenciales que son escasos en la dieta de savia de los áfidos.","Buchnera aphidicola","intercambia_metabolito_con*","aminoácidos esenciales hacia áfidos","expresa","S263 discusión; S266 tesis general [sin localizar con mayor precisión]","no evaluado","alta","Genómica, fisiología y dependencia del hospedador convergen.","resuelta","vigente"
"C-1098","Buchnera se transmite maternalmente dentro de bacteriocitos y no se cultiva de forma autónoma.","Buchnera aphidicola","posee_rasgo","transmisión vertical obligada","expresa","S266 tesis general [sin localizar con mayor precisión]","no evaluado","media","La transmisión y falta de cultivo libre se documentan en múltiples áfidos.","resuelta","vigente"
"C-1099","Las cepas de Buchnera comparadas por van Ham y colaboradores divergieron hace 80–150 Ma.","divergencia entre cepas de Buchnera estudiadas","tiene_edad_estimada","80–150 Ma","expresa","S264 resumen","no evaluado","media","Es una estimación filogenética aplicada a las cepas comparadas.","parcialmente resuelta","vigente"
"C-1100","El ancestro compartido de Buchnera reconstruido por Chong y colaboradores contenía 616 genes codificantes de proteínas y 39 genes de ARN.","genoma ancestral de Buchnera reconstruido","tiene_valor_medido","616 genes proteicos y 39 genes de ARN","expresa","S265 resumen y resultados","no evaluado","media","Es una reconstrucción ancestral dependiente de muestreo y modelo.","parcialmente resuelta","vigente"
"C-1101","Los genomas modernos de Buchnera analizados abarcaron 412–646 kb y 354–587 genes proteicos.","genomas modernos de Buchnera","tiene_valor_medido","412–646 kb; 354–587 genes proteicos","expresa","S265 resumen","no evaluado","alta","Los valores proceden de genomas comparados.","resuelta","vigente"
"C-1102","Las pérdidas génicas posteriores al ancestro de Buchnera fueron no aleatorias entre loci.","Buchnera aphidicola","pierde_rasgo","genes en trayectorias no aleatorias","expresa","S265 resultados","no evaluado","media","La reconstrucción identifica sesgos repetidos de retención y pérdida.","resuelta","vigente"
"C-1103","Wolbachia puede actuar como parásito reproductivo, mutualista facultativo o mutualista obligado según el hospedador.","Wolbachia","posee_resultados_ecologicos*","parasitismo, mutualismo facultativo u obligado","expresa","S267 revisión [sin localizar con mayor precisión]","no evaluado","alta","La literatura documenta resultados diferentes en artrópodos y nematodos.","resuelta","vigente"
"C-1104","Wolbachia se transmite habitualmente por vía materna dentro de una especie hospedadora.","Wolbachia","posee_rasgo","transmisión vertical materna frecuente","expresa","S267 revisión [sin localizar con mayor precisión]","no evaluado","alta","La presencia en óvulos y patrones de herencia están ampliamente documentados.","resuelta","vigente"
"C-1105","La filogenia de Wolbachia en lepidópteros muestra transferencia horizontal común entre especies.","Wolbachia de lepidópteros","posee_rasgo","transmisión horizontal interespecífica común","expresa","S268 título y resultados","no evaluado","media","La incongruencia entre filogenias y MLST apoya saltos de hospedador.","resuelta","vigente"
"C-1106","Elementos de inserción pueden ocupar hasta 10 % de algunos genomas de Wolbachia.","genomas de Wolbachia","tiene_valor_medido","hasta 10 % de elementos de inserción","expresa","S267 revisión [sin localizar con mayor precisión]","no evaluado","media","La cifra resume genomas publicados y varía entre cepas.","parcialmente resuelta","vigente"
"C-1107","Wolbachia no representa un único grado estable de integración.","Wolbachia","no_equivale_a*","un desenlace uniforme","sintesis(C-1103, C-1104, C-1105, C-1106)","S267; S268","consenso amplio","alta","El signo de aptitud y el modo de transmisión varían entre asociaciones.","resuelta","vigente"
"C-1108","La dependencia del hospedador se correlaciona negativamente con el tamaño del genoma simbionte en asociaciones de transmisión vertical.","dependencia hospedador-simbionte","compite_con","tamaño genómico del simbionte bajo transmisión vertical","expresa","S228 resultados","no evaluado","baja","Es una correlación comparada y no prueba causalidad en cada caso.","parcialmente resuelta","vigente"
"C-1109","La misma correlación no fue equivalente en simbiontes de transmisión horizontal.","simbiontes de transmisión horizontal","no_posee_rasgo*","correlación equivalente entre dependencia y genoma reducido","expresa","S228 resultados","no evaluado","baja","El patrón difiere entre categorías de transmisión del conjunto analizado.","parcialmente resuelta","vigente"
"C-1110","Los cuellos de botella de transmisión reducen el tamaño efectivo de las poblaciones simbiontes.","transmisión vertical con cuello de botella","reduce*","tamaño efectivo de población simbionte","expresa","S229 pp. 6–7, sección “Genetic implications of transmission mode”; S286 modelo [sin localizar con mayor precisión]","no evaluado","media","S229 relaciona cuellos de botella con tamaño efectivo pequeño y S286 formaliza el efecto de muestreo entre generaciones; la fila parafrasea ese alcance conjunto.","resuelta","vigente"
"C-1111","Un tamaño efectivo pequeño aumenta la fijación por deriva de mutaciones ligeramente deletéreas.","población simbionte pequeña","posee_rasgo","mayor efecto de deriva sobre mutaciones débiles","expresa","S230 revisión [sin localizar con mayor precisión]; S298 introducción","no evaluado","alta","Es una consecuencia poblacional y se observa en genomas endosimbióticos.","resuelta","vigente"
"C-1112","La pérdida de recombinación y reparación puede intensificar el trinquete de Muller en endosimbiontes.","endosimbionte asexual con reparación reducida","posee_rasgo","acumulación irreversible de carga mutacional","expresa","S298 introducción y discusión","no evaluado","baja","La dirección se apoya en teoría y comparaciones; la velocidad varía.","parcialmente resuelta","vigente"
"C-1113","Allen y colaboradores encontraron que la velocidad del trinquete puede disminuir por selección en endosimbiontes antiguos.","trinquete de Muller en endosimbiontes primarios","posee_rasgo","desaceleración posible","expresa","S298 resultados y discusión","no evaluado","media","El patrón se infiere de tasas de sustitución y alternativas compensatorias.","parcialmente resuelta","vigente"
"C-1114","Endobacterias hereditarias de hongos pueden conservar recombinación y plasticidad genómica durante asociaciones antiguas.","endobacterias hereditarias de hongos de S299","posee_rasgo","recombinación retenida","expresa","S299 título y resultados","no evaluado","alta","Los genomas conservan maquinaria y señales de recombinación.","resuelta","vigente"
"C-1115","La transmisión vertical no determina por sí sola una reducción genómica extrema.","transmisión vertical","no_implica*","genoma mínimo inevitable","sintesis(C-1108, C-1114)","S228; S299","no evaluado","alta","Existen asociaciones verticales con recombinación y genomas relativamente plásticos.","resuelta","vigente"
"C-1116","La transmisión horizontal permite reemplazar socios y puede mantener acceso a diversidad ambiental.","transmisión horizontal","posee_rasgo","reemplazo y diversidad de socios","expresa","S229 p. 7, sección “Genetic implications of transmission mode”; S262 resultados; S268 resultados","no evaluado","media","S229 trata reemplazo y adquisición exógena, mientras S262 y S268 documentan reemplazos o saltos entre hospedadores.","resuelta","vigente"
"C-1117","La disponibilidad ambiental de la función aportada por un socio puede reducir el beneficio neto de mantenerlo.","función simbiótica disponible en el ambiente","reduce*","selección por dependencia del socio","expresa","S228 discusión; S247 discusión","no evaluado","baja","Es una hipótesis apoyada por comparaciones y balances, no una ley universal.","sin resolver","vigente"
"C-1118","La dependencia puede mantenerse a nivel funcional aunque cambie la identidad taxonómica del socio.","dependencia funcional","no_implica*","fidelidad taxonómica absoluta","sintesis(C-1001, C-1094, C-1116)","S225; S262","no evaluado","alta","Breviados y piojos harinosos muestran sustitución de proveedores.","resuelta","vigente"
"C-1119","La reducción genómica puede convertir una asociación contingente en dependencia porque elimina alternativas metabólicas del simbionte.","reducción genómica del simbionte","adquiere_rasgo","dependencia metabólica del hospedador","expresa","S230 revisión [sin localizar con mayor precisión]; S260 resultados; S265 resultados","no evaluado","media","La causalidad histórica se infiere de pérdidas y complementación actual.","parcialmente resuelta","vigente"
"C-1120","No se localizó una tasa universal de pérdida génica por unidad de tiempo para endosimbiontes, aunque S512 recupera una trayectoria bifásica en Enterobacterales.","trayectoria de reducción genómica universal","carece_de_tasa_publicada*","tasa universal por unidad de tiempo","sintesis(C-1088)","BN-043; S512","no evaluado","desconocida","El pico inicial y la erosión posterior dependen del clado y no fijan genes perdidos por millón de años entre sistemas.","información insuficiente","vigente"
"C-1121","En 1.850 simbiosis distribuidas en 402 familias de insectos, la baja disponibilidad de vitaminas B fue el único componente nutricional consistentemente asociado con simbiosis obligada entre nichos.","simbiosis obligadas de insectos en Cornwallis et al.","tiene_correlato*","baja disponibilidad de vitaminas B","expresa","S513 resumen; resultados nutricionales; BN-044","no evaluado","media","Es un correlato del muestreo de insectos y no una condición suficiente y necesaria que prediga obligatoriedad en cualquier asociación.","parcialmente resuelta","vigente"
"C-1122","Las mitocondrias aerobias conservan fosforilación oxidativa y una cadena respiratoria acoplada a síntesis de ATP.","mitocondria aerobia","posee_rasgo","fosforilación oxidativa","expresa","S270 introducción; S281 revisión [sin localizar con mayor precisión]","no evaluado","alta","La función está establecida experimentalmente en múltiples eucariotas.","resuelta","vigente"
"C-1123","Las mitocondrias anaerobias y los orgánulos relacionados derivan de mitocondrias y no de orígenes endosimbióticos independientes.","orgánulos relacionados con mitocondrias","desciende_de","mitocondria ancestral","expresa","S270 introducción; S272 discusión; S281 revisión [sin localizar con mayor precisión]","no evaluado","media","Genomas, importación proteica y maquinaria ISC sostienen homología.","resuelta","vigente"
"C-1124","Nyctotherus ovalis vive en ambientes intestinales anóxicos y posee mitocondrias productoras de hidrógeno.","Nyctotherus ovalis","posee_rasgo","mitocondrias productoras de H₂","expresa","S270 resumen e introducción","no evaluado","alta","El orgánulo fue caracterizado genómica y bioquímicamente.","resuelta","vigente"
"C-1125","El orgánulo de Nyctotherus ovalis conserva un genoma propio.","mitocondria productora de hidrógeno de Nyctotherus ovalis","posee_rasgo","genoma organelar","expresa","S270 resumen y resultados","no evaluado","alta","El genoma casi completo fue secuenciado.","resuelta","vigente"
"C-1126","La cadena respiratoria de Nyctotherus ovalis conserva componentes de los complejos I y II.","mitocondria productora de hidrógeno de Nyctotherus ovalis","posee_rasgo","cadena respiratoria truncada con complejos I y II","expresa","S270 resumen y resultados","no evaluado","alta","Genes organelares y nucleares reconstruyen la cadena.","resuelta","vigente"
"C-1127","La mitocondria de Nyctotherus ovalis carece de los componentes genómicos estudiados de los complejos III, IV y V.","mitocondria productora de hidrógeno de Nyctotherus ovalis","pierde_rasgo","componentes de complejos III, IV y V","expresa","S270 resumen","no evaluado","media","La ausencia se estableció en el genoma y el repertorio analizado.","resuelta","vigente"
"C-1128","La cadena de Nyctotherus ovalis usa fumarato como aceptor final en la reconstrucción publicada.","mitocondria productora de hidrógeno de Nyctotherus ovalis","posee_rasgo","respiración con fumarato","expresa","S270 resumen y discusión","no evaluado","baja","El metabolismo se reconstruyó a partir de secuencias y productos; no todos los flujos se midieron directamente.","parcialmente resuelta","vigente"
"C-1129","Nyctotherus ovalis alberga metanógenos que consumen el H₂ producido por sus orgánulos.","Nyctotherus ovalis","es_huesped_de","metanógenos asociados a mitocondrias productoras de H₂","expresa","S270 introducción y discusión","no evaluado","alta","Microscopía y ecología metabólica vinculan ambos compartimentos.","resuelta","vigente"
"C-1130","Nyctotherus ovalis documenta un orgánulo con genoma, cadena respiratoria reducida y metabolismo de hidrógeno.","Nyctotherus ovalis","clasificado_como_por","intermedio funcional entre mitocondrias aerobias e hidrogenosomas sin genoma","sintesis(C-1124, C-1125, C-1126, C-1127, C-1128, C-1129)","S270","no evaluado","alta","Combina caracteres que en otros linajes aparecen separados.","resuelta","vigente"
"C-1131","Trichomonas vaginalis posee hidrogenosomas sin genoma ni maquinaria propia de traducción.","hidrogenosoma de Trichomonas vaginalis","pierde_rasgo","genoma y traducción organelar","expresa","S271 resumen","no evaluado","media","La ausencia y la dependencia de importación se establecieron por genómica y proteómica.","resuelta","vigente"
"C-1132","Los hidrogenosomas de Trichomonas producen H₂, CO₂ y acetato a partir de piruvato.","hidrogenosoma de Trichomonas vaginalis","posee_rasgo","fermentación de piruvato con H₂, CO₂ y acetato","expresa","S271 resumen","no evaluado","alta","Los productos y enzimas están caracterizados bioquímicamente.","resuelta","vigente"
"C-1133","Los hidrogenosomas de Trichomonas forman ATP por fosforilación a nivel de sustrato y no por fosforilación oxidativa.","hidrogenosoma de Trichomonas vaginalis","posee_rasgo","ATP por fosforilación a nivel de sustrato","expresa","S271 resumen","no evaluado","media","La vía y ausencia de cadena respiratoria están documentadas.","resuelta","vigente"
"C-1134","Todas las proteínas del hidrogenosoma de Trichomonas son codificadas en el núcleo e importadas desde el citosol.","hidrogenosoma de Trichomonas vaginalis","posee_rasgo","proteoma totalmente importado","expresa","S271 resumen y resultados","no evaluado","media","El orgánulo carece de genoma y traducción.","resuelta","vigente"
"C-1135","S271 publica un vector de inventario hidrogenosomal con 30 proteínas localizadas experimentalmente y 226 candidatos predichos con presecuencias N-terminales.","inventario hidrogenosomal de Trichomonas vaginalis","posee_vector_de_inventario*","localizadas_experimentalmente = 30; candidatos_con_presecuencia_inferidos = 226","expresa","S271 resumen","no evaluado","media","Las coordenadas tienen clases epistémicas distintas dentro del mismo resumen: no se suman ni se presupone que sean conjuntos disjuntos o completamente solapados.","resuelta","vigente"
"C-1136","Giardia intestinalis posee mitosomas de aproximadamente 50–200 nm.","mitosoma de Giardia intestinalis","tiene_valor_medido","50–200 nm","expresa","S273 introducción","no evaluado","alta","El rango procede de microscopía.","resuelta","vigente"
"C-1137","Una célula de Giardia intestinalis contiene aproximadamente 40 mitosomas en las condiciones estudiadas.","Giardia intestinalis","tiene_valor_medido","aproximadamente 40 mitosomas por célula","expresa","S273 introducción y resultados","no evaluado","media","El número varía con ciclo celular y método de conteo.","parcialmente resuelta","vigente"
"C-1138","Los mitosomas de Giardia no producen ATP.","mitosoma de Giardia intestinalis","no_posee_rasgo*","producción de ATP","expresa","S272 resultados; S273 introducción","no evaluado","media","No conservan vías energéticas organelares conocidas.","resuelta","vigente"
"C-1139","La función metabólica principal localizada en mitosomas de Giardia es el ensamblaje de agrupaciones hierro-azufre.","mitosoma de Giardia intestinalis","posee_rasgo","maquinaria ISC de Fe–S","expresa","S272 título y resultados","no evaluado","alta","Proteínas se localizaron y la función se probó.","resuelta","vigente"
"C-1140","Los mitosomas de Entamoeba histolytica contienen una vía de activación de sulfato.","mitosoma de Entamoeba histolytica","posee_rasgo","activación de sulfato","expresa","S274 título y resultados","no evaluado","alta","Enzimas de la vía fueron localizadas en el orgánulo.","resuelta","vigente"
"C-1141","Entamoeba histolytica no debe usarse como ejemplo de un mitosoma reducido únicamente al ensamblaje Fe–S.","mitosoma de Entamoeba histolytica","no_equivale_a*","mitosoma de Giardia limitado a ISC","sintesis(C-1139, C-1140)","S272; S274","no evaluado","alta","Las funciones conservadas difieren entre ambos linajes.","resuelta","vigente"
"C-1142","Los mitosomas de microsporidios conservan componentes funcionales de ensamblaje de agrupaciones Fe–S.","mitosoma microsporidiano","posee_rasgo","maquinaria ISC funcional","expresa","S269 resultados; S297 resultados","no evaluado","media","Localización, complementación en levadura y reconstitución bioquímica apoyan la función.","resuelta","vigente"
"C-1143","En Encephalitozoon cuniculi, frataxina, Nfs1 e Isu1 colocalizan con Hsp70 mitocondrial en el mitosoma.","mitosoma de Encephalitozoon cuniculi","posee_rasgo","componentes ISC colocalizados","expresa","S269 resultados; figs. 2–3","no evaluado","alta","La localización se ensayó por inmunofluorescencia y confocal.","resuelta","vigente"
"C-1144","En Trachipleistophora hominis, parte de Isu1 y frataxina se localiza en el citosol, mientras Nfs1 y Hsp70 permanecen en el mitosoma.","Trachipleistophora hominis","posee_rasgo","maquinaria ISC distribuida entre mitosoma y citosol","expresa","S269 resultados; fig. 4","no evaluado","alta","La distribución se observó con anticuerpos específicos.","resuelta","vigente"
"C-1145","Los mitosomas microsporidianos muestran reducción convergente con diferencias internas de localización y función.","Microsporidia","posee_rasgo","diversidad entre mitosomas reducidos","sintesis(C-1142, C-1143, C-1144)","S269; S297","no evaluado","alta","Dos especies distribuyen componentes ISC de modo distinto.","resuelta","vigente"
"C-1146","Monocercomonoides exilis carece de orgánulo mitocondrial y de las proteínas diagnósticas de ese compartimento.","Monocercomonoides exilis","no_posee_rasgo*","mitocondria o MRO detectable","expresa","S275 resumen; S276 resultados","no evaluado","media","Genoma, transcriptoma y búsquedas dirigidas no recuperaron el sistema.","resuelta","vigente"
"C-1147","Monocercomonoides exilis adquirió lateralmente un sistema SUF bacteriano para ensamblaje de Fe–S en el citosol.","Monocercomonoides exilis","adquiere_rasgo","sistema SUF bacteriano citosólico","expresa","S275 resultados; S276 resultados","no evaluado","alta","Filogenia y localización sustituyen la función ISC mitocondrial.","resuelta","vigente"
"C-1148","Las proteínas SUF de Monocercomonoides pueden madurar una proteína Fe–S en Escherichia coli.","sistema SUF de Monocercomonoides exilis","posee_rasgo","actividad funcional de maduración Fe–S","expresa","S277 resumen y resultados","no evaluado","alta","La complementación experimental prueba actividad bioquímica.","resuelta","vigente"
"C-1149","La adquisición de SUF precedió y pudo permitir la pérdida de la función mitocondrial ISC, pero no demuestra por sí sola el orden completo de pérdida del orgánulo.","sistema SUF de Monocercomonoides","respaldado_por","preadaptación para pérdida mitocondrial","expresa","S275 discusión; S276 discusión; S277 discusión","no evaluado","baja","El orden relativo se infiere filogenéticamente; los pasos celulares no se observaron.","parcialmente resuelta","vigente"
"C-1150","Henneguya salminicola perdió el genoma mitocondrial.","Henneguya salminicola","pierde_rasgo","genoma mitocondrial","expresa","S278 título y resultados","no evaluado","media","Secuenciación profunda no recuperó ADN mitocondrial y la microscopía apoyó el resultado.","resuelta","vigente"
