"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-517","La edad publicada o estado de datación de Eukaryota es: 1.679–1.866 Ga en S139; 1.958–2.386 Ga en S140; no existe estimación de consenso.","Eukaryota","tiene_edad_estimada","1.679–1.866 Ga en S139; 1.958–2.386 Ga en S140; no existe estimación de consenso","expresa","S139 resultados; S140 fig. 2","no evaluado","media","La fecha depende del reloj, calibraciones y topología; los huecos no se estiman.","sin resolver","vigente"
"C-518","El método de la estimación temporal de Eukaryota es: relojes relajados con calibraciones y raíces diferentes.","Eukaryota","respaldado_por","relojes relajados con calibraciones y raíces diferentes","expresa","S139 resultados; S140 fig. 2","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-519","En la tabla nodal de esta sección, Amorphea se representa mediante las ramas inmediatas Amoebozoa y Obazoa.","tabla nodal de Amorphea","representa_como_ramas_inmediatas*","Amoebozoa y Obazoa","glosa","n/a","no evaluado","alta","Es la convención de representación de la tabla, distinta de la composición taxonómica ya registrada en C-485.","resuelta","vigente"
"C-520","La tabla nodal de Amorphea consigna recíprocamente a Amorphea como grupo hermano de CRuMs a partir de la relación científica registrada en C-491.","tabla nodal de Amorphea","consigna_como_grupo_hermano*","Amorphea y CRuMs","sintesis(C-491)","C-491","no evaluado","media","Es una convención tabular de orientación recíproca y no una segunda afirmación filogenética independiente.","resuelta","vigente"
"C-521","La celda de caracteres de la tabla de Amorphea registra una definición filogenética de nodo y no una diagnosis morfológica.","celda de caracteres de la tabla de Amorphea","registra_como_definicion*","definición filogenética de nodo","sintesis(C-484, C-487)","n/a; síntesis documental de C-484 y C-487","no evaluado","alta","La tabla separa la definición mediante especificadores de una afirmación sobre morfología del clado.","resuelta","vigente"
"C-522","S108 recuperó Amorphea mediante un análisis filogenómico multigénico.","análisis filogenómico de S108","recupera*","Amorphea","expresa","S108 Results; fig. 1","no evaluado","alta","La fila conserva la evidencia positiva publicada y retira la conclusión negativa de búsqueda.","parcialmente resuelta","vigente"
"C-523","El tipo principal de evidencia empírica resumida para Amorphea es filogenómica multigénica.","Amorphea","respaldado_por","filogenómica multigénica","sintesis(C-522)","S108 Results; fig. 1","no evaluado","alta","La clasificación del tipo de evidencia deriva de la recuperación filogenómica registrada en la dependencia anterior.","resuelta","vigente"
"C-524","El soporte cuantitativo o estado de soporte de Amorphea es: soporte máximo para CRuMs+Amorphea en S108; Amorphea cerca de 100 % durante retirada de sitios rápidos.","Amorphea","tiene_soporte*","soporte máximo para CRuMs+Amorphea en S108; Amorphea cerca de 100 % durante retirada de sitios rápidos","expresa","S108 fig. 1; fast-site removal","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-525","Para Amorphea, Table S7 nodo 347 publica el intervalo 1.089,7–1.361,5 Ma bajo la raíz de 1,5 Ga.","Amorphea","tiene_edad_estimada","intervalo 1.089,7–1.361,5 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 347, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo se transcribe directamente de las dos columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-526","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 347 publica para Amorphea el intervalo 1.093,0–1.364,9 Ma.","Amorphea","tiene_edad_estimada","intervalo 1.093,0–1.364,9 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 347; S545 filogenia","no evaluado","alta","La sensibilidad se mantiene separada de la estimación principal y no constituye consenso entre relojes.","resuelta","vigente"
"C-527","Amoebozoa contiene Discosea y Tevosa, con sus linajes componentes según S112.","Amoebozoa","contiene*","Discosea y Tevosa, con sus linajes componentes según S112","expresa","S112 fig. 3","no evaluado","alta","La composición procede de la clasificación o filogenia citada. Una sola fuente primaria no basta para calificar el grado de consenso; la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-528","La tabla nodal de Amoebozoa consigna a Obazoa en la columna operativa de grupo hermano.","tabla nodal de Amoebozoa","consigna_como_grupo_hermano*","Obazoa","glosa","n/a","no evaluado","alta","Es la representación tabular de la arista ya registrada en C-486, no una segunda proposición filogenética ni una afirmación que requiera aceptación comunitaria.","resuelta","vigente"
"C-529","Kang et al. describieron heterogeneidad de formas celulares y modos de locomoción entre los linajes de Amoebozoa muestreados.","linajes de Amoebozoa muestreados por Kang et al.","presenta*","heterogeneidad de formas celulares y modos de locomoción","expresa","S112 Results; fig. 3","no evaluado","desconocida","La afirmación positiva queda acotada al muestreo y no se extrapola a una ausencia universal de sinapomorfías.","parcialmente resuelta","vigente"
"C-530","Para Amoebozoa, la evidencia molecular o genómica resumida es: 325 genes y 63.157 posiciones en S112.","Amoebozoa","respaldado_por","325 genes y 63.157 posiciones en S112","expresa","S112 Methods; fig. 3","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-531","La evidencia resumida para Amoebozoa combina descripción morfológica acotada y filogenómica concatenada.","Amoebozoa","respaldado_por","descripción morfológica acotada y filogenómica concatenada","sintesis(C-529, C-530)","S112 Métodos; Results; fig. 3","no evaluado","alta","La clasificación sintetiza la heterogeneidad observada y la matriz registradas en las dependencias anteriores.","resuelta","vigente"
"C-532","El soporte cuantitativo o estado de soporte de Amoebozoa es: BPP = 1.0 y MLBS = 99 para el respaldo principal citado en S112.","Amoebozoa","tiene_soporte*","BPP = 1.0 y MLBS = 99 para el respaldo principal citado en S112","expresa","S112 fig. 3","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-533","Para la corona de Amoebozoa, Table S7 nodo 5 publica el intervalo 872,9–1.297,8 Ma bajo la raíz de 1,5 Ga.","Amoebozoa","tiene_edad_estimada","intervalo 872,9–1.297,8 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 5, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo de la corona muestreada se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-534","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 5 publica para Amoebozoa el intervalo 877,8–1.301,1 Ma.","Amoebozoa","tiene_edad_estimada","intervalo 877,8–1.301,1 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 5; S545 filogenia","no evaluado","alta","La cifra fecha la corona muestreada, no el origen de la morfología ameboide.","resuelta","vigente"
"C-535","Obazoa contiene Breviatea, Apusomonadida y Opisthokonta.","Obazoa","contiene*","Breviatea, Apusomonadida y Opisthokonta","expresa","S111 resumen y definición","no evaluado","alta","La composición procede de la clasificación o filogenia citada. Una sola fuente primaria no basta para calificar el grado de consenso; la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-536","La tabla nodal de Obazoa consigna a Amoebozoa en la columna operativa de grupo hermano.","tabla nodal de Obazoa","consigna_como_grupo_hermano*","Amoebozoa","glosa","n/a","no evaluado","alta","Es la representación tabular recíproca de la arista ya registrada en C-486, no una segunda proposición filogenética.","resuelta","vigente"
"C-537","Brown et al. recuperaron Obazoa en sus análisis filogenómicos.","análisis filogenómicos de S111","recupera*","Obazoa","expresa","S111 resumen; Results; fig. 2","no evaluado","alta","La fila conserva la recuperación filogenómica positiva y retira la negación morfológica universal.","parcialmente resuelta","vigente"
"C-538","La matriz de S111 para Obazoa comprendió 159 proteínas y 43.615 aminoácidos.","matriz filogenómica de S111","tiene_valor_medido","159 proteínas y 43.615 aminoácidos","expresa","S111 Métodos","no evaluado","alta","Se conservan únicamente el tamaño y la extensión publicados para una sola matriz; no se infiere aceptación comunitaria.","parcialmente resuelta","vigente"
"C-539","La evidencia resumida para Obazoa es filogenómica basada en una matriz concatenada.","Obazoa","respaldado_por","filogenómica basada en una matriz concatenada","sintesis(C-537, C-538)","S111 Métodos, Results y fig. 2","no evaluado","alta","La clasificación sintetiza la recuperación y la matriz registradas en las dependencias anteriores.","resuelta","vigente"
"C-540","El soporte cuantitativo o estado de soporte de Obazoa es: clado fuertemente respaldado en S111; cerca de 100 % durante retirada de sitios rápidos en S108.","Obazoa","tiene_soporte*","clado fuertemente respaldado en S111; cerca de 100 % durante retirada de sitios rápidos en S108","expresa","S111 fig. 2; S108 resultados: fast-site removal","consenso amplio","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-541","Para Obazoa, Table S7 nodo 346 publica el intervalo 1.077,1–1.334,8 Ma bajo la raíz de 1,5 Ga.","Obazoa","tiene_edad_estimada","intervalo 1.077,1–1.334,8 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 346, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-542","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 346 publica para Obazoa el intervalo 1.085,1–1.342,5 Ma.","Obazoa","tiene_edad_estimada","intervalo 1.085,1–1.342,5 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 346; S545 filogenia","no evaluado","alta","La cifra depende de la topología y el muestreo del estudio.","resuelta","vigente"
"C-543","Apusomonadida contiene Thecamonas y otros apusomonádidos muestreados.","Apusomonadida","contiene*","Thecamonas y otros apusomonádidos muestreados","expresa","S113 descripción; S01 clasificación","no evaluado","media","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-544","El grupo hermano operativo de Apusomonadida es Opisthokonta en la topología de trabajo de S109.","Apusomonadida","grupo_hermano_de","Opisthokonta en la topología de trabajo de S109","expresa","S109 árbol; sin localizar","no evaluado","media","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-545","Para Apusomonadida, los caracteres morfológicos o ultraestructurales resumidos son: dorsal theca, dos cinetosomas y raíces microtubulares caracterizan taxones estudiados; exclusividad nodal no demostrada.","Apusomonadida","posee_rasgo","dorsal theca, dos cinetosomas y raíces microtubulares caracterizan taxones estudiados; exclusividad nodal no demostrada","expresa","S113 Results; figs. 2–8","no evaluado","media","Los caracteres se observan en miembros o se reconstruyen; su exclusividad se evalúa por separado.","parcialmente resuelta","vigente"
"C-546","Para Apusomonadida, la evidencia molecular o genómica resumida es: filogenómica de Obazoa y muestreo ampliado de flagelados.","Apusomonadida","respaldado_por","filogenómica de Obazoa y muestreo ampliado de flagelados","expresa","S111; S109","no evaluado","media","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-547","El tipo principal de evidencia que sostiene Apusomonadida es ultraestructura taxonómica y filogenómica.","Apusomonadida","respaldado_por","ultraestructura taxonómica y filogenómica","sintesis(C-545, C-546)","S113 Results y figs. 2–8; S111 y S109 análisis filogenómicos","no evaluado","media","La clasificación del tipo de evidencia sintetiza las dos clases registradas en sus dependencias.","resuelta","vigente"
"C-548","El soporte cuantitativo o estado de soporte de Apusomonadida es: soporte alto en S109; valor numérico exacto NO LOCALIZADO EN ESTA SESIÓN.","Apusomonadida","tiene_soporte*","soporte alto en S109; valor numérico exacto NO LOCALIZADO EN ESTA SESIÓN","expresa","S109 fig. principal; sin localizar","no evaluado","media","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-549","El muestreo de S126 incluye un solo terminal apusomonádido.","muestreo de Apusomonadida en S126","tiene_valor_medido","un terminal apusomonádido","expresa","S126 fig. 1 y Table S7, nodo 345","no evaluado","alta","El recuento del muestreo es directo; la consecuencia para la corona se documenta en la tabla junto al nodo de tallo.","información insuficiente","vigente"
"C-550","Bajo la raíz de 1,5 Ga, Table S7 nodo 345 publica para el tallo Apusomonadida–Opisthokonta el intervalo 1.036,8–1.277,6 Ma.","tallo Apusomonadida–Opisthokonta","tiene_edad_estimada","intervalo 1.036,8–1.277,6 Ma bajo raíz de 1,5 Ga","expresa","S126 Methods y Table S7 nodo 345; S545 filogenia","no evaluado","alta","La distinción tallo/corona evita atribuir una edad interna inexistente al clado.","resuelta","vigente"
"C-551","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 345 publica para el tallo Apusomonadida–Opisthokonta el intervalo 1.040,0–1.281,8 Ma.","tallo Apusomonadida–Opisthokonta","tiene_edad_estimada","intervalo 1.040,0–1.281,8 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 345; S545 filogenia","no evaluado","alta","Es una sensibilidad publicada del nodo de tallo y no una edad de corona de Apusomonadida.","resuelta","vigente"
"C-552","Breviatea contiene Breviata, Pygsuia y linajes breviados reconocidos.","Breviatea","contiene*","Breviata, Pygsuia y linajes breviados reconocidos","expresa","S114 descripción; S111 clasificación","no evaluado","media","La composición procede de la clasificación o filogenia citada.","sin resolver","vigente"
"C-553","El grupo hermano operativo de Breviatea es Apusomonadida+Opisthokonta en la topología de trabajo de S109.","Breviatea","grupo_hermano_de","Apusomonadida+Opisthokonta en la topología de trabajo de S109","expresa","S109 árbol; sin localizar","no evaluado","media","La relación depende de la topología y del muestreo indicados.","sin resolver","vigente"
"C-554","S114 describió dos cuerpos basales, raíces microtubulares y un orgánulo relacionado con la mitocondria en Breviata.","Breviata descrita en S114","posee_rasgo","dos cuerpos basales, raíces microtubulares y orgánulo relacionado con la mitocondria","expresa","S114 Results","no evaluado","media","La afirmación positiva queda limitada al taxón observado y no se extrapola a una sinapomorfía de Breviatea.","sin resolver","vigente"
"C-555","Para Breviatea, la evidencia molecular o genómica resumida es: filogenómica de Obazoa y marcadores posteriores.","Breviatea","respaldado_por","filogenómica de Obazoa y marcadores posteriores","expresa","S111; S109","no evaluado","media","La evidencia procede de matrices o caracteres citados.","sin resolver","vigente"
"C-556","El tipo principal de evidencia que sostiene Breviatea es filogenómica, genómica y ultraestructura de taxones.","Breviatea","respaldado_por","filogenómica, genómica y ultraestructura de taxones","sintesis(C-554, C-555)","S114 Results; S111 y S109 análisis filogenómicos","no evaluado","media","La clasificación sintetiza la ultraestructura y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-557","El soporte cuantitativo o estado de soporte de Breviatea es: soporte de Obazoa alto; orden interno varía entre estudios y valor exacto no localizado.","Breviatea","tiene_soporte*","soporte de Obazoa alto; orden interno varía entre estudios y valor exacto no localizado","expresa","S111 figs.; S109 filogenia","no evaluado","media","El soporte se transcribe sin convertir métricas distintas.","sin resolver","vigente"
"C-558","Para la corona de Breviatea, Table S7 nodo 6 publica el intervalo 803,0–1.237,6 Ma bajo la raíz de 1,5 Ga.","Breviatea","tiene_edad_estimada","intervalo 803,0–1.237,6 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 6, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo de la corona muestreada se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-559","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 6 publica para Breviatea el intervalo 807,3–1.243,1 Ma.","Breviatea","tiene_edad_estimada","intervalo 807,3–1.243,1 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 6; S545 filogenia","no evaluado","alta","La amplitud publicada del intervalo y el muestreo deben acompañar la estimación.","resuelta","vigente"
"C-560","Opisthokonta contiene Holomycota y Holozoa.","Opisthokonta","contiene*","Holomycota y Holozoa","expresa","S01 clasificación; S126 figs. 2–3","no evaluado","alta","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-561","La tabla nodal de Opisthokonta consigna a Apusomonadida en la columna operativa de grupo hermano para la topología de trabajo de S109.","tabla nodal de Opisthokonta","consigna_como_grupo_hermano*","Apusomonadida en la topología de trabajo de S109","glosa","n/a","no evaluado","alta","Es la representación tabular recíproca de la arista ya registrada en C-544, no una segunda proposición filogenética.","resuelta","vigente"
"C-562","Para Opisthokonta, los caracteres morfológicos o ultraestructurales resumidos son: cilio posterior en las células flageladas y crestas mitocondriales planas se propusieron como caracteres; existen pérdidas y estados no flagelados.","Opisthokonta","posee_rasgo","cilio posterior en las células flageladas y crestas mitocondriales planas se propusieron como caracteres; existen pérdidas y estados no flagelados","expresa","S137 revisión; S144 discusión","no evaluado","media","Los caracteres se observan en miembros o se reconstruyen; su exclusividad se evalúa por separado.","parcialmente resuelta","vigente"
"C-563","Para Opisthokonta, la evidencia molecular o genómica resumida es: indels históricos, múltiples matrices filogenómicas y contenido génico.","Opisthokonta","respaldado_por","indels históricos, múltiples matrices filogenómicas y contenido génico","expresa","S122; S126","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-564","El tipo principal de evidencia que sostiene Opisthokonta es filogenómica, cambios genómicos raros y ultraestructura comparada.","Opisthokonta","respaldado_por","filogenómica, cambios genómicos raros y ultraestructura comparada","sintesis(C-562, C-563)","S137 revisión; S144 discusión; S122 Results; S126 análisis filogenómicos","no evaluado","alta","La clasificación sintetiza la evidencia ultraestructural y molecular registrada en sus dependencias.","resuelta","vigente"
"C-565","La tabla nodal de Opisthokonta remite a C-653 para la congruencia global de los 18 árboles de S126 y no la trata como soporte cuantitativo específico del nodo.","celda de soporte de la tabla nodal de Opisthokonta","remite_a*","C-653 como medición global, no soporte específico de Opisthokonta","glosa","n/a","no evaluado","alta","La medición 85 %/18 árboles permanece una sola vez en C-653; esta fila documenta su alcance tabular y evita duplicarla como magnitud nodal.","resuelta","vigente"
"C-566","La edad publicada o estado de datación de Opisthokonta es: 1.083,2 Ma; IC 95 % 978,7–1.187,6 Ma.","Opisthokonta","tiene_edad_estimada","1.083,2 Ma; IC 95 % 978,7–1.187,6 Ma","expresa","S126 fig. 3; tabla 2","no evaluado","media","La fecha depende del reloj, calibraciones y topología; los huecos no se estiman.","sin resolver","vigente"
"C-567","El método de la estimación temporal de Opisthokonta es: MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga.","Opisthokonta","respaldado_por","MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga","expresa","S126 fig. 3; tabla 2","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-568","Holomycota contiene Nucleariida, Fungi y parientes unicelulares próximos.","Holomycota","contiene*","Nucleariida, Fungi y parientes unicelulares próximos","expresa","S126 fig. 2; S143 filogenia","no evaluado","alta","La composición procede de la clasificación o filogenia citada.","parcialmente resuelta","vigente"
"C-569","El grupo hermano operativo de Holomycota es Holozoa.","Holomycota","grupo_hermano_de","Holozoa","expresa","S126 fig. 2","no evaluado","alta","La relación depende de la topología y del muestreo indicados.","parcialmente resuelta","vigente"
"C-570","Holomycota reúne nucleáridos, apélidos, rozélidos/microsporidios y hongos con morfologías y trofismos heterogéneos; su diagnóstico completo es molecular/filogenómico, no una morfología universal exclusiva.","Holomycota","posee_rasgo","heterogeneidad morfológica y diagnóstico filogenómico","sintesis(C-568, C-569)","S542 sección Opisthokonta y fig. 5; S543 Abstract y Results; S126 fig. 1; BN-027","no evaluado","alta","Las sinapomorfías moleculares de Aphelida+Fungi corresponden a un subclado y no se extrapolan a todo Holomycota.","parcialmente resuelta","vigente"
"C-571","Para Holomycota, la evidencia molecular o genómica resumida es: filogenómica y trayectorias de contenido génico; Nucleariida hermana del resto en S126.","Holomycota","respaldado_por","filogenómica y trayectorias de contenido génico; Nucleariida hermana del resto en S126","expresa","S126 Results; S143 filogenia","no evaluado","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-572","La evidencia resumida para Holomycota combina comparación celular, filogenómica de proteínas y genómica comparada.","Holomycota","respaldado_por","comparación celular, filogenómica de proteínas y genómica comparada","sintesis(C-570, C-571)","S126 Results; S143 filogenia; S542 y S543","no evaluado","alta","La clasificación sintetiza la comparación celular y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-573","El soporte cuantitativo o estado de soporte de Holomycota es: Nucleariida hermana del resto recuperada consistentemente en S126; clado Holomycota estable en matrices principales.","Holomycota","tiene_soporte*","Nucleariida hermana del resto recuperada consistentemente en S126; clado Holomycota estable en matrices principales","expresa","S126 Results","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-574","La edad publicada o estado de datación de Holomycota es: 996 Ma; IC 95 % 890,1–1.101,9 Ma.","Holomycota","tiene_edad_estimada","996 Ma; IC 95 % 890,1–1.101,9 Ma","expresa","S126 fig. 3; tabla 2","no evaluado","media","La fecha depende del reloj, calibraciones y topología; los huecos no se estiman.","sin resolver","vigente"
"C-575","El método de la estimación temporal de Holomycota es: MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga.","Holomycota","respaldado_por","MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga","expresa","S126 fig. 3; tabla 2","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-576","Holozoa contiene Pluriformea, Ichthyosporea y Filozoa.","Holozoa","contiene*","Pluriformea, Ichthyosporea y Filozoa","expresa","S126 figs. 2 y 4","no evaluado","alta","Las figuras citadas representan explícitamente esa composición; la posición de Tunicaraptor se registra por separado. Una sola fuente primaria no basta para calificar el grado de consenso, por lo que la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-577","La tabla nodal de Holozoa consigna a Holomycota en la columna operativa de grupo hermano.","tabla nodal de Holozoa","consigna_como_grupo_hermano*","Holomycota","glosa","n/a","no evaluado","alta","Es la representación tabular de la arista ya registrada en C-569, no una segunda proposición filogenética recíproca.","resuelta","vigente"
"C-578","Los taxones holozoos muestreados en S130 presentan diversidad de estados celulares flagelados y filopodiales.","taxones holozoos muestreados en S130","presenta*","diversidad de estados celulares flagelados y filopodiales","expresa","S130 Results; fig. 1","no evaluado","alta","La afirmación positiva se limita al muestreo y a los estados descritos por la fuente.","parcialmente resuelta","vigente"
"C-579","Para Holozoa, la evidencia molecular o genómica resumida es la fusión ubiquitina–proteína ribosomal S30 propuesta en S130 y la filogenómica de múltiples matrices.","Holozoa","respaldado_por","fusión ubiquitina–proteína ribosomal S30 propuesta en S130 y filogenómica de múltiples matrices","expresa","S130 resumen; S126 fig. 2","consenso amplio","alta","La evidencia procede de matrices o caracteres citados.","parcialmente resuelta","vigente"
"C-580","La evidencia resumida para Holozoa combina observaciones celulares acotadas, filogenómica y caracteres moleculares.","Holozoa","respaldado_por","observaciones celulares acotadas, filogenómica y caracteres moleculares","sintesis(C-578, C-579)","S130 Results y fig. 1; S126 fig. 2","no evaluado","alta","La clasificación sintetiza las observaciones celulares y la evidencia molecular registradas en sus dependencias.","resuelta","vigente"
"C-581","El soporte cuantitativo o estado de soporte de Holozoa es: monofilia amplia estable; raíz interna produce topologías Pluriformea-sister, Teretosporea-sister e Ichthyosporea-sister.","Holozoa","tiene_soporte*","monofilia amplia estable; raíz interna produce topologías Pluriformea-sister, Teretosporea-sister e Ichthyosporea-sister","expresa","S126 Results; fig. 5","no evaluado","alta","El soporte se transcribe sin convertir métricas distintas.","parcialmente resuelta","vigente"
"C-582","La edad publicada o estado de datación de Holozoa es: 1.003,8 Ma; IC 95 % 913,8–1.093,9 Ma.","Holozoa","tiene_edad_estimada","1.003,8 Ma; IC 95 % 913,8–1.093,9 Ma","expresa","S126 fig. 3; tabla 2","no evaluado","media","La fecha depende del reloj, calibraciones y topología; los huecos no se estiman.","sin resolver","vigente"
"C-583","El método de la estimación temporal de Holozoa es: MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga.","Holozoa","respaldado_por","MCMCTree, reloj relajado no correlacionado, 10 calibraciones fósiles, raíz fijada en 1,5 Ga","expresa","S126 fig. 3; tabla 2","no evaluado","media","El método se conserva unido a la cifra.","resuelta","vigente"
"C-584","Ichthyosporea contiene Ichthyophonida, Dermocystida y otros linajes según circunscripción de S133.","Ichthyosporea","contiene*","Ichthyophonida, Dermocystida y otros linajes según circunscripción de S133","expresa","S133 clasificación","no evaluado","media","La composición procede de la clasificación o filogenia citada.","sin resolver","vigente"
"C-585","El grupo hermano operativo de Ichthyosporea es variable entre Filozoa, Pluriformea o el resto de Holozoa según matriz.","Ichthyosporea","grupo_hermano_de","variable entre Filozoa, Pluriformea o el resto de Holozoa según matriz","expresa","S126 figs. 4–5","no evaluado","media","La relación depende de la topología y del muestreo indicados.","sin resolver","vigente"
"C-586","S133 revisa paredes celulares y estadios multinucleados en varios linajes de Ichthyosporea.","varios linajes de Ichthyosporea revisados en S133","presenta*","paredes celulares o estadios multinucleados","expresa","S133 §§Diversity y Life cycles","no evaluado","desconocida","La afirmación positiva se limita a los linajes y estados revisados, sin extrapolar una ausencia universal.","parcialmente resuelta","vigente"
"C-587","Para Ichthyosporea, la evidencia molecular o genómica resumida es: filogenómica de S128, S129, S130 y síntesis genómica de S133.","Ichthyosporea","respaldado_por","filogenómica de S128, S129, S130 y síntesis genómica de S133","expresa","S128, S129, S130; S133","no evaluado","media","La evidencia procede de matrices o caracteres citados.","sin resolver","vigente"
"C-588","La evidencia resumida para Ichthyosporea combina caracteres celulares acotados, filogenómica y genómica comparada.","Ichthyosporea","respaldado_por","caracteres celulares acotados, filogenómica y genómica comparada","sintesis(C-586, C-587)","S128, S129 y S130 análisis filogenómicos; S133 revisión","no evaluado","media","La clasificación sintetiza los caracteres celulares y la evidencia molecular registrados en sus dependencias.","resuelta","vigente"
"C-589","El soporte cuantitativo o estado de soporte de Ichthyosporea es: ninguna de las tres posiciones profundas tiene concordancia génica suficiente para resolver el nodo en S126.","Ichthyosporea","tiene_soporte*","ninguna de las tres posiciones profundas tiene concordancia génica suficiente para resolver el nodo en S126","expresa","S126 fig. 5","no evaluado","media","El soporte se transcribe sin convertir métricas distintas.","sin resolver","vigente"
"C-590","Para la corona de Ichthyosporea, Table S7 nodo 124 publica el intervalo 671,3–920,0 Ma bajo la raíz de 1,5 Ga.","Ichthyosporea","tiene_edad_estimada","intervalo 671,3–920,0 Ma bajo raíz de 1,5 Ga","expresa","S126 tabla suplementaria S7, nodo 124, columnas «Root age 1.5»: lower y upper 95% CI","no evaluado","alta","El intervalo de la corona muestreada se transcribe directamente de las columnas publicadas; no se calcula un punto medio.","resuelta","vigente"
"C-591","Bajo la sensibilidad con raíz de 1,9 Ga, Table S7 nodo 124 publica para Ichthyosporea el intervalo 677,0–925,1 Ma.","Ichthyosporea","tiene_edad_estimada","intervalo 677,0–925,1 Ma bajo raíz de 1,9 Ga","expresa","S126 Methods y Table S7 nodo 124; S545 filogenia","no evaluado","alta","No debe interpretarse como edad de aparición de paredes, coenocitos o fagotrofia.","resuelta","vigente"
"C-592","Pluriformea sensu Hehenberger et al. 2017 contiene Syssomonas y Corallochytrium/Corallochytrea en la circunscripción original.","Pluriformea sensu Hehenberger et al. 2017","contiene*","Syssomonas y Corallochytrium/Corallochytrea en la circunscripción original","expresa","S129 resumen; fig. 1","no evaluado","media","La composición procede de la clasificación o filogenia citada.","sin resolver","vigente"
"C-593","El grupo hermano operativo de Pluriformea sensu Hehenberger et al. 2017 es variable: resto de Holozoa o Ichthyosporea según matriz.","Pluriformea sensu Hehenberger et al. 2017","grupo_hermano_de","variable: resto de Holozoa o Ichthyosporea según matriz","expresa","S126 figs. 4–5","no evaluado","media","La relación depende de la topología y del muestreo indicados.","sin resolver","vigente"
"C-594","S129 y S132 describieron múltiples estados celulares en el ciclo vital de Syssomonas multiformis, taxón incluido en Pluriformea.","Syssomonas multiformis","posee_rasgo","ciclo vital con múltiples estados celulares descritos","expresa","S129 Results; S132 Results y figs. 2–6","no evaluado","desconocida","La afirmación positiva se limita al taxón observado y no se extrapola a una sinapomorfía del clado.","parcialmente resuelta","vigente"
