"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1312","Lynch y Marinov sostuvieron que no existe una barrera energética general que impida complejidad genómica procariótica.","hipótesis de ausencia de barrera energética","propuesto_por","Lynch y Marinov","expresa","S309 discusión; S311 [sin localizar con mayor precisión]","no evaluado","baja","La conclusión se apoya en costes marginales y escalamiento de presupuestos.","sin resolver","vigente"
"C-1313","La posición de Lynch y Marinov usa como objeto principal el coste incremental de replicar y expresar un gen dentro del presupuesto de la célula.","posición de Lynch y Marinov","usa_denominador*","coste incremental de gen dividido por presupuesto celular","expresa","S309 métodos; S311 [sin localizar con mayor precisión]","no evaluado","media","La formulación distingue coste marginal de potencia total por gen.","resuelta","vigente"
"C-1314","Lynch y Marinov objetaron que potencia metabólica total dividida por número de genes no mide el coste incremental de un gen.","afirmación C-1305","cuestionado_por","Lynch y Marinov","expresa","S311 texto principal [sin localizar con mayor precisión]","no evaluado","media","La objeción identifica una diferencia matemática de denominador.","resuelta","vigente"
"C-1315","Lane y Martin respondieron que su argumento trataba la energía disponible por gen —oferta— y no el coste bioenergético marginal de un gen —demanda—.","afirmación C-1312","cuestionado_por","distinción entre energía disponible por gen y coste marginal","expresa","S310 p. 1, párrafos 1–2; «energy availability per gene: supply, not demand»","no evaluado","media","La réplica cambia explícitamente el objeto causal; no demuestra por sí sola una capacidad histórica ni resuelve la controversia.","sin resolver","vigente"
"C-1316","Las dos posiciones comparan magnitudes empíricas diferentes además de interpretar de forma distinta la causalidad histórica.","controversia energética","posee_componentes*","diferencia empírica y diferencia de denominador","sintesis(C-1305, C-1313, C-1314, C-1315)","S308, S309, S310, S311","no evaluado","alta","Una parte del desacuerdo es matemática y otra depende de extrapolación histórica.","resuelta","vigente"
"C-1317","Gerlitz y colaboradores informaron que más de la mitad de 80 valores rastreados no estaban presentes en las fuentes citadas de las que supuestamente procedían.","80 valores auditados por Gerlitz y colaboradores","tiene_valor_medido","más de 50% no localizado en fuentes citadas","expresa","S314 resultados","no evaluado","media","La auditoría verificó procedencia documental, no la biología de cada magnitud.","resuelta","vigente"
"C-1318","La crítica de procedencia de datos no demuestra por sí sola que la hipótesis energética o su negación sea correcta.","auditoría de procedencia de datos","no_resuelve*","causalidad energética de eucariogénesis","glosa","n/a","no evaluado","alta","Trazabilidad y validez causal son preguntas distintas.","resuelta","vigente"
"C-1319","La corrección de eLife de 2018 modificó el registro del análisis de membranas y debe citarse junto con el artículo de 2017.","análisis de membranas de Lynch y Marinov","corrige*","corrección formal de 2018","expresa","S313 texto editorial [sin localizar con mayor precisión]","no evaluado","alta","La revista publicó una corrección explícita.","resuelta","vigente"
"C-1320","Schavemaker y Muñoz-Gómez concluyeron que demanda energética y provisión por membranas bioenergéticas escalan con el tamaño celular sin un salto universal único.","demanda y provisión energética celular","posee_escalamiento*","escalamiento continuo dependiente de tamaño","expresa","S316 resultados y discusión","no evaluado","baja","Es una síntesis cuantitativa posterior que reevalúa ambos extremos.","parcialmente resuelta","vigente"
"C-1321","Schavemaker y Muñoz-Gómez no descartaron funciones energéticas importantes de las mitocondrias en células grandes.","mitocondrias en células grandes","posee_función_propuesta*","expansión de membranas bioenergéticas y metabolismo","expresa","S316 discusión","no evaluado","baja","La revisión distingue importancia energética de precondición absoluta.","parcialmente resuelta","vigente"
"C-1322","Chiyomaru y Takemoto no recuperaron una frontera energética simple que separase universalmente complejidad genómica procariótica y eucariota.","afirmación C-1306","cuestionado_por","Chiyomaru y Takemoto","expresa","S317 resultados y discusión","no evaluado","baja","Análisis comparativo con proxies de complejidad y energía.","sin resolver","vigente"
"C-1323","No existe una resolución de consenso de la controversia sobre si la mitocondria fue precondición energética de la complejidad genómica.","controversia de precondición energética mitocondrial","tiene_estado*","sin consenso","sintesis(C-1304, C-1312, C-1315, C-1320, C-1321, C-1322)","S308, S309, S310, S311, S312, S313, S314, S315, S316, S317, S318; S344","no evaluado","alta","Persisten objetos, denominadores y extrapolaciones incompatibles.","sin resolver","vigente"
"C-1324","En el marco de barrera de deriva, una reducción del tamaño efectivo de población disminuye la eficacia de la selección y permite la fijación de cambios levemente deletéreos.","reducción del tamaño efectivo de población","reduce*","eficacia de selección frente a cambios levemente deletéreos","expresa","S320 pp. 8597–8600, resumen y tabla 1; S321 resumen e introducción","no evaluado","media","Las fuentes formulan un marco poblacional; no autorizan un umbral universal sin especificar ploidía, dominancia y modelo.","resuelta","vigente"
"C-1325","Como aproximación, efectos de aptitud menores que 1/Ne pueden ser efectivamente invisibles a la selección.","efecto de aptitud","tiene_umbral_aproximado*","1/Ne","expresa","S307 p. 91; S319 pp. 1401–1403","no evaluado","alta","Es una regla aproximada dependiente de ploidía, dominancia y modelo.","parcialmente resuelta","vigente"
"C-1326","Lynch y Conery estimaron Ne generalmente mayor que 10^8 para procariotas en su muestreo.","Ne de procariotas en Lynch y Conery","tiene_valor_medido","generalmente >10^8","expresa","S319 p. 1401 y fig. 1","no evaluado","media","Estimaciones históricas basadas en diversidad silenciosa y tasa mutacional asumida.","parcialmente resuelta","vigente"
"C-1327","Lynch y Conery estimaron Ne frecuentemente entre 10^7 y 10^8 para eucariotas unicelulares en su muestreo.","Ne de eucariotas unicelulares en Lynch y Conery","tiene_valor_medido","10^7–10^8","expresa","S319 pp. 1401–1402 y fig. 1","no evaluado","media","El muestreo incluía patógenos con demografía potencialmente atípica.","parcialmente resuelta","vigente"
"C-1328","Lynch y Conery estimaron Ne entre 10^5 y 10^6 para invertebrados en su muestreo.","Ne de invertebrados en Lynch y Conery","tiene_valor_medido","10^5–10^6","expresa","S319 pp. 1401–1402","no evaluado","media","Rango histórico dependiente de supuestos de mutación y diversidad.","parcialmente resuelta","vigente"
"C-1329","Lynch y Conery estimaron Ne entre 10^4 y 10^5 para vertebrados en su muestreo.","Ne de vertebrados en Lynch y Conery","tiene_valor_medido","10^4–10^5","expresa","S319 pp. 1401–1402","no evaluado","media","Rango histórico dependiente de supuestos.","parcialmente resuelta","vigente"
"C-1330","Las estimaciones de 2003 usaron diversidad en sitios silenciosos y una tasa mutacional media asumida de aproximadamente 2.3 × 10^-10 por sitio y división celular.","estimaciones históricas de Ne","tiene_metodo*","diversidad silenciosa y tasa mutacional asumida","expresa","S319 p. 1401","no evaluado","media","El valor promedio agrega tasas entre 5 × 10^-11 y 5 × 10^-10.","parcialmente resuelta","vigente"
"C-1331","La relación de equilibrio usada para diploides fue aproximadamente 4Neμ para diversidad neutral.","diversidad neutral diploide","se_calcula_como*","4Neμ","expresa","S319 p. 1401","no evaluado","alta","Relación estándar bajo supuestos de equilibrio.","parcialmente resuelta","vigente"
"C-1332","La hipótesis de peligro mutacional atribuye la acumulación de intrones, regiones intergénicas y elementos móviles ligeramente deletéreos a selección purificadora debilitada.","hipótesis de peligro mutacional","propuesto_por","Lynch y colaboradores","expresa","S319 tesis general [sin localizar con mayor precisión]; S320 [sin localizar con mayor precisión]","no evaluado","baja","Es un marco causal contrastable, no una consecuencia obligatoria de Ne bajo todos los datos.","sin resolver","vigente"
"C-1333","Lynch y Conery estimaron umbrales críticos de Ne cercanos a 7 × 10^7 para retrotransposones y 2 × 10^7 para transposones de ADN bajo su modelo.","umbral crítico de Ne para elementos móviles","tiene_valor_medido","~7 × 10^7 y ~2 × 10^7","expresa","S319 material principal y suplementario","no evaluado","baja","Los valores dependen de tasas de inserción, deleción y selección modeladas.","sin resolver","vigente"
"C-1334","La hipótesis de barrera de deriva no requiere que toda expansión génica, intrónica o intergénica sea ventajosa.","hipótesis de barrera de deriva","no_requiere*","beneficio adaptativo de toda expansión genómica","expresa","S320 tesis general [sin localizar con mayor precisión]","no evaluado","media","El marco permite fijación de cambios levemente perjudiciales.","resuelta","vigente"
"C-1335","El estudio de Lewin y Eyre-Walker estimó Ne de largo plazo para 120 especies eucariotas usando diversidad nucleotídica y tasas de mutación directas.","Ne en 120 eucariotas","tiene_metodo*","diversidad nucleotídica y tasas de mutación directas","expresa","S322 resumen","no evaluado","alta","Método y tamaño del conjunto están declarados.","resuelta","vigente"
"C-1336","Las estimaciones de Ne de Lewin y Eyre-Walker variaron casi cuatro órdenes de magnitud.","Ne de 120 eucariotas","tiene_valor_medido","casi cuatro órdenes de magnitud","expresa","S322 resumen","no evaluado","alta","Variación publicada con estructura filogenética.","resuelta","vigente"
"C-1337","Lewin y Eyre-Walker no encontraron aumento de tamaño genómico asociado con Ne pequeño tras controlar la no independencia filogenética.","afirmación C-1332","cuestionado_por","ausencia de asociación con Ne pequeño en S322","expresa","S322 resumen","no evaluado","media","Resultado de regresiones filogenéticas en 120 especies.","parcialmente resuelta","vigente"
"C-1338","Marino y colaboradores analizaron 807 especies animales para probar relaciones entre proxies de Ne, transposones y tamaño genómico.","prueba animal de peligro mutacional","tiene_muestreo*","807 especies","expresa","S323 resumen y métodos","no evaluado","alta","Conjunto comparativo amplio pero limitado a animales.","resuelta","vigente"
"C-1339","Marino y colaboradores no encontraron apoyo para que la deriva sea el determinante predominante del tamaño genómico y contenido de transposones a largo plazo en animales.","afirmación C-1332","cuestionado_por","Marino y colaboradores","expresa","S323 resumen y discusión","no evaluado","media","Resultado negativo tras control filogenético; no prueba otros eucariotas.","parcialmente resuelta","vigente"
"C-1340","Los resultados negativos en animales y en 120 eucariotas cuestionan una relación global simple sin refutar todos los mecanismos de deriva en linajes concretos.","afirmación C-1332","limita_alcance_de*","relación global simple entre Ne y complejidad genómica","sintesis(C-1335, C-1336, C-1337, C-1338, C-1339)","S322; S323","no evaluado","alta","Una asociación global y efectos locales no son la misma hipótesis.","parcialmente resuelta","vigente"
"C-1341","No existe un valor único de Ne para procariotas, protistas unicelulares o eucariotas multicelulares.","Ne por gran categoría biológica","tiene_estado*","distribución amplia sin valor único","sintesis(C-1326, C-1327, C-1328, C-1329, C-1335, C-1336)","S319; S322","consenso amplio","alta","Ne varía entre especies, tiempo y método.","resuelta","vigente"
"C-1342","La natación puede compensar el coste flagelar cuando aumenta suficientemente la adquisición de recursos en un ambiente concreto.","flagelo","posee_compensación*","mayor adquisición de recursos por natación","expresa","S324 modelos coste-beneficio [sin localizar con mayor precisión]; S307 pp. 92–93","no evaluado","media","La compensación depende de distribución de recursos y tamaño.","parcialmente resuelta","vigente"
"C-1343","La fagocitosis proporciona adquisición de partículas, pero no se localizó un balance energético neto comparable para los holozoos unicelulares estudiados.","fagocitosis","posee_estado*","beneficio funcional observado y balance neto no localizado","sintesis(C-1263, C-1265, C-1267)","S328; BN-051","no evaluado","media","La función está observada, la cuantificación neta no.","parcialmente resuelta","vigente"
"C-1344","La fosforilación oxidativa proporciona síntesis de ATP acoplada a gradientes electroquímicos, pero ese beneficio no demuestra que la adquisición mitocondrial fuera seleccionada inicialmente por complejidad genómica.","fosforilación oxidativa","no_demuestra*","origen adaptativo por complejidad genómica","sintesis(C-1122, C-1300, C-1316, C-1323)","S308; S309; S316","no evaluado","alta","Función actual y causa histórica son afirmaciones distintas.","sin resolver","vigente"
"C-1345","La adhesión puede aumentar la persistencia del contacto y generar salidas funcionales cuantificables en los ensayos publicados.","adhesión celular","posee_rasgo","persistencia de contacto y salidas funcionales cuantificables","sintesis(C-1292, C-1294)","S336 resumen; S427 resultados; S428 resultados; S486 fig. 4","no evaluado","media","Fuerza adhesiva, agregación, proliferación y éxito de fusión son beneficios o proxies con denominadores distintos; C-1293 registra la fuerza y C-1359 separa el hueco energético.","resuelta","vigente"
"C-1346","Los intrones espliceosomales, regiones intergénicas redundantes y algunos elementos móviles se han propuesto como productos parcialmente no adaptativos de deriva y sesgo mutacional.","componentes genómicos no codificantes","clasificado_como_por","posibles productos de procesos no adaptativos","expresa","S319 [sin localizar con mayor precisión]; S320 [sin localizar con mayor precisión]","no evaluado","baja","El apoyo varía entre componentes y linajes.","sin resolver","vigente"
"C-1347","La expansión de familias génicas puede originarse por duplicación inicialmente neutra o levemente deletérea antes de adquirir funciones posteriores.","duplicación génica","posee_trayectoria_propuesta*","fijación inicial no adaptativa seguida de cooptación","expresa","S319 [sin localizar con mayor precisión]; S320 [sin localizar con mayor precisión]; S340 [sin localizar con mayor precisión]","no evaluado","baja","El mecanismo está documentado en teoría y casos, no necesariamente en cada familia ancestral.","parcialmente resuelta","vigente"
"C-1348","El coste relativo estimado de duplicar el gen mediano de Saccharomyces cerevisiae fue 4.68 × 10^-5.","duplicación del gen mediano de Saccharomyces cerevisiae","tiene_valor_medido","4.68 × 10^-5 del presupuesto celular","expresa","S340 resultados; S307 p. 90","no evaluado","media","Estimación basada en expresión y costes moleculares.","parcialmente resuelta","vigente"
"C-1349","En Saccharomyces cerevisiae, cambios superiores a 10% en ARNm y 2% en proteína para un gen de expresión mediana fueron estimados como visibles a la selección.","cambio de expresión de gen mediano en Saccharomyces cerevisiae","tiene_valor_medido",">10% ARNm; >2% proteína","expresa","S340 resultados; S307 p. 91","no evaluado","media","Los umbrales dependen del Ne y presupuesto asumidos.","parcialmente resuelta","vigente"
"C-1350","Que un rasgo tenga beneficio actual no demuestra que cada etapa de su origen tuviera beneficio neto.","beneficio actual de un rasgo","no_demuestra*","adaptación de todas las etapas históricas","expresa","S320 tesis general [sin localizar con mayor precisión]; S307 pp. 94–95","no evaluado","media","Origen, mantenimiento y elaboración son preguntas distintas.","resuelta","vigente"
"C-1351","Que una modificación pueda fijarse por deriva no demuestra que sea selectivamente neutra en todos los ambientes.","fijación por deriva","no_demuestra*","neutralidad universal","sintesis(C-1324, C-1334, C-1340, C-1350)","S319, S320, S321, S322, S323","consenso amplio","alta","Ne, s y ambiente cambian entre poblaciones.","resuelta","vigente"
"C-1352","Schavemaker y Lynch plantearon como cuestión abierta cómo se traduce la inversión energética en rasgos celulares en aptitud.","relación entre inversión energética en rasgos celulares y aptitud","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","expresa","S307 p. 95, Future Issues, punto 1; «How does energetic investment in cellular features translate into fitness?»","no evaluado","media","La fuente declara literalmente la pregunta abierta; la fila no afirma que ningún componente parcial de esa relación sea conocido.","sin resolver","vigente"
"C-1353","Los rasgos celulares se adquieren mediante estados intermedios cuyos tamaños mutacionales fenotípicos rara vez están cuantificados.","intermedios de rasgos celulares","tiene_estado*","tamaños mutacionales fenotípicos poco conocidos","expresa","S307 Future Issues 3 [sin localizar con mayor precisión]","no evaluado","alta","La revisión señala la necesidad de cuantificar pasos incrementales.","sin resolver","vigente"
"C-1354","Un presupuesto integrado de la forma sanguínea de Trypanosoma brucei estimó 6,0 × 10^11 ATP por célula y ciclo de 5,3 h y dejó aproximadamente 5,5 % para procesos sin coste disponible.","presupuesto celular de Trypanosoma brucei","tiene_valor_medido","6,0 × 10^11 ATP por célula/ciclo; 5,5 % residual","expresa","S341 resumen, tablas 11–13, fig. 1 y discusión; S487 p. 1, texto principal de la corrección","no evaluado","media","El total y el residual se transcriben de los pasajes publicados y de su corrección editorial; se retiró la fracción asignada reconstruida en una versión anterior. Es un modelo de un protista parásito moderno, no FECA/LECA.","parcialmente resuelta","vigente"
"C-1355","No puede sumarse sin corrección cada porcentaje de la tabla porque algunos son fracciones del presupuesto total y otros fracciones del coste de membranas o costes absolutos.","porcentajes y cifras de la tabla de costes","incompatible_con","suma directa sin normalización","sintesis(C-1224, C-1228, C-1238, C-1247, C-1248, C-1249, C-1250, C-1278, C-1279, C-1280, C-1281)","S307; S312","consenso amplio","alta","Los denominadores y objetos no coinciden.","resuelta","vigente"
"C-1356","No se localizó una reconstrucción cuantitativa del presupuesto energético de FECA o LECA que descomponga todos los rasgos pedidos.","presupuesto energético de FECA o LECA","tiene_estado*","NO LOCALIZADO EN ESTA SESIÓN","glosa","BN-058","no evaluado","desconocida","Las reconstrucciones celulares no proporcionan un presupuesto experimental total.","información insuficiente","vigente"
"C-1357","La discrepancia energética combina datos incompletos, extrapolación a ancestros no observados y elecciones distintas de denominador.","controversia energética","posee_fuentes_de_incertidumbre*","datos, extrapolación y denominador","sintesis(C-1317, C-1319, C-1320, C-1322, C-1323, C-1325, C-1330, C-1331, C-1341)","S308, S309, S310, S311, S312, S313, S314, S315, S316, S317, S318; S344","no evaluado","alta","Los tres componentes están documentados por fuentes distintas.","sin resolver","vigente"
"C-1358","Los 200 nN son la fuerza adhesiva generada por un parche en el ensayo de S336; no constituyen una medición de energía metabólica o ATP.","fuerza adhesiva de 200 nN en S336","no_equivale_a*","medición de coste energético metabólico","sintesis(C-1292, C-1293)","C-1292; C-1293","no evaluado","alta","C-1292 registra el fortalecimiento relativo y C-1293 la fuerza publicada; ninguna premisa mide ATP. Convertir fuerza en energía exigiría desplazamiento y convertirla en potencia exigiría además tiempo.","resuelta","vigente"
"C-1359","No se localizó un balance ATP-beneficio de la adhesión para los linajes del corredor.","balance ATP-beneficio de adhesión en el corredor","carece_de_balance_publicado*","balance ATP-beneficio bajo un denominador común","glosa","BN-055","no evaluado","desconocida","Fuerza, agregación, proliferación y fusión usan denominadores que no permiten un balance metabólico común.","información insuficiente","vigente"
