"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-094","Promethearchaeum syntrophicum creció entre 4 °C y 30 °C, con óptimo publicado de 20 °C.","Promethearchaeum syntrophicum","tiene_valor_medido","4–30 °C; óptimo 20 °C","expresa","S35 fisiología (sin localizar con mayor precisión); tabla de descripción","no evaluado","alta","Rango y óptimo medidos en cocultivo.","resuelta","vigente"
"C-095","Un ciclo completo de crecimiento de Promethearchaeum syntrophicum requirió aproximadamente tres meses en las condiciones descritas.","Promethearchaeum syntrophicum","tiene_valor_medido","aproximadamente tres meses por crecimiento completo","expresa","S35 resumen; Results §Physiology; fig. S2b","no evaluado","media","La duración está publicada, pero depende del cocultivo y del sustrato; el pasaje primario fue verificado el 2026-08-08. La aceptación no se extrapola más allá del estudio.","parcialmente resuelta","vigente"
"C-096","El cultivo de Promethearchaeum syntrophicum alcanzó aproximadamente 6.7 × 10^6 copias de 16S rRNA por mililitro.","Promethearchaeum syntrophicum en cocultivo","tiene_valor_medido","6.7 × 10^6 copias de 16S rRNA ml−1","expresa","S35 resumen; Results §Physiology; fig. S2b","no evaluado","media","Es una medida proxy de abundancia bajo condiciones concretas; el pasaje primario fue verificado el 2026-08-08.","parcialmente resuelta","vigente"
"C-097","El cromosoma de Promethearchaeum syntrophicum publicado mide 4.32 Mb y tiene 31.1 % de GC.","genoma de Promethearchaeum syntrophicum","tiene_valor_medido","4.32 Mb; 31.1 % GC","expresa","S35 §Genome characteristics","no evaluado","alta","Valores de secuencia del aislamiento descrito.","resuelta","vigente"
"C-098","Promethearchaeum syntrophicum degrada aminoácidos y péptidos en asociación obligada con organismos que consumen hidrógeno o formiato.","Promethearchaeum syntrophicum","posee_rasgo","catabolismo aminoacídico sintrofia-dependiente","expresa","S34 Results; S35 fisiología (sin localizar con mayor precisión)","no evaluado","alta","El crecimiento se probó experimentalmente en cocultivos definidos.","resuelta","vigente"
"C-099","Imachi et al. observaron protrusiones celulares en Promethearchaeum syntrophicum.","Promethearchaeum syntrophicum","posee_rasgo","protrusiones celulares","expresa","S34 figs. 2–3","no evaluado","alta","Las estructuras se observaron por microscopía en células cultivadas.","resuelta","vigente"
"C-100","El modelo E3 fue propuesto a partir de la fisiología sintrofa y las protrusiones de Promethearchaeum syntrophicum.","modelo E3","propuesto_por","Imachi et al. 2020","expresa","S34 §Discussion, fig. 5","no evaluado","media","El montaje es una extrapolación histórica desde un organismo moderno.","sin resolver","vigente"
"C-101","Imachi et al. no observaron el proceso histórico completo de eucariogénesis postulado por E3.","estudio de Imachi et al.","no_observa*","proceso completo de eucariogénesis postulado por E3","expresa","S34 §Discussion, fig. 5","no evaluado","alta","La ausencia se limita al sistema moderno estudiado y no refuta por sí sola la secuencia histórica.","información insuficiente","vigente"
"C-102","Lokiarchaeum ossiferum fue estudiado en un cultivo de enriquecimiento y no en cultivo axénico.","Lokiarchaeum ossiferum","respaldado_por","cultivo de enriquecimiento","expresa","S36 §Methods, Extended Data","no evaluado","alta","La composición del enriquecimiento está descrita.","resuelta","vigente"
"C-103","La criotomografía de Lokiarchaeum ossiferum mostró un cuerpo celular con protrusiones ramificadas.","Lokiarchaeum ossiferum","posee_rasgo","protrusiones ramificadas","expresa","S36 figs. 1–3","no evaluado","alta","Es observación ultraestructural directa en células identificadas del enriquecimiento.","resuelta","vigente"
"C-104","La criotomografía de Lokiarchaeum ossiferum mostró filamentos helicoidales de doble hebra compatibles con actina arqueana.","Lokiarchaeum ossiferum","posee_rasgo","red de filamentos de actina arqueana","expresa","S36 figs. 3–4; Extended Data","no evaluado","alta","La identidad se apoya en morfología, localización y correspondencia con proteínas codificadas.","resuelta","vigente"
"C-105","Avcı et al. detectaron células afiliadas a Hodarchaeales que representaron 0.1 % de la abundancia relativa de lecturas de rRNA en las bibliotecas examinadas.","células afiliadas a Hodarchaeales de Aarhus Bay","tiene_valor_medido","0.1 % de lecturas de rRNA","expresa","S37 resumen; Results","no evaluado","alta","La afiliación se obtuvo con secuencias y sondas específicas; no es abundancia celular absoluta.","parcialmente resuelta","vigente"
"C-106","Las células afiliadas a Hodarchaeales observadas por Avcı et al. tuvieron longitud media de 3 µm y rango de 1.5–5.2 µm.","células afiliadas a Hodarchaeales de Aarhus Bay","tiene_valor_medido","media 3 µm; rango 1.5–5.2 µm","expresa","S37 resumen; fig. 2","no evaluado","alta","Las dimensiones se midieron por microscopía de superresolución sobre células marcadas.","resuelta","vigente"
"C-107","Las células afiliadas a Hodarchaeales de Avcı et al. no procedían de cultivo.","células afiliadas a Hodarchaeales de Aarhus Bay","respaldado_por","CARD-FISH en sedimento","expresa","S37 métodos","no evaluado","alta","La evidencia es observación in situ, no fisiología cultivada.","resuelta","vigente"
"C-108","Nerearchaeum marumarumayae fue obtenido en 2026 en un enriquecimiento que alcanzó 89 % de células asgard.","Nerearchaeum marumarumayae","tiene_valor_medido","89 % del enriquecimiento","expresa","S38 resumen; Results","no evaluado","alta","La proporción fue medida, pero el cultivo no era axénico.","resuelta","vigente"
"C-109","Nerearchaeum marumarumayae se mantuvo asociado con Stromatodesulfovibrio nilemahensis.","Nerearchaeum marumarumayae","asociacion_con*","asociación de enriquecimiento con Stromatodesulfovibrio nilemahensis","expresa","S38 resumen; fig. 1","no evaluado","alta","La coocurrencia y el enriquecimiento conjunto fueron observados.","parcialmente resuelta","vigente"
"C-110","El genoma de Nerearchaeum marumarumayae indicó potencial para producir hidrógeno, acetato, formiato y sulfito.","Nerearchaeum marumarumayae","posee_rasgo","potencial genómico para H2, acetato, formiato y sulfito","expresa","S38 Results; metabolic reconstruction","no evaluado","media","Es reconstrucción genómica y no medición de todos los flujos metabólicos.","parcialmente resuelta","vigente"
"C-111","Los MAG de Thorarchaeota de Seitz et al. codificaban potencial reconstruido de acetogénesis y reducción de azufre.","Thorarchaeota de Seitz et al. 2016","posee_rasgo","potencial reconstruido de acetogénesis y reducción de azufre","expresa","S28 resumen; figs. 2–4","no evaluado","media","La afirmación queda limitada al potencial metabólico anotado en MAG; la procedencia sedimentaria se conserva como condición del muestreo, no como segunda conclusión.","parcialmente resuelta","vigente"
"C-112","Helarchaeota fueron propuestos como arqueas capaces de oxidación anaerobia de hidrocarburos a partir de genes de activación de alcanos.","Helarchaeota","posee_rasgo","potencial de ciclo anaerobio de hidrocarburos","expresa","S29 resumen; figs. 2–4","no evaluado","media","La actividad se infiere de MAG y contexto metabólico; no se demostró en aislamiento.","parcialmente resuelta","vigente"
"C-113","Bulzu et al. reconstruyeron Heimdallarchaeia de un nicho lacustre iluminado y microóxico con potencial mixotrófico y rodopsinas.","Heimdallarchaeia de Bulzu et al.","posee_rasgo","nicho microóxico, mixotrofia y rodopsinas","expresa","S30 resumen; figs. 1–5","no evaluado","media","Combina contexto ambiental, genómica y caracterización de rodopsinas; no es fisiología completa en cultivo.","parcialmente resuelta","vigente"
"C-114","Cai et al. asociaron Gerdarchaeota y otros Asgard con degradación de materia orgánica.","Gerdarchaeota y otros Asgard","posee_rasgo","degradación de materia orgánica","expresa","S31 resumen; figs. 2–5","no evaluado","media","MAG y transcritos ambientales son el método de apoyo, no una segunda proposición; la expresión ambiental no identifica todos los sustratos por célula.","parcialmente resuelta","vigente"
"C-115","Los dos MAG de Sifarchaeota analizados por Farag et al. codificaron potencial para degradación de polisacáridos y metilotrofia anaerobia.","Sifarchaeota de Farag et al.","posee_rasgo","degradación de polisacáridos y metilotrofia anaerobia","expresa","S32 resumen; figs. 2–4","no evaluado","media","La inferencia se basa en dos MAG y no en cultivo.","parcialmente resuelta","vigente"
"C-116","Hermodarchaeota fueron propuestos como potenciales degradadores de alcanos y aromáticos mediante rutas de alquil- o bencil-succinato y benzoil-CoA.","Hermodarchaeota","posee_rasgo","potencial de degradación de alcanos y aromáticos","expresa","S33 título; Results; figs. 3–5","no evaluado","media","La formulación original es «potentially» y procede de MAG.","parcialmente resuelta","vigente"
"C-117","El muestreo de Appler et al. comprendió 404 MAG asgard, de los cuales 136 eran Heimdallarchaeia nuevos.","muestreo de Appler et al. 2026","tiene_valor_medido","404 MAG totales; subconjunto de 136 Heimdallarchaeia nuevos","expresa","S27 resumen; Methods","no evaluado","alta","Total y subconjunto forman una única relación parte–todo del diseño de muestreo y no dos magnitudes biológicas independientes.","resuelta","vigente"
"C-118","Appler et al. identificaron en Heimdallarchaeia genes para complejo IV, biosíntesis de hemo, detoxificación de especies reactivas y diversas hidrogenasas respiratorias.","Heimdallarchaeia","posee_rasgo","potencial genómico de metabolismo de oxígeno y H2","expresa","S27 Results; figs. 2–5","no evaluado","media","Es inferencia genómica amplia, no medición fisiológica de todos los linajes.","parcialmente resuelta","vigente"
"C-119","La distribución ambiental sintetizada para Asgardarchaeota abarca ambientes con estados redox distintos.","Asgardarchaeota","posee_habitat*","ambientes redox diversos","sintesis(C-111, C-112, C-113, C-114, C-115, C-116, C-117, C-118)","S27, S28, S29, S30, S31, S32, S33 resúmenes y Results","no evaluado","alta","La lista de sedimentos anóxicos, nichos microóxicos, tapetes y sedimentos costeros funciona como evidencia de una sola proposición distributiva; no se atribuye un hábitat universal a cada miembro.","parcialmente resuelta","vigente"
"C-120","La matriz NM54 de Eme et al. incluyó 54 proteínas no ribosómicas, 313 taxones arqueanos y 13.513 posiciones de aminoácidos.","matriz NM54 de Eme et al. 2023","tiene_valor_medido","54 proteínas; 313 taxones; 13.513 posiciones","expresa","S25 §Methods, Extended Data fig. 2","no evaluado","alta","Las dimensiones están declaradas.","resuelta","vigente"
"C-121","En Eme et al., los datos sin retirar sitios rápidos asociaron Eukaryota con Njordarchaeales, mientras que la retirada de sitios rápidos desplazó la asociación hacia Hodarchaeales.","posición de Eukaryota en Eme et al. 2023","depende_de_modelo*","tratamiento de sitios rápidos","expresa","S25 Results; Extended Data figs. 3–5","no evaluado","alta","El estudio demuestra sensibilidad dentro de su propia matriz.","sin resolver","vigente"
"C-122","Los análisis principales CAT+GTR y recodificados de Eme et al. recuperaron a Hodarchaeales como grupo hermano de Eukaryota.","Hodarchaeales","grupo_hermano_de","Eukaryota","expresa","S25 fig. 1; Extended Data","no evaluado","media","La relación tuvo apoyo en varios análisis, pero fue contradicha por Zhang et al. 2025.","sin resolver","vigente"
"C-123","Eme et al. publicaron medianas de tamaño genómico de 2.4 Mb para Njordarchaeales, 2.7 Mb para Kariarchaeales, 3.4 Mb para Gerdarchaeales, 3.7 Mb para Heimdallarchaeales y 5.1 Mb para Hodarchaeales.","tamaños genómicos medianos de linajes asgard","tiene_valor_medido","2.4, 2.7, 3.4, 3.7 y 5.1 Mb","expresa","S25 fig. 3; Supplementary data","no evaluado","alta","Son medianas de genomas reconstruidos y dependen de completitud y delimitación.","parcialmente resuelta","vigente"
"C-124","Eme et al. reconstruyeron 4.053 familias proteicas para el ancestro de Hodarchaeales y 3.134 para el último ancestro común asgard considerado.","proteomas ancestrales reconstruidos por Eme et al.","tiene_valor_medido","4.053 y 3.134 familias","expresa","S25 Results; fig. 3","no evaluado","media","Son reconstrucciones dependientes del árbol, de ortología y del umbral de presencia.","parcialmente resuelta","vigente"
"C-125","Eme et al. estimaron una temperatura óptima de crecimiento mediana de 36.7 °C para Hodarchaeales.","Hodarchaeales","tiene_valor_medido","36.7 °C de OGT mediana inferida","expresa","S25 Results; fig. 4","no evaluado","media","La temperatura es inferida desde secuencias y no medida en cultivo de Hodarchaeales.","parcialmente resuelta","vigente"
"C-126","La matriz de 97 proteínas de Zhang et al. incluyó 97 proteínas, 411 taxones asgard, 14 eucariotas y 20.067 posiciones.","matriz de 97 proteínas de Zhang et al. 2025","tiene_valor_medido","97 proteínas; 411 Asgard; 14 eucariotas; 20.067 posiciones","expresa","S26 §Methods, fig. 3","no evaluado","alta","Dimensiones declaradas de la matriz.","resuelta","vigente"
"C-127","El análisis SR4-CAT+GTR de la matriz de 97 proteínas produjo PP = 1 para la topología principal de Zhang et al.","topología de la matriz de 97 proteínas de Zhang et al. 2025","tiene_valor_medido","PP = 1","expresa","S26 fig. 3; Extended Data","no evaluado","alta","Es soporte cuantitativo bajo un tratamiento específico.","resuelta","vigente"
"C-128","En Zhang et al., la matriz de 150 proteínas produjo PP = 0.8 y NM57 produjo PP = 1 para topologías que situaron Eukaryota fuera de Heimdallarchaeia.","topologías alternativas de Zhang et al. 2025","tiene_valor_medido","PP = 0.8 y PP = 1","expresa","S26 Extended Data figs. 7–9","no evaluado","media","El soporte varía entre matrices y tratamientos.","sin resolver","vigente"
"C-129","Los análisis principales de Zhang et al. situaron Eukaryota dentro de Asgardarchaeota pero fuera de Heimdallarchaeia, como grupo hermano de Heimdallarchaeia.","Eukaryota en Zhang et al. 2025","grupo_hermano_de","Heimdallarchaeia desde una posición asgard más profunda","expresa","S26 fig. 3","no evaluado","media","La topología contradice la asociación interna con Hodarchaeales.","sin resolver","vigente"
"C-130","Zhang et al. detectaron en MAG atribuidos a Njordarchaeota fracciones de contigs afiliadas a TACK entre 22 % y 51 %.","MAG atribuidos a Njordarchaeota","tiene_valor_medido","22–51 % de fracción TACK","expresa","S26 Results; Extended Data","no evaluado","alta","El análisis de quimerismo cuestiona algunos taxones usados en topologías anteriores.","parcialmente resuelta","vigente"
"C-131","La discrepancia entre Eme et al. 2023 y Zhang et al. 2025 afecta el punto exacto de inserción de Eukaryota dentro de Asgard, no el apoyo general al árbol de dos dominios.","discrepancia Eme–Zhang","incompatible_con","misma división asgard hermana de Eukaryota","sintesis(C-120, C-121, C-122, C-126, C-127, C-128, C-129, C-130)","S25 fig. 1; S26 fig. 3","consenso amplio","alta","Ambos estudios anidan Eukaryota en Asgard, pero difieren en el nodo interno.","sin resolver","vigente"
"C-132","Los MAG iniciales de Asgard codificaron homólogos de actina, profilina, gelsolina, ESCRT, ubiquitina, GTPasas pequeñas y tubulina.","genomas asgard","posee_rasgo","repertorio de ESP por secuencia","expresa","S22 Results; S23 figs. 2–4; S24 Supplementary tables","no evaluado","media","La presencia de secuencia está bien respaldada, pero la función varía por familia.","parcialmente resuelta","vigente"
"C-133","La red de actina de Lokiarchaeum ossiferum constituye evidencia nativa celular para una ESP asgard.","actina de Lokiarchaeum ossiferum","respaldado_por","criotomografía en células del enriquecimiento","sintesis(C-103, C-104, C-132)","S36 figs. 3–4","no evaluado","alta","La estructura se observó en la célula y no solo con proteína recombinante.","resuelta","vigente"
"C-134","Las profilinas asgard recombinantes caracterizadas por Akıl y Robinson regularon la polimerización de actina heteróloga in vitro.","profilinas asgard","posee_rasgo","regulación de actina in vitro","expresa","S39 Results; figs. 2–5","no evaluado","alta","La actividad se midió bioquímicamente; la actina usada no procedía de una célula asgard nativa.","parcialmente resuelta","vigente"
"C-135","Las gelsolinas asgard recombinantes caracterizadas por Akıl et al. mostraron unión, corte, tapado, recocido o agrupamiento de filamentos dependientes del calcio según la proteína.","gelsolinas asgard","posee_rasgo","regulación de actina dependiente de Ca2+ in vitro","expresa","S40 Results; figs. 1–7","no evaluado","alta","Las funciones se midieron con proteínas purificadas y ensayos estructurales.","parcialmente resuelta","vigente"
"C-136","Los homólogos asgard de ESCRT-III y Vps4 fueron caracterizados estructural y bioquímicamente como un sistema de remodelado de membranas relacionado con ESCRT.","ESCRT-III y Vps4 asgard","posee_rasgo","ensamblaje y desensamblaje bioquímico","expresa","S41 Results; figs. 1–6","no evaluado","alta","La relación funcional se probó in vitro; la función fisiológica nativa completa no se observó.","parcialmente resuelta","vigente"
"C-137","Hatano et al. caracterizaron homólogos asgard de ubiquitina, enzimas de conjugación y componentes ESCRT-I/II/III.","maquinaria ubiquitina–ESCRT asgard","posee_rasgo","cascada bioquímica relacionada con ubiquitina y ESCRT","expresa","S42 Results; figs. 1–7","no evaluado","alta","Combina filogenia, estructura y bioquímica de proteínas recombinantes.","parcialmente resuelta","vigente"
"C-138","OdinTubulin purificada formó protofilamentos, anillos y polímeros dinámicos in vitro.","OdinTubulin","posee_rasgo","polimerización in vitro","expresa","S43 Results; figs. 2–6","no evaluado","alta","La polimerización se observó con proteína purificada.","parcialmente resuelta","vigente"
"C-139","AtubA/B de Lokiarchaeia formaron ensamblajes microtubulares celulares nativos en el sistema examinado por S531.","AtubA/B de Lokiarchaeia","forma_ensamblaje*","microtúbulos celulares nativos","expresa","S531 Results; figs. 1–2","no evaluado","alta","La observación celular pertenece a Lokiarchaeia y no demuestra la función nativa de OdinTubulin en Odinarchaeota.","resuelta","vigente"
"C-140","Una tubulina de Heimdallarchaeales fue reconstituida con dinámica de polímeros y deformación de membranas en el sistema experimental de S532.","tubulina de Heimdallarchaeales","posee_rasgo","dinámica reconstituida y deformación de membranas","expresa","S532 Results; figs. 2–6","no evaluado","alta","Es reconstitución funcional y no observación de esa proteína en su célula nativa.","parcialmente resuelta","vigente"
"C-141","En la evidencia recuperada no se demostró la localización y función nativas de OdinTubulin en una célula de Odinarchaeota.","OdinTubulin en Odinarchaeota","no_demostrado_en*","localización y función celulares nativas","sintesis(C-138, C-139, C-140)","S43 Results y figs. 2–6; S531 Results y figs. 1–2; S532 Results y figs. 2–6; BN-002","no evaluado","alta","La comparación distingue proteína recombinante, reconstitución y observación celular nativa sin extrapolar entre clases Asgard.","parcialmente resuelta","vigente"
"C-142","Las GTPasas pequeñas, proteínas roadblock y TRAPPC3 asgard caracterizadas por Tran et al. mostraron pliegues y estados oligoméricos semejantes a componentes eucariotas.","GTPasas pequeñas, roadblock y TRAPPC3 asgard","posee_rasgo","características estructurales eucariota-semejantes","expresa","S44 resumen; Results; figs. 1–6","no evaluado","alta","Las estructuras y ensayos bioquímicos son directos.","parcialmente resuelta","vigente"
"C-143","ArfR asgard se unió a membranas en los ensayos in vitro de S533.","ArfR asgard","se_une_a*","membranas en ensayos in vitro","expresa","S533 Results; figs. 1–6","no evaluado","alta","La unión bioquímica no establece por sí sola la función celular nativa.","parcialmente resuelta","vigente"
"C-144","ArfR asgard alteró endomembranas cuando se expresó en el sistema heterólogo de S534.","ArfR asgard expresada heterólogamente","altera*","endomembranas del sistema heterólogo","expresa","S534 Results; figs. 1, 2 y 5","no evaluado","alta","El fenotipo heterólogo no sustituye una perturbación causal en una célula Asgard.","parcialmente resuelta","vigente"
"C-145","El preprint S535 describió vesículas internas en células Asgard sin enlazarlas causalmente con una GTPasa concreta.","vesículas internas de células Asgard en S535","tiene_relacion_causal*","no establecida con una GTPasa concreta","expresa","S535 resumen; resultados de vesículas internas","no evaluado","media","La morfología nativa procede de un preprint y no incluye colocalización ni perturbación de ArfR.","información insuficiente","vigente"
"C-146","En la evidencia recuperada no se demostró colocalización y perturbación causal de una GTPasa pequeña en una célula Asgard nativa.","GTPasas pequeñas asgard en célula nativa","no_demostrado_en*","colocalización y perturbación causal","sintesis(C-142, C-143, C-144, C-145)","S44 Results; S533 Results y figs. 1–6; S534 Results y figs. 1, 2 y 5; S535 resumen; BN-003","no evaluado","media","Estructura, ensayos in vitro, expresión heteróloga y morfología nativa no enlazada molecularmente no demuestran tráfico vesicular causal en el organismo.","parcialmente resuelta","vigente"
"C-147","La evidencia funcional de las ESP asgard no es uniforme: actina cuenta con observación nativa, mientras profilina, gelsolina, tubulina, ESCRT y GTPasas se apoyan en grados distintos de bioquímica recombinante y estructura.","ESP asgard","posee_clases_evidencia*","secuencia, bioquímica in vitro y observación nativa","sintesis(C-133, C-134, C-135, C-136, C-137, C-138, C-141, C-142, C-146)","S36 figs. 1–4; S39, S40, S41, S42, S43, S44 Results","consenso amplio","alta","Las clases de experimento están explícitas y no deben colapsarse.","resuelta","vigente"
"C-148","El genoma de Rickettsia prowazekii mostró homologías extensas con genes y sistemas mitocondriales.","Rickettsia prowazekii","respaldado_por","afinidad alfa-proteobacteriana de la mitocondria","expresa","S45 resumen; comparative genomics","no evaluado","alta","La comparación genómica fue una de varias líneas independientes de evidencia.","parcialmente resuelta","vigente"
"C-149","El origen alfa-proteobacteriano de la mitocondria tiene consenso amplio.","mitocondria","desciende_de","simbionte alfaproteobacteriano ancestral no muestreado","expresa","S45 tesis general (sin localizar con mayor precisión); S46, S47, S48 tesis general (sin localizar con mayor precisión)","no evaluado","alta","Filogenias de múltiples proteínas y homologías bioenergéticas convergen en Alphaproteobacteria.","resuelta","vigente"
"C-150","Martijn et al. recuperaron a las mitocondrias como grupo hermano de las alfa-proteobacterias muestreadas, en vez de anidadas dentro de una familia viviente concreta.","mitocondrias en Martijn et al. 2018","grupo_hermano_de","Alphaproteobacteria muestreadas","expresa","S46 fig. 1; Results","no evaluado","media","La topología depende del muestreo, del modelo y del control de composición.","sin resolver","vigente"
"C-151","Martijn et al. ampliaron el muestreo con doce clados alfa-proteobacterianos divergentes y un linaje hermano de las alfa-proteobacterias conocidas.","muestreo de Martijn et al. 2018","tiene_valor_medido","12 clados divergentes y un linaje hermano","expresa","S46 §Methods, fig. 1","no evaluado","alta","El diseño de muestreo está declarado.","resuelta","vigente"
"C-152","Fan et al. recuperaron a las mitocondrias dentro de Alphaproteobacteria, en el clado denominado Alpha IIb.","mitocondrias en Fan et al. 2020","miembro_de","Alpha IIb de Alphaproteobacteria","expresa","S47 fig. 1; Results","no evaluado","media","La topología contradice la posición externa de Martijn et al. y Muñoz-Gómez et al.","sin resolver","vigente"
"C-153","Fan et al. evaluaron la estabilidad de su topología mediante muestreo taxonómico sistemático y exclusión progresiva de sitios.","análisis de Fan et al. 2020","usa_metodo*","reducción de taxones y retirada de sitios","expresa","S47 §Methods, figs. 2–4","no evaluado","alta","Las pruebas de artefacto están descritas, aunque otros modelos produjeron otra topología.","parcialmente resuelta","vigente"
"C-154","Muñoz-Gómez et al. analizaron 108 proteínas mitocondriales de ascendencia alfa-proteobacteriana.","matriz de Muñoz-Gómez et al. 2022","tiene_valor_medido","108 proteínas","expresa","S48 resumen; Methods","no evaluado","alta","El recuento está declarado.","resuelta","vigente"
"C-155","Muñoz-Gómez et al. usaron el modelo heterogéneo por sitios y ramas MAM60+GFmix.","análisis de Muñoz-Gómez et al. 2022","usa_metodo*","MAM60+GFmix","expresa","S48 resumen; Methods","no evaluado","alta","El modelo fue desarrollado para representar dos fuentes de heterogeneidad.","resuelta","vigente"
"C-156","Bajo MAM60+GFmix, Muñoz-Gómez et al. recuperaron a las mitocondrias como hermanas de las alfa-proteobacterias conocidas.","mitocondrias en Muñoz-Gómez et al. 2022","grupo_hermano_de","Alphaproteobacteria conocidas","expresa","S48 fig. 2; Results","no evaluado","media","La topología concuerda con Martijn et al. y contradice Fan et al.","sin resolver","vigente"
"C-157","Geiger et al. identificaron Iodidimonadales como el grupo viviente con la combinación metabólica más semejante al ancestro mitocondrial bajo su triangulación de rasgos.","Iodidimonadales","clasificado_como_por","candidato funcional próximo al ancestro mitocondrial","expresa","S49 Results; figs. 2–5","no evaluado","media","La conclusión combina rasgos metabólicos y genómicos, no una única filogenia de especie.","sin resolver","vigente"
"C-158","La semejanza metabólica de Iodidimonadales no demuestra que sea el grupo hermano filogenético de la mitocondria.","Iodidimonadales","no_equivale_a*","grupo hermano filogenético demostrado","expresa","S49 discusión","no evaluado","alta","La convergencia, pérdida y transferencia de genes pueden desacoplar metabolismo y parentesco.","resuelta","vigente"
"C-159","Los estudios recuperados no coinciden en si la mitocondria se ramifica fuera o dentro de las alfa-proteobacterias vivientes muestreadas.","posición de la mitocondria dentro de Alphaproteobacteria","tiene_estado*","controversia topológica","sintesis(C-150, C-152, C-156)","S46 fig. 1; S47 fig. 1; S48 fig. 2","consenso amplio","alta","Matrices, taxones y modelos distintos producen topologías incompatibles.","sin resolver","vigente"
"C-160","El linaje alfaproteobacteriano más próximo a la mitocondria no resuelto no puede identificarse actualmente con una familia viviente única con consenso.","linaje alfaproteobacteriano más próximo a la mitocondria no resuelto","tiene_posicion*","sin candidato viviente consensuado","sintesis(C-150, C-152, C-156, C-157, C-158, C-159)","S46, S47, S48, S49 tesis generales","consenso amplio","alta","La literatura recuperada ofrece candidatos y topologías incompatibles.","sin resolver","vigente"
"C-161","El simbionte alfaproteobacteriano ancestral no muestreado es una etiqueta descriptiva para el linaje ancestral inferido y no el nombre de un taxón viviente.","simbionte alfaproteobacteriano ancestral no muestreado","clasificado_como_por","etiqueta descriptiva de un linaje ancestral inferido","glosa","n/a","no evaluado","alta","La etiqueta evita equiparar el ancestro con Rickettsiales, Iodidimonadales u otro clado actual.","resuelta","vigente"
"C-162","Para Asgardarchaeia se localizó un perfil genómico de procedencia y potencial metabólico en MAG de Guaymas y Pescadero.","Asgardarchaeia examinada en S27","posee_perfil*","procedencia y potencial metabólico inferidos de MAG","expresa","S27 Supplementary Discussion","no evaluado","media","Es reconstrucción genómica y no fisiología medida en aislamiento.","parcialmente resuelta","vigente"
"C-163","Para Atabeyarchaeia se localizaron dos genomas y evidencia metatranscriptómica de suelo de humedal.","Atabeyarchaeia examinada en S536","respaldado_por","genomas y metatranscriptómica de humedal","expresa","S536 Results; fig. 6","no evaluado","media","El perfil es genómico y transcriptómico; no procede de un aislamiento.","parcialmente resuelta","vigente"
"C-164","Para Baldrarchaeia se localizó un perfil genómico de MAG de la fosa de Yap.","Baldrarchaeia examinada en S24 y S537","respaldado_por","MAG y reconstrucción genómica","expresa","S24 Supplementary Information; S537 Results y fig. 3","no evaluado","media","Las rutas y la temperatura son inferencias de secuencia, no mediciones en cultivo.","parcialmente resuelta","vigente"
"C-165","Para Borrarchaeia se localizó un perfil genómico de MAG de la fosa de Yap.","Borrarchaeia examinada en S24 y S537","respaldado_por","MAG y reconstrucción genómica","expresa","S24 Supplementary Information; S537 Results y fig. 3","no evaluado","media","Las rutas y la temperatura son inferencias de secuencia, no mediciones en cultivo.","parcialmente resuelta","vigente"
"C-166","Para Freyarchaeia se localizó un perfil genómico y metatranscriptómico de humedal.","Freyarchaeia examinada en S536","respaldado_por","genoma y metatranscriptómica de humedal","expresa","S536 Results; fig. 6","no evaluado","media","La circunscripción debe reconciliarse con usos posteriores de Frey/Jordarchaeia.","parcialmente resuelta","vigente"
"C-167","Para Jordarchaeia/Jordiarchaeia se localizó un perfil genómico de MAG de sedimentos.","Jordarchaeia/Jordiarchaeia examinada en S538","respaldado_por","MAG y reconstrucción genómica","expresa","S538 Results; fig. 2 y metabolismo","no evaluado","media","La doble grafía y su relación con Freyarchaeia requieren reconciliación nomenclatural.","parcialmente resuelta","vigente"
"C-168","Para Kariarchaeia se localizó un perfil genómico de MAG del mar Rojo.","Kariarchaeia examinada en S24 y S537","respaldado_por","MAG y reconstrucción genómica","expresa","S24 Supplementary Information; S537 Results y fig. 3","no evaluado","media","El potencial metabólico y la temperatura son inferencias de secuencia.","parcialmente resuelta","vigente"
"C-169","Para Ranarchaeia se localizaron perfiles genómicos de MAG de Guaymas, Bohai y un cold seep.","Ranarchaeia examinada en S27","respaldado_por","MAG y reconstrucción genómica","expresa","S27 Supplementary Discussion","no evaluado","media","Es reconstrucción genómica y no fisiología medida en aislamiento.","parcialmente resuelta","vigente"
"C-170","Para Shennonarchaeia sólo se localizó un registro nominal accesible bajo el nombre exacto.","búsqueda de evidencia primaria para Shennonarchaeia","no_localiza*","perfil ecológico o metabólico primario más allá del registro nominal","glosa","BN-004","no evaluado","desconocida","El resultado documenta la búsqueda bajo el nombre exacto y no demuestra ausencia universal de datos.","información insuficiente","vigente"
