"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-1447","Bangiomorpha pubescens aporta evidencia fósil de diferenciación compatible con sexo, no una observación del origen del sexo en LECA.","Bangiomorpha pubescens","no_fecha_directamente*","origen de sexo en LECA","sintesis(C-1387, C-1443, C-1444, C-1446)","S78, S357, S358; S159; S160","consenso amplio","alta","El fósil es mucho más joven que las reconstrucciones de LECA y su carácter sexual es inferido.","resuelta","vigente"
"C-1448","Vibrio fischeri induce apareamiento en Salpingoeca rosetta mediante la proteína EroS.","Vibrio fischeri","induce_rasgo*","apareamiento de Salpingoeca rosetta mediante EroS","expresa","S203 resumen y resultados; S350 comentario","no evaluado","alta","Bacteria viva y proteína purificada reprodujeron el efecto.","resuelta","vigente"
"C-1449","EroS es una condroitin liasa bacteriana que degrada condroitín sulfato producido por Salpingoeca rosetta.","EroS","posee_funcion*","condroitin liasa sobre condroitín sulfato de Salpingoeca rosetta","expresa","S203 resumen; figs. 3–5","no evaluado","alta","Actividad enzimática, sustrato y respuesta fueron ensayados.","resuelta","vigente"
"C-1450","Salpingoeca rosetta forma enjambres dentro de los 30 minutos posteriores a exposición a Vibrio fischeri.","Salpingoeca rosetta expuesta a Vibrio fischeri","tiene_valor_medido","enjambres dentro de 30 minutos","expresa","S203 fig. 1A–B","no evaluado","alta","Tiempo observado por microscopía.","resuelta","vigente"
"C-1451","La fusión de una pareja de Salpingoeca rosetta ocurre en minutos una vez establecida la orientación basal.","fusión celular de Salpingoeca rosetta","tiene_valor_medido","minutos","expresa","S203 fig. 1C","no evaluado","alta","Secuencia temporal observada por microscopía.","resuelta","vigente"
"C-1452","Después de la plasmogamia, los núcleos de Salpingoeca rosetta convergen y se fusionan para producir una célula diploide.","Salpingoeca rosetta","posee_proceso*","cariogamia posterior a plasmogamia","expresa","S203 fig. 1D","no evaluado","alta","Las etapas celular y nuclear fueron visualizadas.","resuelta","vigente"
"C-1453","El apareamiento entre cepas genéticamente distintas de Salpingoeca rosetta produjo descendencia recombinante.","Salpingoeca rosetta","posee_rasgo","descendencia recombinante tras apareamiento","expresa","S203 fig. 1E y resultados","no evaluado","alta","Se genotiparon descendientes derivados del cruce.","resuelta","vigente"
"C-1454","EroS y otras condroitin liasas indujeron apareamiento a concentraciones consideradas ambientalmente relevantes por los autores.","condroitin liasas bacterianas","induce_rasgo*","apareamiento a concentraciones ambientalmente relevantes","expresa","S203 resumen y fig. 6","no evaluado","baja","La relevancia ambiental se infiere de concentraciones y ecología bacteriana, no de medición in situ del encuentro.","parcialmente resuelta","vigente"
"C-1455","En experimentos posteriores se usaron concentraciones de EroS de aproximadamente 0.2–1 μg/ml, equivalentes a aproximadamente 2–8 nM.","EroS experimental","tiene_valor_medido","0.2–1 μg/ml; aproximadamente 2–8 nM","expresa","S351 métodos","no evaluado","alta","Concentraciones declaradas por los autores.","resuelta","vigente"
"C-1456","Una actividad de 0.05 U/ml de EroS fue usada en ensayos de señales bacterianas combinadas.","EroS experimental","tiene_valor_medido","0.05 U/ml","expresa","S351 métodos","no evaluado","alta","Actividad enzimática publicada.","resuelta","vigente"
"C-1457","La inducción de apareamiento por EroS demuestra regulación ambiental de la entrada al comportamiento sexual, pero no demuestra reversión de células ya fusionadas.","respuesta a EroS","no_demuestra*","reversión de plasmogamia o cariogamia","sintesis(C-1448, C-1449, C-1450, C-1451, C-1452, C-1453)","S203","no evaluado","alta","La retirada de señal y la reversión de una fusión son procesos distintos.","resuelta","vigente"
"C-1458","El protocolo de cruce retiró EroS tras 16 h mediante dos lavados para impedir apareamiento adicional.","protocolo de retirada de EroS","posee_rasgo","dos lavados después de 16 h","expresa","S203 STAR Methods, Inducing mating and meiosis","no evaluado","alta","La operación publicada queda separada de la curva de recuperación no localizada en C-1480.","resuelta","vigente"
"C-1459","Las señales de limitación nutricional y EroS representan dos condiciones experimentales distintas asociadas con sexo en Salpingoeca rosetta.","señales sexuales de Salpingoeca rosetta","posee_condiciones*","limitación nutricional y condroitinasa bacteriana","sintesis(C-1418, C-1448)","S349; S203","consenso amplio","alta","Una fuente alteró nutrientes y la otra identificó una señal bacteriana.","resuelta","vigente"
"C-1460","Un preprint de 2026 distinguió la ruta de inanición, Cupidon, adhesión del collar y anisogamia de la ruta EroS, contacto cuerpo-cuerpo e isogamia.","rutas sexuales de Salpingoeca rosetta","posee_diferencia*","ruta de inanición anisógama frente a ruta EroS isógama","expresa","S486 figs. 2–5 y discusión","no evaluado","media","El resultado del preprint se separa de la señal aguas arriba no identificada en C-1481.","parcialmente resuelta","vigente"
"C-1461","La evidencia más directa de sexo en el corredor procede de Salpingoeca rosetta, donde se observaron plasmogamia, cariogamia, diploidía y recombinación.","sexo en el corredor","respaldado_por","observación experimental en Salpingoeca rosetta","sintesis(C-1417, C-1451, C-1452, C-1453)","S349; S203","consenso amplio","alta","Convergen citología, ploidía y genotipado.","resuelta","vigente"
"C-1462","La evidencia de capacidad sexual en Capsaspora y varios Amoebozoa es principalmente genómica y no tiene la misma resolución que la observación en Salpingoeca rosetta.","evidencia sexual comparada","tiene_resolucion_relativa*","observación directa en Salpingoeca superior a inventario genómico","sintesis(C-1382, C-1383, C-1384, C-1452, C-1453)","S349; S203; S352, S353, S354, S355","consenso amplio","alta","Las clases de evidencia responden preguntas distintas.","resuelta","vigente"
"C-1463","Giardia demuestra que recombinación, cariogamia parcial e intercambio nuclear pueden ocurrir sin meiosis canónica.","Giardia intestinalis","respaldado_por","desacoplamiento de componentes sexuales","sintesis(C-1435, C-1436, C-1438)","S368; S369","consenso amplio","alta","El mecanismo fue observado y caracterizado.","resuelta","vigente"
"C-1464","La reconstrucción de LECA sexual es una inferencia filogenética y funcional, no una observación fósil ni celular del ancestro.","LECA sexual","clasificado_como_por","reconstrucción ancestral inferida","sintesis(C-1387, C-1388, C-1443, C-1444, C-1445, C-1446)","S77, S346, S347, S348; S353, S354, S355, S356, S78, S357, S358; S159","consenso amplio","alta","No existe material de LECA que preserve el ciclo.","resuelta","vigente"
"C-1465","No se conoce la frecuencia de sexo en LECA ni en el tallo eucariota.","frecuencia de sexo ancestral","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","expresa","S357 conclusión; S78 discusión","no evaluado","media","La frecuencia no se conserva en distribución génica.","sin resolver","vigente"
"C-1466","No se conoce si LECA era isógamo, anisógamo o presentaba más de un modo de apareamiento.","tipo gamético de LECA","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","expresa","S357 conclusión; S364 discusión","no evaluado","media","La anisogamia actual no se proyecta inequívocamente a la raíz eucariota.","sin resolver","vigente"
"C-1467","La señal ambiental concreta que activaba el sexo en LECA no es reconstruible con la distribución actual de la maquinaria meiótica y la diversidad de desencadenantes modernos.","señal sexual de LECA","tiene_estado*","LA LITERATURA DECLARA QUE NO SE SABE","sintesis(C-1387, C-1464, C-1465)","S357 conclusión; S78 discusión; BN-065","no evaluado","alta","Genes conservados apoyan el programa sexual, pero no preservan una clave ambiental homóloga y polarizable.","sin resolver","vigente"
"C-1468","La presencia de sexo en un linaje no implica que sea frecuente, obligado o dominante en su ciclo vital.","presencia de sexo","no_implica*","frecuencia, obligación o dominancia","expresa","S78; S357; S367; S370","no evaluado","media","Varios microorganismos tienen sexo episódico o difícil de observar.","resuelta","vigente"
"C-1469","Meiosis, sexo y recombinación deben codificarse como rasgos separados en el corpus.","meiosis, sexo y recombinación","clasificado_como_por","entidades mecanísticas separadas","sintesis(C-1360, C-1361, C-1362, C-1369, C-1434)","S357; S360","consenso amplio","alta","Pueden existir en combinaciones distintas.","resuelta","vigente"
"C-1470","El genoma de Ministeria vibrans contenía todos los componentes clave de meiosis y singamia buscados por Li y colaboradores excepto REC8.","Ministeria vibrans","posee_rasgo","repertorio meiótico y de singamia sin REC8 detectado","expresa","S376 Extended Data fig. 10k","no evaluado","media","El resultado procede de búsqueda genómica explícita; la ausencia de REC8 depende del ensamblaje y la detección.","parcialmente resuelta","vigente"
"C-1471","Durante la agregación de Ministeria vibrans se expresaron diferencialmente genes asociados con meiosis y singamia, incluidos PCH2, MSH4, MSH5, SPO11, HOP2, MND1, GEX1 y HAP2.","Ministeria vibrans en agregación","posee_respuesta*","expresión diferencial de genes de meiosis y singamia","expresa","S376 fig. 6e; Extended Data fig. 10j–k","no evaluado","alta","La expresión fue medida por transcriptómica temporal y evaluada con corrección por comparaciones múltiples.","resuelta","vigente"
"C-1472","Aproximadamente 10 % de las células teñidas de Ministeria vibrans mostraron ambas marcas en condiciones de agregación, frente a menos de 2 % sin agregación, con P = 0.0017.","Ministeria vibrans","tiene_valor_medido","aproximadamente 10 % frente a menos de 2 % de doble tinción","expresa","S376 fig. 6f","no evaluado","media","La comparación se realizó en triplicado biológico; doble tinción apoya mezcla de membranas o citoplasmas pero admite alternativas.","parcialmente resuelta","vigente"
"C-1473","Li y colaboradores observaron una fusión clara de dos células de Ministeria vibrans tras revisar aproximadamente 216 células durante aproximadamente 2.7 horas por célula.","Ministeria vibrans","posee_rasgo","fusión celular observada por videomicroscopía","expresa","S376 fig. 6g; Supplementary Video 5","no evaluado","media","La fusión fue observada directamente, pero un evento no establece la frecuencia total ni el destino nuclear.","parcialmente resuelta","vigente"
"C-1474","Los autores calificaron como «not conclusive» la evidencia de meiosis y apareamiento en agregados de Ministeria vibrans y solicitaron investigación adicional.","evidencia sexual en Ministeria vibrans","clasificado_como_por","señal compatible pero no concluyente","expresa","S376 discusión, párrafos sobre fig. 6","no evaluado","media","La limitación epistémica está declarada literalmente por los autores.","sin resolver","vigente"
"C-1475","Ministeria vibrans aporta observación directa de fusión celular y una firma transcriptómica compatible con apareamiento, pero no una meiosis completa observada.","Ministeria vibrans","respaldado_por","evidencia parcial de ciclo sexual","sintesis(C-1470, C-1471, C-1472, C-1473, C-1474)","S376 fig. 6e–g; Extended Data fig. 10j–o","no evaluado","alta","Convergen citología y expresión; faltan cariogamia, reducción de ploidía y progenie recombinante demostradas.","parcialmente resuelta","vigente"
"C-1476","No se localizó una medición integrada de ATP, calor o flujo metabólico por episodio sexual de Salpingoeca rosetta.","coste energético del episodio sexual de Salpingoeca rosetta","carece_de_medición_integrada*","ATP, calor o flujo metabólico por episodio","glosa","BN-060","no evaluado","desconocida","Los tiempos y frecuencias publicados no son un presupuesto energético.","información insuficiente","vigente"
"C-1477","No se localizaron la tasa natural de encuentro ni el coste de oportunidad de buscar pareja en Salpingoeca rosetta.","búsqueda natural de pareja de Salpingoeca rosetta","carece_de_tasa_y_coste_publicados*","tasa natural de encuentro y coste de oportunidad","glosa","BN-061","no evaluado","desconocida","Los ensayos inducidos no estiman densidad de gametos, mortalidad o crecimiento perdido en campo.","información insuficiente","vigente"
"C-1478","Un preprint de 2026 midió en el gameto grande de Salpingoeca rosetta alargamientos de 61 % del cuerpo y 55 % del collar, mientras el gameto pequeño carecía de collar y formaba un fertilopodio.","dimorfismo gamético de Salpingoeca rosetta bajo inanición","tiene_valor_medido","61 % de alargamiento corporal; 55 % del collar; gameto pequeño sin collar y con fertilopodio","expresa","S486 figs. 3–4","no evaluado","media","Las magnitudes proceden de un preprint y se separan de la anisogamia publicada.","parcialmente resuelta","vigente"
"C-1479","No se documentó una secuencia completa de singamia, cariogamia y meiosis en Sphaeroforma, Creolimax, Abeoforma o Pirum.","secuencia sexual completa en cuatro Ichthyosporea","tiene_estado*","NO LOCALIZADO EN ESTA SESIÓN","glosa","BN-062","no evaluado","desconocida","El hueco taxonómico se distingue de la declaración grupal literal de C-1440.","información insuficiente","vigente"
"C-1480","No se localizó una curva temporal de desagregación o retorno al estado basal después de retirar EroS.","recuperación tras retirada de EroS","carece_de_curva_publicada*","curva temporal de retorno al estado basal","glosa","BN-063","no evaluado","desconocida","El lavado operacional no mide la reversión temporal del fenotipo ya iniciado.","información insuficiente","vigente"
"C-1481","No se identificó la señal extracelular que conecta el estado nutricional con Cupidon en la ruta sexual por inanición de Salpingoeca rosetta.","entrada nutricional aguas arriba de Cupidon","tiene_estado*","NO LOCALIZADO EN ESTA SESIÓN","glosa","BN-064","no evaluado","desconocida","El preprint distingue rutas celulares pero no reconstruye la señal aguas arriba.","información insuficiente","vigente"
