"#","Afirmación","Sujeto","Predicado","Objeto","Atribución","Fuente","Aceptación","Fuerza","Motivo","Resolución","Vigencia"
"C-921","La homología entre componentes bacterianos cGAS-like y componentes eucariotas cGAS–STING no equivale a identidad de las vías completas.","homología de componentes cGAS-like y cGAS–STING","no_equivale_a*","identidad de las vías completas","expresa","S218 discusión","no evaluado","media","La fila registra el límite de la comparación de componentes y no infiere una dirección simple de descendencia.","parcialmente resuelta","vigente"
"C-922","Las viperinas procariotas producen nucleótidos antivirales y protegen contra fagos.","viperinas procariotas","posee_rasgo","actividad antiviral","expresa","S219 resumen; resultados","no evaluado","alta","Se demostraron productos químicos y protección frente a fagos. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-923","Bernheim y colaboradores interpretaron la viperina eucariota como derivada de una familia bacteriana y arqueana de proteínas antivirales.","viperina eucariota","desciende_de","viperinas procariotas","expresa","S219 discusión","no evaluado","baja","La inferencia se apoya en filogenia y función conservada; la dirección histórica exacta depende de la raíz. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-924","La Argonaute de Thermus thermophilus usa guías de ADN para interferir con ADN invasor.","Argonaute procariota de Thermus thermophilus","posee_rasgo","interferencia de ADN guiada por ADN","expresa","S220 resumen; resultados","no evaluado","alta","La función se demostró in vivo e in vitro. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-925","La homología entre Argonautas procariotas y eucariotas no implica que el sistema completo de ARN de interferencia existiera en procariotas.","Argonaute procariota","no_equivale_a*","ARN de interferencia eucariota completo","sintesis(C-924)","S220 discusión","no evaluado","alta","RNAi incluye Dicer, pequeños ARN y regulación celular ausentes del sistema experimental procariota.","resuelta","vigente"
"C-926","Koonin propuso que intrones de grupo II transferidos desde el progenitor mitocondrial dieron origen a intrones espliceosomales y contribuyeron a la emergencia del spliceosoma y el núcleo.","hipótesis de invasión de intrones","propuesto_por","origen de intrones espliceosomales, spliceosoma y núcleo","expresa","S221 resumen, Results y Conclusion","no evaluado","media","S221 presenta explícitamente el escenario como hipótesis compatible con genómica comparada; no es una observación directa de la secuencia histórica.","sin resolver","vigente"
"C-927","En el mismo escenario, Koonin propuso que la invasión de intrones contribuyó a la emergencia de cromosomas lineales y telomerasa.","hipótesis de invasión de intrones","propuesto_por","emergencia de cromosomas lineales y telomerasa","expresa","S221 resumen, Results: “the linear chromosomes, the telomerase”","no evaluado","media","La fuente conecta explícitamente ambos componentes con la invasión de intrones, pero lo presenta como escenario evolutivo y no como una cadena causal observada ni como el único modelo posible.","sin resolver","vigente"
"C-928","La formación de rosetas, el apareamiento inducido, la inversión de Choanoeca flexa, la agregación de Capsaspora y la celularización de Sphaeroforma son respuestas del ciclo vital observadas sin selección de nuevas mutaciones.","respuestas plásticas documentadas","responde_a*","señales ambientales o temporales","sintesis(C-855, C-861, C-867, C-872, C-881)","S200 resultados; S201 resultados; S203 resultados; S204 resultados; S206 resultados; S208 resultados","no evaluado","alta","Cada respuesta ocurre en cultivos genéticamente continuos y en escalas de minutos a días.","resuelta","vigente"
"C-929","La reversibilidad está demostrada directamente para la inversión lumínica de Choanoeca flexa.","inversión de Choanoeca flexa","revierte_al_retirar_senal*","sí","expresa","S204 figs. 1G–H y 2","no evaluado","media","Las mismas láminas alternan configuraciones al cambiar iluminación. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-930","En Capsaspora, Ros-Rocher et al. observaron el inicio de la agregación hacia 20 min bajo inanición.","inicio de agregación de Capsaspora bajo inanición","tiene_valor_medido","aproximadamente 20 min","expresa","S427 resultados; figs. 1–2; BN-101","no evaluado","alta","Es una fase del protocolo de Capsaspora; las fases posteriores se registran por separado.","parcialmente resuelta","vigente"
"C-931","En Capsaspora bajo inanición, todos los agregados se habían desarmado después de unas 26 h.","desagregación de Capsaspora bajo inanición","tiene_valor_medido","aproximadamente 26 h","expresa","S427 resultados; figs. 1–2; BN-101","no evaluado","alta","Es una fase del protocolo publicado.","parcialmente resuelta","vigente"
"C-932","Tras reañadir suero, Capsaspora mostró reagregación hacia 10 min.","reagregación de Capsaspora tras reintroducción de suero","tiene_valor_medido","aproximadamente 10 min","expresa","S427 resultados; figs. 1–2; BN-101","no evaluado","alta","Es una fase del protocolo publicado.","parcialmente resuelta","vigente"
"C-933","La búsqueda BN-083 no localizó costes energéticos directos, en unidades comunes, para rosetas de Salpingoeca, agregados de Capsaspora o coenocitos de Sphaeroforma.","búsqueda BN-083","no_localiza*","costes energéticos directos y comparables de tres respuestas multicelulares transitorias","glosa","BN-083","no evaluado","desconocida","El resultado documenta el alcance de la búsqueda y no demuestra inexistencia universal.","información insuficiente","vigente"
"C-934","Abeoforma whisleri y Pirum gemmata fueron aislados de tractos digestivos de invertebrados marinos y mantenidos en cultivo, pero el aislamiento no demuestra parasitismo, comensalismo ni mutualismo.","Abeoforma whisleri y Pirum gemmata","habita_en*","aislamientos de tractos digestivos con relación ecológica no resuelta","expresa","S468 resumen; métodos; discusión","no evaluado","media","La procedencia y el cultivo son observados; el tipo de interacción con el invertebrado no fue demostrado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","sin resolver","vigente"
"C-935","S468 publica un contraste de ciclos: Abeoforma whisleri produjo esferas con pared, plasmodios, amebas y propágulos, mientras Pirum gemmata no mostró estadios ameboides ni plasmodiales.","comparación de Abeoforma whisleri y Pirum gemmata","posee_vector_comparativo*","Abeoforma = esferas con pared, plasmodios, amebas y propágulos; Pirum = sin estadios ameboides ni plasmodiales observados","expresa","S468 resultados; figs. 2–6","no evaluado","media","Es una sola comparación coordinada de cultivos del mismo estudio; cada organismo conserva su coordenada y no se infiere una relación ecológica con el hospedador.","resuelta","vigente"
"C-936","Ichthyophonus es un patógeno de peces transmisible por ingestión experimental.","Ichthyophonus","parasita_a*","peces tras transmisión oral experimental","expresa","S469 resumen; S475 resumen","no evaluado","alta","La patogenicidad se reprodujo experimentalmente; la secuencia temporal y la ruta natural se evalúan por separado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-937","Tras exposición oral experimental a tejido infectado, aparecieron formas ameboides y esféricas de Ichthyophonus entre 24 y 48 h.","aparición de formas de Ichthyophonus tras exposición oral","tiene_valor_medido","24–48 h posexposición","expresa","S475 resumen","no evaluado","alta","Es una ventana del sistema experimental y no una tasa natural universal.","resuelta","vigente"
"C-938","En el mismo experimento, el cultivo de sangre fue positivo para Ichthyophonus de 6 a 144 h posexposición.","cultivo sanguíneo de peces expuestos a Ichthyophonus","tiene_valor_medido","6–144 h posexposición","expresa","S475 resumen","no evaluado","alta","La ventana continua publicada se distingue de la positividad intermitente posterior.","resuelta","vigente"
"C-939","En el mismo experimento, los esquizontes histológicos de Ichthyophonus aparecieron entre 20 y 25 días posexposición.","aparición histológica de esquizontes de Ichthyophonus","tiene_valor_medido","20–25 días posexposición","expresa","S475 resumen","no evaluado","alta","Es una ventana del sistema experimental. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-940","Corallochytrium limacisporum se mantuvo a 23 °C en las condiciones de cultivo publicadas.","cultivo de Corallochytrium limacisporum","tiene_valor_medido","23 °C","expresa","S476 STAR métodos","no evaluado","alta","Es una condición del cultivo, no una temperatura ambiental óptima universal. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-941","Corallochytrium limacisporum siguió fisión binaria en 99% de los eventos observados.","eventos observados de Corallochytrium limacisporum","tiene_valor_medido","99% por fisión binaria","expresa","S476 resultados; fig. 4","no evaluado","alta","La frecuencia corresponde a las cepas y condiciones publicadas.","resuelta","vigente"
"C-942","Corallochytrium limacisporum siguió crecimiento cenocítico en 1% de los eventos observados.","eventos observados de Corallochytrium limacisporum","tiene_valor_medido","1% por crecimiento cenocítico","expresa","S476 resultados; fig. 4","no evaluado","alta","La frecuencia corresponde a las cepas y condiciones publicadas.","resuelta","vigente"
"C-943","El ciclo de citocinesis binaria de Corallochytrium limacisporum duró 6 h en las condiciones publicadas.","ciclo de citocinesis binaria de Corallochytrium limacisporum","tiene_valor_medido","6 h","expresa","S476 resultados; fig. 4","no evaluado","alta","El tiempo corresponde al protocolo y no es universal.","resuelta","vigente"
"C-944","Los cenocitos de Corallochytrium limacisporum alcanzaron hasta 32 núcleos en las observaciones publicadas.","cenocitos de Corallochytrium limacisporum","tiene_valor_medido","hasta 32 núcleos","expresa","S476 resultados; fig. 4","no evaluado","alta","Es el máximo observado en el estudio.","resuelta","vigente"
"C-945","Corallochytrium limacisporum creció axénicamente en caldo marino bajo las condiciones publicadas.","Corallochytrium limacisporum","cultivable_como*","cultivo axénico en caldo marino","expresa","S476 STAR métodos","no evaluado","alta","La condición de cultivo no establece el modo nutricional natural. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-946","La fuente recuperada para Thecamonas trahens caracteriza su arquitectura celular por microscopía electrónica, pero no identifica presa ni publica una tasa de ingestión.","Thecamonas trahens","tiene_estado*","alimentación cuantitativa no localizada","expresa","S113 resumen; BN-102","no evaluado","baja","El límite se refiere a la fuente ultraestructural recuperada y no niega alimentación en el organismo.","información insuficiente","vigente"
"C-947","Breviata anathema es una célula ameboide flagelada de vida libre, anaerobia o posiblemente microaerófila, cuya fuente ultraestructural no cuantifica alimentación.","Breviata anathema","habita_en*","ambiente anaerobio o posiblemente microaerófilo","expresa","S114 resumen; BN-102","no evaluado","baja","Ecología y forma celular están documentadas; la tasa trófica no fue publicada en la fuente. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-948","Nuclearia delicatula penetró células dañadas o viejas de Spirogyra e ingirió activamente filamentos de Phormidium.","Nuclearia delicatula","depreda_a","Spirogyra dañada o vieja y Phormidium","expresa","S478 resumen","no evaluado","alta","La conducta alimentaria fue observada directamente. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-949","Rhizophydium planktonicum infecta la diatomea Asterionella formosa.","Rhizophydium planktonicum","parasita_a*","Asterionella formosa","expresa","S479 resumen; resultados","no evaluado","alta","La infección se distingue de las magnitudes de zoospora y transferencia de carbono. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-950","Las zoosporas de Rhizophydium planktonicum midieron 2–5 µm en el aislamiento estudiado.","zoosporas de Rhizophydium planktonicum","tiene_valor_medido","2–5 µm","expresa","S479 métodos","no evaluado","alta","Es el rango del aislamiento y no de todos los quítridos.","resuelta","vigente"
"C-951","Durante las floraciones primaverales estudiadas, aproximadamente 15% del carbono de Asterionella formosa se estimó transformado en zoosporas.","carbono de Asterionella transformado en zoosporas","tiene_valor_medido","aproximadamente 15%","expresa","S479 resumen; resultados; discusión","no evaluado","media","La estimación supone que todo el carbono de zoosporas procede de la diatomea. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-952","En ensayos con Entamoeba histolytica, 88 ± 3% de las células engullidas tenían caspasa-3 activa.","células engullidas por Entamoeba histolytica","tiene_valor_medido","88 ± 3% con caspasa-3 activa","expresa","S471 resultados; figs. 1–3","no evaluado","alta","La proporción se midió en un ensayo celular y no es una tasa natural de infección. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-953","En ensayos con Entamoeba histolytica, 62 ± 7% de las amebas ingirieron células apoptóticas frente a 30 ± 9% con células sanas.","amebas de Entamoeba histolytica en el ensayo","tiene_valor_medido","62 ± 7% con células apoptóticas frente a 30 ± 9% con células sanas","expresa","S471 resultados; figs. 1–3","no evaluado","alta","Es una comparación publicada dentro de un ensayo celular. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-954","Pelomyxa documenta una ameba anaerobia o microaerobia con consorcios procariotas intracelulares y metanogénesis hidrogenotrófica, pero la identidad del metanógeno no puede universalizarse desde el aislamiento de 1988.","Pelomyxa","es_huesped_de","consorcios procariotas con identidad variable","expresa","S231 [sin localizar con mayor precisión]; S232 [sin localizar con mayor precisión]; S233 [sin localizar con mayor precisión]","no evaluado","media","Distingue especies y muestras y conserva la revisión del aislamiento histórico.","sin resolver","vigente"
"C-955","Mastigamoeba balamuthi es una ameba de vida libre, anaerobia, de sedimentos dulceacuícolas ricos en materia orgánica; su comparación con Entamoeba separa anaerobiosis de parasitismo.","Mastigamoeba balamuthi","habita_en*","sedimentos dulceacuícolas anaerobios ricos en materia orgánica","expresa","S470 resumen; resultados; discusión","no evaluado","alta","Ecología y genoma de un organismo libre permiten contrastar el estado parasítico de Entamoeba. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-956","Las células flageladas de Syssomonas multiformis midieron 7–14 µm y se alimentaron de presas eucariotas menores, semejantes o mayores, incluida alimentación conjunta, sin tasa horaria publicada.","Syssomonas multiformis","depreda_a","presas eucariotas de tamaño variable","expresa","S132 resultados; figs. 2–4","no evaluado","media","Tamaño y conducta se observaron por microscopía; no se convierte conducta filmada en tasa. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","parcialmente resuelta","vigente"
"C-957","En el epilimnion oligotrófico del lago Annecy, la ingestión asignada a Choanoflagellida varió entre 0 y 3,1 bacterias por individuo y hora con microesferas fluorescentes de 0,5 µm durante 15 min.","Choanoflagellida ambiental del lago Annecy","tiene_valor_medido","0–3,1 bacterias individuo⁻¹ h⁻¹","expresa","S477 métodos; tabla 1","no evaluado","alta","El valor se calculó para un gremio ambiental con partículas trazadoras y condiciones declaradas. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-958","La tasa del lago Annecy no es una constante de Choanoflagellata porque el muestreo registró variación estacional y el método depende del tamaño y tipo de partícula.","tasa de ingestión de Choanoflagellida","depende_de*","estación, taxón y método","expresa","S477 resultados; discusión","no evaluado","media","La propia fuente mide variación y discute comparabilidad entre trazadores. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-959","El genoma publicado de Acanthamoeba polyphaga mimivirus tiene 1.181.404 bp.","genoma de Acanthamoeba polyphaga mimivirus","tiene_valor_medido","1.181.404 bp","expresa","S472 resumen; resultados","no evaluado","alta","La cifra pertenece al aislamiento publicado, no a todos los mimivirus. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-960","La anotación publicada de Acanthamoeba polyphaga mimivirus incluyó 1.262 ORF putativos.","anotación de Acanthamoeba polyphaga mimivirus","tiene_valor_medido","1.262 ORF putativos","expresa","S472 resumen; resultados","no evaluado","alta","El recuento depende de la versión de anotación publicada.","resuelta","vigente"
"C-961","La partícula publicada de Acanthamoeba polyphaga mimivirus mide aproximadamente 400 nm.","partícula de Acanthamoeba polyphaga mimivirus","tiene_valor_medido","aproximadamente 400 nm","expresa","S472 resumen; resultados","no evaluado","alta","El tamaño corresponde al aislamiento publicado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-962","Los pandoravirus secuenciados por Philippe y colaboradores alcanzaron genomas de hasta 2,5 Mb y presentaron partículas ovoides.","Pandoravirus","tiene_valor_medido","genomas hasta 2,5 Mb; partículas ovoides","expresa","S473 resumen; resultados","no evaluado","alta","El máximo corresponde a las especies publicadas y no define a todo el clado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-963","El genoma publicado de Medusavirus tiene 381 kb.","genoma de Medusavirus","tiene_valor_medido","381 kb","expresa","S222 resumen; resultados","no evaluado","alta","La cifra corresponde al aislamiento publicado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-964","La anotación publicada de Medusavirus incluyó 461 proteínas putativas.","anotación de Medusavirus","tiene_valor_medido","461 proteínas putativas","expresa","S222 resumen; resultados","no evaluado","alta","El recuento depende de la anotación publicada.","resuelta","vigente"
"C-965","La cápside icosaédrica publicada de Medusavirus mide aproximadamente 260 nm.","cápside de Medusavirus","tiene_valor_medido","aproximadamente 260 nm","expresa","S222 resumen; resultados","no evaluado","alta","El tamaño corresponde al aislamiento publicado. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-966","Pithovirus sibericum presenta una partícula ovoide de aproximadamente 1,5 µm.","partícula de Pithovirus sibericum","tiene_valor_medido","aproximadamente 1,5 µm","expresa","S474 resumen; resultados","no evaluado","alta","El tamaño de partícula se mantiene separado del genoma y de la edad del sedimento. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-967","El genoma publicado de Pithovirus sibericum tiene aproximadamente 610 kbp.","genoma de Pithovirus sibericum","tiene_valor_medido","aproximadamente 610 kbp","expresa","S474 resumen; resultados","no evaluado","alta","La cifra se mantiene separada del tamaño de partícula.","resuelta","vigente"
"C-968","Las mediciones registradas para mimivirus, pandoravirus, medusavirus y pitovirus muestran que «virus gigante» no designa un tamaño genómico ni una morfología únicos.","mimivirus, pandoravirus, medusavirus y pitovirus","se_distingue_de*","tamaños genómicos y morfologías diferentes","sintesis(C-917, C-959, C-960, C-961, C-962, C-963, C-964, C-965, C-966, C-967)","C-917; C-959–C-967","no evaluado","alta","Cada premisa conserva aislamiento, anotación, unidad y localizador; la síntesis no infiere un tamaño ancestral ni universal. La clave se intercambió con la antigua C-919 para mantener las dependencias anteriores a la síntesis.","resuelta","vigente"
"C-969","Ichthyophonus, Abeoforma, Pirum, Entamoeba, Pelomyxa y Mastigamoeba no constituyen una categoría ecológica única.","seis comparandos ecológicos","se_distingue_de*","patógenos, asociaciones inciertas, fagótrofos parasíticos y amebas anaerobias","sintesis(C-934, C-935, C-936, C-952, C-954, C-955)","S468–S471; S475; S231–S233","no evaluado","alta","La clasificación se apoya en observaciones primarias por organismo y conserva las relaciones no resueltas.","resuelta","vigente"
"C-970","Los linajes Cryptomycota y Microsporidia examinados por S214 presentan modos de vida parasitarios.","Cryptomycota y Microsporidia examinadas por S214","posee_rasgo","modos de vida parasitarios","expresa","S214 resumen; introducción","no evaluado","alta","El rasgo ecológico se registra aparte de la relación filogenética para no fundir dos predicados. La auditoría independiente no localizó en esta fila apoyo y oposición con localizadores; por prudencia, la aceptación queda no evaluada.","resuelta","vigente"
"C-971","Opisthokonta contiene coanoflagelados bacterívoros, holozoos depredadores de eucariotas, asociaciones mutualistas externas y holomicetos parásitos en ramas distintas.","Opisthokonta actual","posee_rasgo","diversidad de modos tróficos observados en ramas distintas","sintesis(C-851, C-884, C-892, C-900, C-970)","S200 introducción; S129 resumen; S210 resumen; S214 discusión","no evaluado","media","La síntesis se limita a modos documentados por premisas explícitas y no reconstruye por sí sola los estados ancestrales.","parcialmente resuelta","vigente"
